# gsimlt_path=b1,smlt_path=b1,imt=PGA,investigation_time=50.0
lon,lat,iml
-75.4699,-29.1352,0.00649781
-75.4252,-30.1244,0.00640164
-75.3783,-31.1137,0.00626366
-75.3289,-32.1029,0.00611488
-75.2771,-33.0922,0.00597873
-75.2226,-34.0815,0.00586543
-75.1654,-35.0707,0.00578187
-75.1054,-36.06,0.00558121
-75.0536,-0.446823,0.00573657
-75.0535,0.542431,0.00568073
-75.0522,-1.43608,0.00592313
-75.052,1.53168,0.00566354
-75.0493,-2.42533,0.00658923
-75.0489,2.52094,0.00565479
-75.0449,-3.41458,0.00944219
-75.0444,3.51019,0.00564785
-75.0424,-37.0492,0.005
-75.0391,-4.40384,0.029562
-75.0384,4.49945,0.00564085
-75.0317,-5.39309,0.12369
-75.031,5.4887,0.00563683
-75.0229,-6.38235,0.274845
-75.022,6.47795,0.00565795
-75.0125,-7.3716,0.311302
-75.0114,7.46721,0.00566006
-75.0006,-8.36085,0.311104
-74.9994,8.45646,0.00564659
-74.9871,-9.35011,0.309291
-74.9858,9.44571,0.00567122
-74.9721,-10.3394,0.17597
-74.9706,10.435,0.00570402
-74.9555,-11.3286,0.0506287
-74.9538,11.4242,0.00575089
-74.9372,-12.3179,0.011069
-74.9354,12.4135,0.0058205
-74.9173,-13.3071,0.00659252
-74.9153,13.4027,0.00564354
-74.8957,-14.2964,0.00596543
