year,month,day,hour,minute,second,latitude,longitude,depth,magnitude
2005,10,15,20,42,17,-21.553,-68.676,105.4,3.4
2005,10,15,10,35,36,-21.294,-68.818,128,3.1
2005,10,15,8,19,48,-21.8701,-68.0517,111,4.1
2005,10,15,2,35,42,-18.8051,-69.4774,135.2,3.8
2005,10,13,21,2,11,-20.8215,-68.8482,99.1,4.4
2005,10,11,4,12,0,-21.169,-69.098,106.9,3.2
2005,10,9,12,32,9,-20.0478,-68.7892,128.6,4
2005,10,8,11,13,12,-20.9665,-69.181,106.4,3.8
2005,10,4,14,48,15,-21.3411,-68.175,112.8,4.2
2005,10,2,11,29,46,-20.2946,-68.8779,125.2,3.7
2005,10,2,6,45,33,-18.5361,-70.9256,60.5,4.1
2005,10,2,5,6,16,-21.856,-68.884,109.2,2.6
2005,10,1,6,16,50,-20.927,-69.861,60,3.2
2005,9,29,13,45,35,-21.1333,-68.6451,109.1,4.3
2005,9,19,13,20,55,-20.0423,-69.0105,104,5.1
2005,9,16,22,34,18,-20.1595,-68.8408,116,3.7
2005,9,16,15,43,4,-21.751,-68.654,80,2.8
2005,9,14,14,2,19,-19.8131,-68.8846,116.3,3.3
2005,9,14,9,12,16,-20.2138,-69.0708,83.9,4.4
2005,9,11,19,53,4,-21.693,-68.709,80,3.6
2005,9,10,7,1,6,-21.769,-68.583,153.7,2.9
2005,9,9,17,56,53,-20.3351,-69.5118,146.4,4.1
2005,9,6,22,45,27,-21.5265,-68.0629,120.3,3.5
2005,9,6,4,26,31,-21.5665,-68.5585,117.7,4.2
2005,9,2,11,17,35,-19.7863,-68.8801,126.1,3.6
2005,8,30,7,6,1,-20.252,-68.8217,117.4,3.8
2005,8,29,9,49,57,-19.8613,-68.9577,102.4,4.3
2005,8,26,15,58,15,-18.5194,-68.8861,123.2,4.2
2005,8,24,21,22,36,-20.2959,-68.7316,124.3,3.3
2005,8,24,17,20,37,-19.94,-68.6345,112.9,4
2005,8,23,10,9,46,-21.9718,-68.3859,117.8,3.8
2005,8,23,5,6,44,-21.791,-70.541,25.5,3.4
2005,8,21,21,4,44,-19.8614,-69.0671,126.2,4
2005,8,19,13,18,3,-20.1813,-68.9504,105.9,4.2
2005,8,19,7,53,9,-20.8558,-68.8255,139.8,3.8
2005,8,18,5,13,22,-20.8298,-68.3102,112.4,4.3
2005,8,14,17,11,0,-18.7143,-68.7642,49.9,3.7
2005,8,14,17,10,39,-19.3223,-68.8174,104.8,3.3
2005,8,14,2,39,39,-19.7422,-69.0809,114.6,5.8
2005,8,13,5,23,51,-19.6704,-68.9649,104.9,4.7
2005,8,12,9,41,34,-18.562,-69.033,154.9,4.1
2005,8,12,9,21,5,-21.997,-69.591,75,4
2005,8,11,7,41,17,-19.8552,-68.9942,108.5,4.3
2005,8,9,4,35,24,-19.065,-69.5021,108.2,4
2005,8,8,13,56,42,-20.0791,-69.019,97.3,4.5
2005,8,6,5,27,44,-21.321,-68.984,145.8,3.4
2005,8,3,8,41,37,-20.1462,-69.4471,160.8,3.9
2005,8,2,6,29,19,-19.8708,-69.0394,104.9,4.2
2005,7,31,19,38,44,-20.4682,-68.4889,132,4.2
2005,7,29,22,2,53,-19.8793,-69.0452,97,4.3
2005,7,28,13,32,14,-19.8679,-68.9199,105.5,4.4
2005,7,28,4,24,40,-19.907,-69.1684,99.2,4.5
2005,7,27,20,26,18,-19.1857,-69.8509,56.9,4.6
2005,7,27,0,2,24,-21.694,-68.761,113.3,3.9
2005,7,26,23,21,2,-20.1203,-68.8591,118.8,4.3
2005,7,22,5,19,24,-19.4904,-69.098,103.3,4.4
2005,7,21,8,4,58,-20.2333,-68.8083,98.6,3.4
2005,7,21,1,10,17,-19.8639,-69.0704,100.9,3.9
2005,7,19,15,8,3,-21.3547,-68.1885,128.8,4.6
2005,7,18,11,56,47,-18.6498,-69.5303,117.5,3.7
2005,7,18,3,18,29,-19.9898,-68.9964,103.4,3.7
2005,7,16,14,10,10,-18.8626,-69.2328,132.6,4.2
2005,7,16,9,58,49,-18.1417,-70.0658,112.3,3.6
2005,7,16,8,20,29,-19.9462,-68.6036,138.6,4.1
2005,7,15,10,50,17,-19.0072,-69.7651,33,4.2
2005,7,15,2,39,34,-18.0851,-70.3159,95.2,4
2005,7,15,1,7,14,-19.049,-68.8385,126.3,5
2005,7,14,16,6,44,-19.8629,-68.7481,121.6,3.7
2005,7,13,9,6,35,-19.928,-69.0253,68,4.4
2005,7,12,20,30,14,-19.8586,-68.8804,119.4,3.6
2005,7,11,20,19,20,-19.859,-68.8661,118.5,4.1
2005,7,10,11,29,3,-20.9986,-68.3112,122.4,4
2005,7,8,2,44,8,-20.001,-68.643,120,4.2
2005,7,6,10,43,13,-19.9513,-68.7442,125.4,3.7
2005,7,6,3,58,44,-20.023,-69.2513,137.8,3.8
2005,7,4,21,7,48,-19.8255,-68.9818,98.6,3.9
2005,7,3,17,28,55,-20.1389,-69.1604,120.8,4
2005,7,2,3,27,21,-19.8096,-68.941,105.1,4.2
2005,7,2,3,14,20,-21.242,-69.107,140.8,3.3
2005,7,1,23,41,37,-19.8515,-68.9679,98.1,4.1
2005,7,1,23,40,49,-19.966,-68.951,125.8,4.2
2005,7,1,15,6,30,-18.492,-71.282,10,3.9
2005,7,1,5,56,25,-19.4839,-69.2116,102.8,4
2005,6,30,15,20,59,-19.9329,-68.7858,133.8,3.8
2005,6,30,10,31,59,-20.0408,-69.2868,93.6,4.2
2005,6,30,2,6,47,-20.0768,-68.9139,112.3,3.8
2005,6,29,17,10,5,-20.1859,-68.9883,89.1,4.1
2005,6,29,8,20,49,-19.0532,-69.0642,42.3,3.8
2005,6,28,6,10,29,-19.7777,-68.9924,102.5,4.5
2005,6,27,4,4,13,-19.6706,-68.9219,128.6,3.9
2005,6,27,0,53,42,-19.5797,-69.6422,39.2,5
2005,6,26,11,32,2,-19.8363,-68.9474,104.1,4.5
2005,6,26,10,2,37,-20.0537,-68.7761,128,4.4
2005,6,25,10,33,20,-20.0078,-68.6369,92.6,3.3
2005,6,25,1,7,40,-20.181,-69.317,99.5,4
2005,6,25,0,46,14,-19.973,-69.358,105.9,4.2
2005,6,24,22,59,35,-19.799,-69.43,99.6,4.8
2005,6,24,20,47,18,-20.023,-69.262,102.4,4.4
2005,6,24,20,12,13,-20.955,-68.946,107.9,4.1
2005,6,24,17,28,38,-19.803,-69.334,103.1,4.5
2005,6,24,17,10,20,-19.805,-69.329,103.2,4
2005,6,24,16,31,10,-20.155,-69.206,102.2,4.2
2005,6,24,16,27,4,-19.934,-69.248,103.1,3.8
2005,6,24,15,24,25,-20.114,-69.252,101.5,3.1
2005,6,24,14,13,4,-19.992,-69.226,98.8,4.1
2005,6,24,14,3,35,-20.003,-69.319,103.5,3.8
2005,6,24,10,40,43,-20.115,-69.23,98.8,3.4
2005,6,24,7,32,15,-20.165,-69.262,103,4.2
2005,6,24,6,43,5,-20.124,-69.257,101.2,3
2005,6,24,3,44,4,-19.971,-69.24,100.3,3.6
2005,6,23,23,46,22,-20.112,-69.197,101.3,4.3
2005,6,23,21,25,34,-20.03,-69.264,101,3.8
2005,6,23,20,31,47,-20.015,-69.362,104.2,4
2005,6,23,19,58,39,-20.139,-69.266,101,3.8
2005,6,23,19,38,35,-20.141,-69.395,100.6,3.6
2005,6,23,17,50,56,-20.117,-69.247,101.4,4.2
2005,6,23,17,29,4,-19.821,-69.244,104,3.9
2005,6,23,17,18,24,-19.953,-69.505,107.2,3.7
2005,6,23,8,0,31,-19.972,-69.271,100.8,4
2005,6,23,6,50,9,-19.71,-69.385,102.1,3.6
2005,6,23,5,34,27,-19.97,-69.293,101.7,4.3
2005,6,23,5,20,22,-19.983,-69.212,100.6,3
2005,6,23,2,42,13,-19.798,-69.374,105.2,3.7
2005,6,23,2,26,58,-19.938,-69.246,101.8,3.4
2005,6,23,2,15,43,-20.109,-69.325,101.4,3.7
2005,6,22,19,22,52,-19.8279,-68.7038,150.5,4.6
2005,6,22,3,34,19,-19.8426,-68.9596,110.4,4.3
2005,6,21,23,6,30,-19.937,-69.2358,126.6,4.3
2005,6,21,22,57,25,-20.1893,-69.1155,115.7,4.1
2005,6,21,7,30,3,-20.231,-69.224,99.8,3.3
2005,6,21,6,14,13,-20.118,-69.172,100.4,3.1
2005,6,21,6,12,26,-20.124,-69.175,100.1,3.2
2005,6,21,6,7,49,-20.13,-69.196,100.4,2.8
2005,6,21,6,0,50,-20.163,-69.273,104.6,3.4
2005,6,21,5,49,44,-19.964,-69.203,101.8,3.2
2005,6,21,5,28,46,-20.145,-69.202,101.5,3.2
2005,6,21,5,24,29,-20.109,-69.172,101.3,3.1
2005,6,21,5,22,32,-20.126,-69.158,101.5,3.1
2005,6,21,5,11,16,-19.9525,-68.8794,103.4,5.5
2005,6,21,5,5,13,-19.967,-69.186,104.2,2.8
2005,6,21,4,41,54,-20.12,-69.203,101.7,3.4
2005,6,21,4,17,56,-19.935,-69.214,104.8,3.4
2005,6,21,4,11,13,-19.958,-69.206,104,3.3
2005,6,21,3,58,10,-20.119,-69.153,98.5,2.9
2005,6,21,3,46,40,-19.81,-69.193,106.5,4.6
2005,6,21,3,14,8,-19.893,-69.244,103,3.1
2005,6,21,3,9,7,-19.721,-69.356,100.8,4.1
2005,6,21,2,35,25,-20.3325,-68.8124,105.5,3.9
2005,6,21,2,33,27,-19.956,-69.249,102.7,3.1
2005,6,21,2,25,25,-20.088,-69.229,99.7,2.9
2005,6,21,1,18,32,-20.186,-69.232,101.8,3.5
2005,6,21,1,12,35,-20.134,-69.531,118.5,3.1
2005,6,21,1,7,45,-20.033,-69.203,99.6,2.9
2005,6,20,23,1,35,-20.159,-69.227,99.8,2.9
2005,6,20,21,17,57,-19.999,-69.217,116.4,3.3
2005,6,20,21,8,11,-19.985,-69.223,100.2,3.2
2005,6,20,20,37,31,-19.837,-69.259,105.2,2.9
2005,6,20,20,20,44,-19.846,-69.265,104,3.3
2005,6,20,20,9,50,-20.166,-69.25,100.6,3
2005,6,20,19,44,49,-19.948,-69.182,102.3,3
2005,6,20,18,59,56,-19.834,-69.212,105.6,4
2005,6,20,18,55,57,-19.958,-69.229,102.3,3.6
2005,6,20,18,30,56,-20.033,-69.198,101.5,3.1
2005,6,20,17,58,40,-20.917,-68.979,105.8,3.6
2005,6,20,17,53,55,-19.942,-69.197,101,3.3
2005,6,20,17,50,6,-19.689,-69.246,107.1,4.1
2005,6,20,17,36,47,-19.2022,-68.9771,106.3,3.9
2005,6,20,17,17,54,-20.134,-69.243,101.8,3
2005,6,20,17,4,7,-20.121,-69.305,99.2,2.8
2005,6,20,17,1,23,-20.169,-69.223,99.7,3.5
2005,6,20,16,1,6,-19.956,-69.182,101.5,3.4
2005,6,20,15,40,36,-20.112,-69.186,101.3,3.7
2005,6,20,15,12,48,-20.165,-69.248,100.1,2.9
2005,6,20,15,10,14,-20.104,-69.203,99,3
2005,6,20,15,2,49,-19.941,-69.253,102.8,3.5
2005,6,20,14,46,22,-19.741,-69.231,105.1,3.7
2005,6,20,14,41,8,-21.302,-68.6209,118.3,3.8
2005,6,20,13,28,37,-19.881,-69.214,100.7,4.1
2005,6,20,10,46,33,-20.213,-69.243,92.7,3.3
2005,6,20,9,37,47,-21.0854,-68.7835,99.5,3.8
2005,6,20,5,33,43,-20.065,-69.168,99.8,3
2005,6,20,4,48,31,-19.881,-69.246,102,2.5
2005,6,20,2,7,12,-19.82,-69.267,98.9,3
2005,6,20,2,6,39,-20.105,-69.188,98.3,2.6
2005,6,19,23,50,44,-19.9346,-68.9901,99.8,3.6
2005,6,19,23,18,7,-19.809,-69.339,104.5,2.8
2005,6,19,22,25,58,-20.2561,-69.0998,106.3,3.8
2005,6,19,4,13,31,-19.9638,-68.752,134.3,4.4
2005,6,18,19,15,0,-19.6906,-68.7536,125.9,3.6
2005,6,18,17,49,21,-19.9673,-68.9454,101.5,4.8
2005,6,18,17,21,42,-20.0922,-68.887,123.1,3.6
2005,6,18,16,50,31,-20.067,-68.9504,106.5,4.4
2005,6,18,15,54,18,-20.0179,-69.0982,87.3,4.3
2005,6,18,15,32,9,-20.1416,-68.8917,104.8,3.6
2005,6,18,10,10,53,-20.4108,-68.6978,67,3.6
2005,6,18,6,17,36,-19.9253,-69.0932,100,3.7
2005,6,18,1,32,41,-20.0089,-69.1161,111.3,4
2005,6,17,8,9,56,-20.0473,-68.9014,131.8,3.5
2005,6,17,6,1,21,-20.0332,-69.008,92.5,4.3
2005,6,17,4,44,47,-20.2972,-69.1575,111.4,4.4
2005,6,17,2,58,46,-20.2864,-69.1145,110,3.6
2005,6,16,15,27,38,-20.0513,-68.7228,129,4.2
2005,6,16,8,26,8,-20.0177,-68.9653,98.6,4.1
2005,6,16,6,23,27,-20.008,-68.5238,125.2,3
2005,6,16,2,27,15,-20.2767,-68.7861,118.7,3.4
2005,6,16,1,47,46,-19.8482,-68.1894,58.6,4.2
2005,6,15,23,21,22,-20.2018,-69.0228,90.8,4.3
2005,6,15,16,38,48,-19.8872,-69.1298,109.5,4.7
2005,6,15,14,58,54,-20.1676,-69.0854,98.5,4.5
2005,6,15,14,24,0,-20.1306,-69.0097,88.7,4.5
2005,6,15,14,10,5,-19.9401,-68.9066,127.7,4
2005,6,15,13,59,2,-20.1151,-68.8817,110.8,3.7
2005,6,15,9,46,49,-19.907,-68.8582,135.9,3.9
2005,6,15,8,32,8,-19.4159,-68.396,167.7,3.7
2005,6,15,7,17,54,-20.24,-68.9342,88.9,3.9
2005,6,15,5,6,43,-19.9696,-69.0011,104.5,4.2
2005,6,15,3,48,5,-20.1543,-68.7609,125,4.6
2005,6,15,2,14,58,-20.0342,-69.0483,91.1,4.1
2005,6,14,19,36,41,-20.2043,-69.1241,141.9,3.9
2005,6,14,19,8,54,-20.1253,-69.1329,104.1,3.6
2005,6,14,17,16,41,-19.9298,-68.8142,110.7,4.3
2005,6,14,16,47,42,-19.9238,-68.9895,100.8,4.5
2005,6,14,14,3,59,-20.0761,-69.1969,110.7,4.3
2005,6,14,13,6,25,-19.9675,-69.0341,94.7,4.3
2005,6,14,12,39,26,-20.1646,-69.2054,93.1,4.4
2005,6,14,11,10,57,-19.987,-68.7896,141.6,3.4
2005,6,14,7,44,18,-20.1676,-69.1717,89.2,4.1
2005,6,14,6,52,8,-19.9137,-68.7228,150.6,4
2005,6,14,5,42,53,-19.9619,-68.8849,117.8,4
2005,6,14,3,43,40,-20.0228,-68.6868,128,2.9
2005,6,14,3,32,52,-19.8667,-68.6729,139.5,3.3
2005,6,14,3,14,32,-19.9257,-68.7589,143.3,3.6
2005,6,14,2,31,11,-20.2547,-68.7594,119.8,3.9
2005,6,14,2,13,26,-20.3738,-68.522,48.2,3.4
2005,6,14,2,8,13,-20.0242,-69.3002,94.1,4.2
2005,6,14,1,43,0,-20.2124,-68.9093,122.7,3.9
2005,6,14,1,39,28,-19.7888,-69.0842,100,4.2
2005,6,14,1,21,55,-20.1181,-68.7486,128.2,3.5
2005,6,14,1,7,11,-19.8652,-68.9665,103.1,4.7
2005,6,14,1,4,49,-19.8999,-68.8541,124.9,3.9
2005,6,14,0,57,17,-19.9832,-69.0325,115.1,4.4
2005,6,14,0,47,15,-20.1064,-68.6834,133.1,3.2
2005,6,14,0,44,58,-19.8652,-68.7323,158,4.1
2005,6,14,0,38,59,-19.6377,-68.933,135.8,4
2005,6,14,0,29,59,-20.1777,-69.1871,102.2,4.5
2005,6,14,0,28,21,-19.9947,-68.8623,136,3.1
2005,6,14,0,15,37,-20.0369,-68.8009,121.2,4
2005,6,14,0,8,40,-19.7539,-69.3196,117.9,3.9
2005,6,14,0,5,35,-20.1671,-68.7505,138.2,3.9
2005,6,13,23,47,10,-20.2148,-68.7842,128.6,4.2
2005,6,13,23,39,25,-19.996,-69.055,101.2,4.6
2005,6,13,23,37,8,-20.0146,-68.8702,111.3,3.5
2005,6,13,23,36,28,-19.7499,-68.6513,144,3.8
2005,6,13,23,26,37,-19.8287,-68.9351,106.7,4.8
2005,6,13,23,25,16,-19.9997,-69.0812,97.1,4.4
2005,6,13,23,21,39,-20.0762,-68.9108,133.3,4
2005,6,13,23,20,28,-19.9711,-69.0863,106.1,3.8
2005,6,13,23,18,32,-19.9827,-69.1522,93.8,4.5
2005,6,13,23,15,49,-21.0914,-69.3928,0,4.1
2005,6,13,23,15,22,-20.3131,-68.7269,103,4.6
2005,6,13,23,4,35,-19.7477,-68.8585,128.2,4.2
2005,6,13,23,3,0,-20.3509,-69.0024,100,4.8
2005,6,13,22,44,32,-19.9172,-69.2156,111.9,7.8
2005,6,13,0,11,18,-20.3193,-68.689,113.7,4.4
2005,6,10,23,10,15,-20.2242,-68.7027,123.8,3.8
2005,6,10,9,52,33,-18.142,-68.0034,227.9,3.6
2005,6,8,12,50,49,-19.4667,-68.9403,133.5,4.5
2005,6,4,18,46,26,-20.7078,-70.2206,106.9,3.8
2005,5,31,13,36,57,-18.9928,-69.2053,114,4.1
2005,5,29,17,34,13,-19.9578,-70.7122,71.7,3.9
2005,5,25,6,52,20,-20.1733,-69.321,121.9,4
2005,5,22,1,5,53,-19.516,-68.3282,150.9,4.9
2005,5,16,7,52,24,-21.1111,-68.4634,144.4,3.5
2005,5,15,19,30,3,-19.7785,-70.8799,51.8,3.8
2005,5,13,20,2,31,-19.474,-69.0505,123.2,4
2005,5,12,15,20,21,-18.2454,-69.0545,127.3,4.1
2005,5,11,15,45,57,-19.4263,-69.2341,95.1,4
2005,5,9,18,0,40,-21.8305,-68.4612,128.8,4.3
2005,5,2,22,49,42,-19.5097,-71.2759,33,4.3
2005,4,28,13,48,3,-20.5163,-68.6325,135.5,3.5
2005,4,28,13,47,42,-20.5535,-68.582,131.8,4.9
2005,4,27,12,59,25,-21.4416,-68.0935,116.3,3.8
2005,4,25,7,30,7,-18.6659,-69.4142,114.8,3.9
2005,4,22,20,32,18,-20.5498,-68.9761,121.1,3.4
2005,4,22,12,33,4,-19.6014,-69.475,105.5,4.1
2005,4,20,15,21,36,-20.2666,-69.0757,112.3,4.1
2005,4,18,4,8,34,-21.215,-68.3181,125.4,3.2
2005,4,17,10,15,3,-21.2115,-68.3215,135,3.4
2005,4,16,8,46,22,-21.895,-68.606,136.7,3.5
2005,4,16,2,5,50,-21.7121,-68.443,119.7,4.3
2005,4,14,12,34,57,-20.0945,-69.0871,134.8,3.9
2005,4,12,5,31,21,-21.7779,-68.3655,167.3,4.1
2005,4,11,6,10,47,-21.2229,-68.2333,133.6,3.3
2005,4,9,20,25,36,-20.927,-68.7947,118.3,3.1
2005,4,4,21,3,4,-20.7742,-69.2651,113.7,3.2
2005,4,3,9,43,39,-21.1795,-68.6851,162.8,3.5
2005,4,3,6,45,59,-21.537,-69.201,8.4,3.6
2005,3,31,10,32,14,-20.5371,-69.0882,77.9,4.2
2005,3,31,9,24,32,-21.929,-68.738,126.3,3.3
2005,3,30,16,56,45,-19.9941,-70.3537,65.5,4.5
2005,3,28,15,17,45,-21.711,-68.996,124.3,3.2
2005,3,25,15,55,58,-20.2576,-68.5161,145.9,4.1
2005,3,25,3,54,25,-20.2481,-68.8916,97.4,5
2005,3,25,0,7,17,-20.0322,-70.5174,38,4.8
2005,3,24,6,25,47,-21.8033,-68.7673,134.3,3.8
2005,3,22,11,41,47,-20.085,-68.7672,138.7,4.1
2005,3,22,6,4,49,-19.7084,-68.3826,114.3,3.9
2005,3,20,22,51,34,-18.8853,-69.1565,131.7,3.5
2005,3,19,1,35,57,-20.4007,-68.6873,109.5,5.1
2005,3,13,1,49,51,-19.2849,-69.1364,107.5,4.5
2005,3,12,17,37,44,-18.1146,-69.7482,124.9,3.6
2005,3,9,19,6,44,-18.5164,-71.65,33,4
2005,3,9,0,58,36,-21.8286,-68.6732,132.5,3.5
2005,3,7,16,21,15,-20.4716,-69.4272,128.9,4
2005,3,6,22,34,56,-18.2463,-69.6593,127.3,4.5
2005,3,5,7,2,52,-21.2194,-69.0046,154.8,3.8
2005,3,5,4,44,24,-21.9522,-68.4109,112.6,5
2005,3,3,13,54,50,-21.1912,-69.1243,83.2,4.7
2005,3,2,19,39,26,-21.7349,-68.2596,123.5,3.6
2005,3,1,23,9,58,-19.4006,-69.0646,119.9,4.4
2005,2,28,16,50,17,-18.7173,-69.4271,119,3.9
2005,2,26,7,47,6,-19.106,-69.7908,73.3,4.4
2005,2,23,8,51,35,-21.1425,-68.6762,132.9,4
2005,2,23,8,33,30,-19.0384,-69.5418,107.9,4.1
2005,2,22,12,45,4,-20.6993,-68.7751,95.8,4.2
2005,2,19,23,23,58,-21.7251,-68.5202,110.8,4.5
2005,2,19,5,14,17,-21.2043,-68.5014,137.2,3.8
2005,2,12,18,35,26,-20.7918,-69.8957,102.5,4.3
2005,2,9,10,17,55,-19.2135,-69.7824,144.8,3.5
2005,2,9,1,53,17,-18.2379,-69.3287,119.3,3.5
2005,2,4,8,2,35,-21.205,-69.419,145,3.6
2005,2,3,8,48,36,-19.2931,-69.152,109.7,4.7
2005,1,30,14,59,18,-20.0952,-70.5871,10,4.6
2005,1,29,21,48,21,-18.1072,-69.5275,129.1,4
2005,1,26,19,30,53,-19.998,-70.2776,66.3,4
2005,1,25,18,26,53,-19.469,-68.83,81.1,3.7
2005,1,23,7,6,41,-18.0092,-69.1282,153.2,3.5
2005,1,20,14,23,11,-21.1171,-69.7125,91.1,4.4
2005,1,14,14,35,53,-21.2696,-70.7129,52.2,3.8
2005,1,14,11,4,30,-18.5956,-71.0515,51.2,4.3
2005,1,12,6,59,22,-21.7232,-68.3964,108.9,3.8
2005,1,11,23,1,16,-19.528,-70.6242,72.4,3.8
2005,1,11,13,36,1,-20.3575,-68.8573,102.9,4.2
2005,1,11,10,14,5,-20.4433,-70.0827,86.8,3.4
2005,1,11,8,5,19,-21.976,-68.711,124,3.5
2005,1,9,9,20,4,-18.5237,-69.4882,129.8,3.5
2005,1,6,13,35,15,-21.8551,-68.6017,125.3,5.1
2004,12,27,8,37,58,-21.5748,-68.4412,122.8,4.2
2004,12,26,5,2,2,-20.6867,-68.9807,110.7,3.9
2004,12,24,4,14,31,-21.1637,-68.9171,117.6,3.7
2004,12,17,3,55,40,-19.3292,-68.9487,121.8,4.1
2004,12,16,18,50,51,-19.6214,-69.125,119.1,3.5
2004,12,15,1,53,30,-21.1892,-68.5446,105.2,3.8
2004,12,12,21,2,15,-18.3856,-69.6381,123.6,4.6
2004,12,12,2,57,37,-21.7068,-68.3462,131.4,3.8
2004,12,7,1,42,36,-21.3559,-68.8493,85.5,5.1
2004,12,6,21,33,43,-21.1854,-68.7041,116,3.5
2004,12,5,14,48,43,-21.1169,-68.3771,150.3,4.1
2004,12,4,16,16,26,-21.0823,-68.5158,147.5,3.5
2004,12,4,5,15,33,-20.9719,-68.8471,110.9,3.8
2004,12,3,18,42,20,-18.1707,-71.169,41.4,4
2004,12,2,1,37,25,-20.2528,-68.8667,121.2,3.5
2004,12,1,5,42,13,-19.0711,-69.0104,145.4,3.6
2004,11,29,5,21,15,-21.0565,-68.4599,100.9,4.4
2004,11,28,6,15,7,-21.7196,-68.3719,107.8,4
2004,11,25,21,5,1,-21.4729,-68.3034,133.9,3.9
2004,11,25,15,7,8,-21.0177,-68.5772,143.6,4.6
2004,11,24,4,49,36,-21.2805,-69.2251,127.6,3.5
2004,11,18,17,40,18,-18.7138,-70.9473,47.3,3.9
2004,11,17,10,23,20,-21.1266,-69.3344,127.5,3.8
2004,11,17,7,25,8,-21.6055,-68.9837,134.3,3.8
2004,11,13,17,11,28,-21.914,-68.879,125,3.3
2004,11,12,1,33,53,-19.4899,-70.2005,64.4,4.5
2004,11,9,15,20,30,-21.6425,-68.3123,110.9,4
2004,11,9,5,1,6,-18.8942,-69.1117,135.2,3.6
2004,11,8,3,49,25,-21.988,-68.3571,111.1,4.3
2004,11,2,3,50,12,-18.3981,-70.336,39.5,5
2004,10,29,20,0,14,-21.91,-68.519,142.9,3.7
2004,10,29,4,20,11,-19.4206,-69.1864,117.4,4.1
2004,10,23,4,42,37,-19.8228,-68.8733,151.1,3.9
2004,10,22,13,46,29,-21.8758,-70.9169,0,4.3
2004,10,21,7,48,47,-21.6875,-68.5486,120.3,4
2004,10,20,10,52,55,-21.294,-68.8884,108.7,4.2
2004,10,10,15,47,40,-21.339,-68.2254,142.6,3.2
2004,10,10,14,42,30,-21.8781,-69.2668,0,3.4
2004,10,7,1,6,2,-20.2777,-68.7138,127.2,3.5
2004,10,6,3,15,36,-19.0847,-70.0326,51.5,4.3
2004,10,5,5,20,24,-21.3225,-70.3065,0,3.5
2004,10,4,18,27,45,-20.2252,-68.3241,172.8,3.9
2004,10,2,22,30,39,-20.6555,-69.774,104.7,4
2004,10,2,3,1,24,-20.1407,-68.5064,155.4,5.1
2004,9,29,11,52,13,-21.0786,-69.9176,0,4
2004,9,28,3,44,12,-20.2724,-70.1431,73.7,4.2
2004,9,27,16,23,19,-18.965,-69.546,125.1,4
2004,9,25,19,29,35,-21.1376,-68.505,121.5,4.4
2004,9,25,8,34,43,-21.5678,-68.058,136,4.2
2004,9,22,23,8,50,-18.7264,-69.1724,100,4.2
2004,9,22,11,17,11,-21.5305,-68.0517,135.2,3.8
2004,9,19,1,5,52,-19.6901,-69.1607,100.5,4.2
2004,9,17,4,48,36,-19.4267,-69.2982,124.1,4
2004,9,14,19,28,41,-20.385,-68.7228,106.5,4.4
2004,9,12,18,19,42,-19.6606,-69.4636,116.7,4.4
2004,9,5,1,48,38,-19.072,-69.8948,67.9,4.3
2004,9,1,17,11,55,-20.4757,-68.9948,90.3,4.2
2004,8,31,5,54,52,-21.8283,-68.3591,124,4.1
2004,8,30,21,5,53,-21.1624,-70.2526,60.6,4.1
2004,8,25,5,12,48,-20.3184,-68.9433,93.2,5
2004,8,22,1,8,37,-20.4291,-68.5771,136.4,4
2004,8,18,18,52,53,-21.9278,-68.5625,123.6,4
2004,8,16,6,6,15,-20.9103,-68.2897,138.7,4.8
2004,8,14,11,16,39,-21.5565,-68.3827,132.7,4.4
2004,8,11,15,18,51,-20.6627,-69.0159,133.3,3.9
2004,8,11,7,55,6,-19.7717,-70.9323,47.9,4.1
2004,8,10,8,29,1,-18.7031,-69.8077,83.3,4.5
2004,8,5,13,23,21,-18.8452,-69.9769,10,4.3
2004,8,4,21,31,57,-18.6995,-69.4466,125.9,4
2004,8,2,17,9,17,-21.1622,-68.5878,120.2,4
2004,8,2,4,32,50,-21.7217,-68.4042,134,3.6
2004,7,31,6,32,25,-21.3742,-68.2164,94.9,5.2
2004,7,29,9,59,35,-21.7404,-68.8235,116,2.7
2004,7,25,19,48,33,-19.9382,-71.0833,0,3.6
2004,7,25,17,54,5,-20.0163,-70.4748,55.9,4.3
2004,7,25,0,23,52,-19.9307,-70.3394,42.2,4.6
2004,7,23,12,13,15,-18.3225,-70.3411,37.3,4.6
2004,7,23,11,30,11,-21.5435,-68.2314,108.1,3.9
2004,7,21,20,0,54,-21.8963,-68.3525,122.5,3.8
2004,7,18,22,39,9,-21.1908,-69.5506,112.3,4
2004,7,15,7,28,3,-21.3187,-68.4862,127.7,4.5
2004,7,12,19,37,10,-20.2384,-68.5913,150,4
2004,7,10,23,12,41,-19.7052,-69.3727,108.7,4.2
2004,7,6,17,25,59,-19.0635,-69.2833,125.7,4
2004,7,1,16,44,3,-18.4024,-71.1386,41,4.6
2004,6,30,5,34,34,-20.1385,-68.5528,113.8,3.7
2004,6,27,4,9,20,-21.7704,-68.1878,113.2,4.3
2004,6,26,18,22,0,-21.2656,-68.4804,111.9,3.5
2004,6,24,13,13,35,-21.8985,-70.4138,29.9,4.5
2004,6,24,10,22,45,-18.2161,-71.0025,27.1,4.9
2004,6,23,23,27,1,-18.2134,-71.0736,33.8,4.4
