eventID,Agency,year,month,day,hour,minute,second,timeError,longitude,latitude,SemiMajor90,SemiMinor90,ErrorStrike,depth,depthError,magnitude,sigmaMagnitude,magnitudeType
,,2005,6,18,11,10,0.0,,-38.359999999999999,-4.3499999999999996,,,,0.0,,3.1000000000000001,,
,,2005,7,10,8,7,0.0,,-54.960000000000001,-16.809999999999999,,,,0.0,,3.0,,
,,2005,7,20,16,43,0.0,,-56.780000000000001,-11.6,,,,0.0,,4.2999999999999998,,
,,2005,9,24,20,38,0.0,,-57.399999999999999,-11.880000000000001,,,,0.0,,3.8999999999999999,,
,,2006,1,4,22,54,0.0,,-50.700000000000003,-24.41,,,,0.0,,4.0999999999999996,,
,,2006,1,4,22,56,0.0,,-50.700000000000003,-24.43,,,,0.0,,3.2999999999999998,,
,,2006,1,8,1,54,0.0,,-36.93,-10.07,,,,0.0,,3.3999999999999999,,
,,2006,1,10,19,3,0.0,,-46.859999999999999,-21.640000000000001,,,,0.0,,3.0,,
,,2006,3,29,0,0,0.0,,-40.109999999999999,-14.18,,,,0.0,,3.7000000000000002,,
,,2006,4,22,2,29,0.0,,-53.299999999999997,-16.309999999999999,,,,0.0,,2.7999999999999998,,
,,2006,5,14,14,7,0.0,,-42.579999999999998,-16.719999999999999,,,,0.0,,3.0,,
,,2006,5,20,4,26,0.0,,-36.159999999999997,-8.2599999999999998,,,,6.0,,3.8999999999999999,,
,,2006,6,8,16,29,0.0,,-51.960000000000001,4.8799999999999999,,,,3.0,,5.2000000000000002,,
,,2006,6,17,1,11,0.0,,-51.259999999999998,-22.23,,,,0.0,,3.2000000000000002,,
,,2006,6,28,8,0,0.0,,-38.289999999999999,-4.4100000000000001,,,,0.0,,3.1000000000000001,,
,,2006,9,1,13,55,0.0,,-36.159999999999997,-8.2599999999999998,,,,0.0,,3.6000000000000001,,
,,2006,9,2,23,56,0.0,,-35.0,-5.0,,,,0.0,,4.0,,
,,2006,11,16,8,8,0.0,,-39.780000000000001,-22.280000000000001,,,,0.0,,2.8999999999999999,,
,,2006,11,26,2,11,0.0,,-40.25,-22.039999999999999,,,,0.0,,3.6000000000000001,,
,,2007,3,20,13,38,0.0,,-36.161000000000001,-8.2639999999999993,,,,5.0,,3.8999999999999999,,
,,2007,3,20,14,22,0.0,,-36.159999999999997,-8.2599999999999998,,,,0.0,,3.3999999999999999,,
,,2007,3,27,19,45,0.0,,-46.880000000000003,-26.66,,,,0.0,,3.5,,
,,2007,3,28,15,4,0.0,,-36.579999999999998,-8.3300000000000001,,,,0.0,,2.7999999999999998,,
,,2007,4,15,2,0,0.0,,-40.130000000000003,-3.23,,,,0.0,,2.8999999999999999,,
,,2007,5,24,15,30,0.0,,-44.299999999999997,-15.0,,,,0.0,,3.7999999999999998,,
,,2007,7,14,5,33,0.0,,-46.289999999999999,-19.559999999999999,,,,0.0,,3.5,,
,,2007,7,18,0,0,0.0,,-72.670000000000002,-7.6299999999999999,,,,0.0,,3.0,,
,,2007,9,13,10,40,0.0,,-38.049999999999997,-5.9199999999999999,,,,5.0,,3.2000000000000002,,
,,2007,10,25,22,30,0.0,,-41.659999999999997,-11.35,,,,0.0,,3.0,,
,,2007,10,31,21,15,0.0,,-48.119999999999997,3.5,,,,0.0,,5.0999999999999996,,
,,2007,12,9,2,3,0.0,,-44.295000000000002,-15.032999999999999,,,,0.69999999999999996,,4.9000000000000004,,
,,2008,2,8,19,5,0.0,,-44.890000000000001,-24.559999999999999,,,,0.0,,3.8999999999999999,,
,,2008,3,19,22,12,0.0,,-44.090000000000003,-15.07,,,,1.0,,3.7999999999999998,,
,,2008,4,20,6,39,0.0,,-40.890000000000001,-24.800000000000001,,,,0.0,,3.6000000000000001,,
,,2008,4,23,0,0,0.0,,-45.409999999999997,-25.699999999999999,,,,17.0,,5.2000000000000002,,
,,2008,5,3,9,9,0.0,,-39.890000000000001,-22.48,,,,0.0,,3.3999999999999999,,
,,2008,5,21,19,23,0.0,,-40.509999999999998,-3.6299999999999999,,,,5.0,,3.7999999999999998,,
,,2008,5,21,19,28,0.0,,-40.509999999999998,-3.6299999999999999,,,,0.0,,3.8999999999999999,,
,,2008,6,14,12,0,0.0,,-51.350000000000001,-28.899999999999999,,,,0.0,,3.2999999999999998,,
,,2008,7,31,3,12,0.0,,-44.729999999999997,-13.73,,,,0.0,,2.8999999999999999,,
,,2008,9,29,15,19,0.0,,-47.329999999999998,-19.899999999999999,,,,0.0,,3.1000000000000001,,
,,2008,10,7,21,51,0.0,,-56.240000000000002,-17.170000000000002,,,,0.0,,3.3999999999999999,,
,,2008,11,10,6,56,0.0,,-51.060000000000002,-29.02,,,,0.0,,3.0,,
,,2008,12,19,0,0,0.0,,-40.509999999999998,-3.6299999999999999,,,,0.0,,3.5,,
,,2008,12,19,22,55,0.0,,-49.579999999999998,-31.66,,,,0.0,,3.8999999999999999,,
,,2009,4,3,3,39,0.0,,-48.609999999999999,-11.65,,,,5.0,,3.2000000000000002,,
,,2009,6,15,22,15,0.0,,-55.799999999999997,-18.489999999999998,,,,6.0,,4.7999999999999998,,
,,2009,7,24,6,7,0.0,,-56.700000000000003,-11.619999999999999,,,,5.0,,3.1000000000000001,,
,,2009,7,31,20,55,0.0,,-40.530000000000001,-3.6200000000000001,,,,5.0,,3.3999999999999999,,
,,2009,9,7,0,18,0.0,,-45.509999999999998,-23.449999999999999,,,,0.0,,3.2999999999999998,,
,,2009,9,9,4,11,0.0,,-61.43,-1.8999999999999999,,,,0.0,,4.2000000000000002,,
,,2009,9,23,5,27,0.0,,-44.259999999999998,-15.06,,,,5.0,,2.7999999999999998,,
,,2009,11,10,17,40,0.0,,-56.700000000000003,-27.5,,,,15.0,,3.5,,
,,2009,11,26,22,55,0.0,,-43.0,0.76000000000000001,,,,5.0,,4.0,,
,,2009,11,29,22,5,0.0,,-57.630000000000003,-26.16,,,,32.0,,4.5,,
,,2009,12,2,2,39,0.0,,-52.710000000000001,-10.369999999999999,,,,5.0,,3.5,,
,,2009,12,21,8,25,0.0,,-40.649999999999999,-3.5499999999999998,,,,0.0,,2.8999999999999999,,
,,2009,12,30,16,41,0.0,,-59.759999999999998,-2.3300000000000001,,,,5.0,,3.0,,
,,2010,1,11,15,54,0.0,,-35.659999999999997,-5.5499999999999998,,,,10.0,,4.2999999999999998,,
,,2010,1,22,7,48,0.0,,-47.810000000000002,-14.4,,,,0.0,,3.2000000000000002,,
,,2010,1,25,2,17,0.0,,-44.909999999999997,-16.219999999999999,,,,0.0,,3.2999999999999998,,
,,2010,1,28,3,45,0.0,,-43.950000000000003,-19.5,,,,0.0,,3.6000000000000001,,
,,2010,2,27,9,35,0.0,,-56.700000000000003,-11.619999999999999,,,,5.0,,3.5,,
,,2010,2,28,2,21,0.0,,-36.149999999999999,-8.3000000000000007,,,,0.0,,2.8999999999999999,,
,,2010,3,8,23,14,0.0,,-36.780000000000001,-8.4600000000000009,,,,0.0,,3.2000000000000002,,
,,2010,3,25,10,39,0.0,,-36.789999999999999,-5.9699999999999998,,,,0.0,,2.8999999999999999,,
,,2010,4,18,23,41,0.0,,-35.909999999999997,-8.5700000000000003,,,,0.0,,2.7999999999999998,,
,,2010,4,25,23,9,0.0,,-72.980000000000004,-6.8200000000000003,,,,17.0,,4.9000000000000004,,
,,2010,4,26,4,33,0.0,,-51.369999999999997,-29.16,,,,0.0,,3.5,,
,,2010,5,5,5,17,0.0,,-43.979999999999997,-21.190000000000001,,,,0.0,,2.8999999999999999,,
,,2010,6,1,6,58,0.0,,-39.5,-13.199999999999999,,,,0.0,,3.2000000000000002,,
,,2010,6,3,11,22,0.0,,-44.060000000000002,-19.559999999999999,,,,0.0,,2.8999999999999999,,
,,2010,7,1,16,44,0.0,,-40.649999999999999,-22.43,,,,0.0,,3.7999999999999998,,
,,2010,8,21,12,57,0.0,,-50.009999999999998,-21.75,,,,0.0,,3.0,,
,,2010,9,29,19,54,0.0,,-43.859999999999999,-16.73,,,,0.0,,2.7999999999999998,,
,,2010,10,8,20,16,0.0,,-49.159999999999997,-13.771000000000001,,,,1.3999999999999999,,5.0,,
,,2010,10,8,20,25,0.0,,-49.159999999999997,-13.77,,,,2.0,,4.2000000000000002,,
,,2010,10,26,5,34,0.0,,-49.990000000000002,-13.789999999999999,,,,0.0,,3.5,,
,,2010,10,31,0,0,0.0,,-40.509999999999998,-3.6299999999999999,,,,5.0,,3.1000000000000001,,
,,2010,11,28,10,21,0.0,,-50.399999999999999,-7.4699999999999998,,,,0.0,,4.2000000000000002,,
,,2010,12,5,0,1,0.0,,-36.100000000000001,-5.46,,,,5.0,,3.1000000000000001,,
,,2010,12,9,21,29,0.0,,-46.32,-13.4,,,,0.0,,3.7000000000000002,,
,,2011,1,8,11,49,0.0,,-48.840000000000003,-13.52,,,,0.0,,4.0999999999999996,,
,,2011,2,27,7,41,0.0,,-51.100000000000001,-29.140000000000001,,,,0.0,,3.1000000000000001,,
,,2011,3,4,6,59,0.0,,-49.210000000000001,-13.779999999999999,,,,0.0,,3.6000000000000001,,
,,2011,3,4,7,2,0.0,,-49.210000000000001,-13.779999999999999,,,,0.0,,2.7999999999999998,,
,,2011,3,4,7,5,0.0,,-49.210000000000001,-13.779999999999999,,,,0.0,,3.1000000000000001,,
,,2011,3,5,23,29,0.0,,-43.883000000000003,-16.701000000000001,,,,0.0,,3.2999999999999998,,
,,2011,4,30,8,16,0.0,,-48.700000000000003,-11.17,,,,0.0,,3.6000000000000001,,
,,2011,7,27,18,25,0.0,,-39.549999999999997,-22.18,,,,0.0,,3.2000000000000002,,
,,2011,8,1,6,18,0.0,,-52.829999999999998,-25.050000000000001,,,,0.0,,2.7999999999999998,,
,,2011,8,8,13,53,0.0,,-40.509999999999998,-3.6299999999999999,,,,5.0,,3.0,,
,,2011,8,14,16,50,0.0,,-44.950000000000003,-21.170000000000002,,,,0.0,,3.2000000000000002,,
,,2011,8,18,21,14,0.0,,-49.960000000000001,-30.440000000000001,,,,0.0,,3.2999999999999998,,
,,2011,10,14,7,17,0.0,,-45.759999999999998,-20.629999999999999,,,,0.0,,2.7999999999999998,,
,,2011,10,22,19,29,0.0,,-43.939999999999998,-20.100000000000001,,,,0.0,,3.3999999999999999,,
,,2011,10,24,12,38,0.0,,-35.75,-5.54,,,,0.0,,2.7999999999999998,,
,,2011,12,3,15,49,0.0,,-40.469999999999999,-8.9600000000000009,,,,0.0,,3.2999999999999998,,
,,2011,12,15,13,1,0.0,,-40.700000000000003,-16.59,,,,0.0,,3.6000000000000001,,
,,2012,2,21,6,36,0.0,,-45.659999999999997,-23.379999999999999,,,,0.0,,3.2999999999999998,,
,,2012,3,14,10,40,0.0,,-48.130000000000003,-28.16,,,,0.0,,3.1000000000000001,,
,,2012,3,29,17,15,0.0,,-36.159999999999997,-8.25,,,,0.0,,3.1000000000000001,,
,,2012,3,31,16,9,0.0,,-49.950000000000003,-13.449999999999999,,,,0.0,,3.7000000000000002,,
,,2012,4,15,18,4,0.0,,-36.100000000000001,-5.46,,,,0.0,,2.7999999999999998,,
,,2012,4,24,1,34,0.0,,-49.109999999999999,-13.77,,,,0.0,,3.2000000000000002,,
,,2012,5,19,13,41,0.0,,-43.883000000000003,-16.695,,,,1.1000000000000001,,4.0,,
,,2012,6,29,12,18,0.0,,-49.350000000000001,-2.2599999999999998,,,,0.0,,3.6000000000000001,,
,,2012,8,2,7,14,0.0,,-40.509999999999998,-3.6299999999999999,,,,0.0,,2.8999999999999999,,
,,2012,9,12,23,56,0.0,,-43.880000000000003,-16.702999999999999,,,,1.2,,2.8999999999999999,,
,,2012,11,25,22,57,0.0,,-63.020000000000003,-9.4600000000000009,,,,0.0,,4.7000000000000002,,
,,2012,12,8,18,52,0.0,,-49.18,-13.56,,,,0.0,,3.7999999999999998,,
,,2012,12,19,4,54,0.0,,-43.878,-16.696999999999999,,,,1.8,,3.6000000000000001,,
,,2012,12,19,5,31,0.0,,-43.878999999999998,-16.701000000000001,,,,1.5,,3.6000000000000001,,
,,2012,12,21,12,37,0.0,,-36.100000000000001,-5.46,,,,0.0,,3.6000000000000001,,
