year,month,day,hour,minute,second,latitude,longitude,depth,magnitude
2005,10,05,01,27,18,23.0694,121.4434,51.5,4.1
2005,10,03,06,46,30,25.1125,123.7143,118.5,4
2005,10,01,13,51,38,23.9984,122.4486,42.8,4.7
2005,10,01,07,50,06,24.375,121.9005,34.5,4.1
2005,09,26,18,50,16,23.1859,121.4938,9.4,5.2
2005,09,23,16,49,47,22.9076,121.4489,10,5.2
2005,09,23,10,34,19,22.8954,121.4391,10,4.4
2005,09,23,06,23,56,22.9649,121.4333,27.8,5.1
2005,09,19,16,39,00,24.7,121.8,8,3.7
2005,09,18,18,31,15,24.0102,122.875,26.1,4
2005,09,18,14,57,55,24.0258,122.8874,25.8,4.3
2005,09,14,12,33,27,24.1621,122.2177,26.1,3.7
2005,09,12,22,53,20,24.3974,120.8944,5,4.2
2005,09,08,18,12,00,23.6661,122.4112,10.7,3.9
2005,09,07,06,41,39,24.3539,121.7329,40.7,3.9
2005,09,06,08,44,59,23.88,122.37,16,3.9
2005,09,06,01,16,01,24.0056,122.1607,37.2,5.7
2005,09,05,17,51,48,25.6863,124.8903,134,5.2
2005,09,03,12,52,16,24.7543,121.877,33,4.3
2005,09,02,20,13,24,25.1073,123.2254,159.8,4.2
2005,09,02,18,25,19,24.0927,122.5467,51.1,4.3
2005,08,29,23,50,52,24.5267,121.6073,60.8,4
2005,08,22,21,15,09,22.3551,121.1376,5.4,4.2
2005,08,22,12,59,26,24.0035,122.289,44,4.3
2005,08,22,00,04,59,24.5464,122.2923,72.3,3.8
2005,08,19,18,34,35,20.662,122.32,1,4
2005,08,10,04,07,46,24.6721,122.3352,24.5,4.1
2005,08,07,18,39,07,24.297,121.7314,72.2,4.1
2005,08,01,05,57,18,20.8477,121.336,38.9,4.7
2005,07,31,02,45,51,24.2147,121.7006,50.3,4.3
2005,07,30,02,17,39,24.75,121.82,40,3.6
2005,07,29,06,30,39,23.9954,122.5854,33,4.8
2005,07,27,23,26,32,21.4882,122.0454,26.9,4.8
2005,07,26,13,37,02,24.1744,121.6467,68.7,4.4
2005,07,20,13,06,02,24.7122,122.3459,21.7,5.2
2005,07,18,15,53,39,24.8702,122.7914,29.3,4.3
2005,07,16,00,00,50,23.1923,122.1876,48.8,4.6
2005,07,09,09,44,18,23.3191,121.6404,64.7,3.9
2005,07,09,06,03,15,25,121.9,39,3.2
2005,07,03,04,33,36,23.1,121.48,69,3.8
2005,07,01,01,43,28,21.2777,120.3053,33.2,4.3
2005,06,25,19,50,27,24.094,122.5056,51,4.3
2005,06,22,21,31,08,23.8349,122.3481,17,4
2005,06,22,21,30,57,23.81,122.57,9,4.4
2005,06,18,09,31,05,23.8935,121.6984,4.1,4.8
2005,06,17,02,26,51,21.2441,121.1189,20.8,5.2
2005,06,15,20,08,16,23.9038,121.7618,7.8,4
2005,06,13,15,52,59,23.896,121.6727,26,4.1
2005,06,11,14,48,19,24.0538,121.7832,1.2,4.4
2005,06,11,14,41,52,24.0505,121.7778,6,4.1
2005,06,10,21,39,59,23.967,123.5448,43.7,4.3
2005,06,10,09,44,35,23.9284,121.7132,9.5,4.5
2005,06,10,03,29,05,23.97,123.57,31,3.9
2005,06,10,01,32,45,23.9621,121.8785,1.5,5
2005,06,07,16,45,03,23.9315,121.9208,2.1,5
2005,06,05,01,16,29,23.5984,120.6405,9.1,4
2005,06,05,00,34,44,23.9512,121.6697,2,4.2
2005,06,04,06,07,46,24.0819,122.6155,51.7,4.1
2005,06,02,15,29,31,24.853,124.2493,80.6,3.8
2005,06,01,16,20,05,24.6698,122.0452,74.4,5.4
2005,05,26,18,33,46,23.9654,123.5824,44,4.2
2005,05,23,02,29,19,24.805,123.3201,97.4,4.4
2005,05,17,18,06,31,24.9209,121.9286,123.7,4.4
2005,05,16,07,23,21,24.0454,122.2356,46.3,4.1
2005,05,16,01,34,44,24.1638,122.2602,44.1,3.7
2005,05,14,16,39,18,24.03,122.2484,42,4
2005,05,13,00,04,20,24.0417,121.7215,7.3,4.3
2005,05,12,15,10,56,23.2936,122.0549,22.7,4.6
2005,05,10,19,27,42,22.9067,121.5312,22.5,4.4
2005,05,09,11,15,49,23.7432,122.66,5.9,4
2005,05,04,00,40,50,24.0016,121.7173,13.3,4.4
2005,05,03,04,32,58,23.9975,121.6757,6.7,4.1
2005,05,03,01,57,04,25.2633,122.2135,196.9,3.7
2005,05,02,19,08,53,24.0118,121.7112,2.1,4.1
2005,05,01,21,07,57,24.389,121.8179,20.5,4.3
2005,04,30,15,07,37,23.9949,121.7087,2.3,4.1
2005,04,30,14,59,19,24.0047,121.7029,7.3,4.2
2005,04,30,14,48,15,24.0132,121.746,8.4,5.3
2005,04,26,17,14,44,24.3534,122.5266,58.9,3.9
2005,04,22,00,01,20,24.4155,121.593,55.3,3.7
2005,04,21,08,09,58,24.252,121.7846,11,3.7
2005,04,21,02,08,15,22.4614,123.8651,21.7,3.7
2005,04,19,23,22,07,23.5096,122.2284,20.3,4
2005,04,19,13,31,06,26.0853,124.5288,215.9,4
2005,04,18,15,17,19,20.9154,121.9711,123.6,4.1
2005,04,12,18,42,29,23.5272,122.2232,14.4,4.4
2005,04,12,02,16,47,26.1365,124.6886,24.7,4.4
2005,04,11,23,01,55,23.2771,120.4749,5.2,4.1
2005,04,11,08,28,12,22.7877,121.3649,24.8,4.3
2005,04,11,01,27,19,23.7668,122.5548,42.7,4.6
2005,04,10,17,21,25,22.51,120.87,40.2,3.9
2005,04,09,00,09,12,26.1337,124.764,39.8,4.3
2005,04,08,20,10,17,26.1023,124.7546,38.5,4.6
2005,04,06,13,09,57,22.9668,121.444,27.6,3.7
2005,03,28,12,34,02,24.1248,122.5874,48.7,4.1
2005,03,25,06,27,12,23.7742,123.7764,29.4,3.6
2005,03,22,06,25,54,22.3468,123.9408,14.4,4.5
2005,03,19,23,26,26,24.2066,122.2932,51.7,4.7
2005,03,11,19,10,35,24.0141,122.2203,42.8,4.5
2005,03,09,00,10,59,24.8542,124.7245,10,3.8
2005,03,08,00,31,39,25.0896,122.5157,154.3,3.7
2005,03,07,20,12,16,22.12,121.89,0,3.7
2005,03,07,19,26,25,24.6836,121.9051,8.2,4
2005,03,06,17,39,17,22.3202,123.9681,10,5.2
2005,03,05,23,19,35,24.6806,121.959,4.3,4
2005,03,05,21,06,11,24.6736,121.9387,5,4.2
2005,03,05,19,27,54,24.6768,121.8554,9,4.7
2005,03,05,19,16,25,24.6511,121.8144,5.5,4.7
2005,03,05,19,07,59,24.6827,121.8927,5.7,5.7
2005,03,05,19,06,51,24.7045,121.906,10.8,5.7
2005,03,05,18,59,17,24.6659,121.8885,9.9,3.9
2005,03,04,10,24,52,22.7565,121.3793,22.9,3.8
2005,02,28,02,01,08,24.7752,122.1101,1.3,4
2005,02,28,00,45,08,23.6137,121.5932,3.3,3.6
2005,02,27,19,54,16,23.4789,121.9581,20.2,4
2005,02,22,21,33,48,21.5173,122.1195,47,4.2
2005,02,22,11,57,44,25.0327,123.0556,131.9,4.1
2005,02,18,22,09,00,23.2689,121.7272,38.7,4.1
2005,02,18,21,19,27,23.2694,121.7833,20.6,4
2005,02,18,20,18,17,23.2716,121.7596,25,5.4
2005,02,14,11,29,12,24.5308,122.8247,69.4,4.5
2005,02,11,22,56,20,23.9259,121.7135,26.4,4
2005,02,07,19,33,21,24.3389,121.8616,7.3,3.8
2005,02,05,11,00,52,24.2617,121.8671,7.8,4.8
2005,02,05,10,59,04,24.2536,121.807,6.4,4.6
2005,02,02,23,53,06,24.2367,121.8396,0.6,4.7
2005,02,01,19,39,04,25.0614,122.6117,127.2,4.1
2005,02,01,16,15,10,24.272,121.8384,3.5,4.2
2005,02,01,04,56,38,24.5447,121.7915,77.1,4.3
2005,02,01,01,59,48,24.3067,121.8277,27.8,5
2005,01,31,10,10,08,22.3657,121.061,21.2,4.5
2005,01,30,06,17,00,24.0839,122.8312,48.9,4.5
2005,01,22,06,56,44,24.0547,122.3183,20.8,4.6
2005,01,21,14,28,20,24.6223,122.4682,98.8,5.2
2005,01,20,07,47,16,23.5407,120.8032,19.2,5
2005,01,15,05,02,31,24.758,122.4524,106.5,4.2
2005,01,12,13,30,41,23.6962,120.9854,10.5,4.1
2005,01,11,00,58,21,23.5679,121.6824,26.7,4.5
2005,01,08,03,27,51,22.95,120.99,8.3,4.4
2005,01,05,17,47,28,23.95,122.43,3.6,4.1
2005,01,04,02,24,48,24.1224,122.4274,44.9,4.3
2004,12,22,00,28,47,23.3477,121.5759,28.5,4
2004,12,22,00,18,06,23.3218,121.6094,25.3,4.4
2004,12,17,02,07,12,24.1684,122.2231,29.6,4
2004,12,16,20,11,52,23.8415,123.3251,28.7,3.8
2004,12,16,00,10,02,24.0131,122.357,45.9,5.1
2004,12,08,11,32,32,22.7855,121.5518,20.6,4.2
2004,12,04,13,45,24,25.9091,124.3819,198.2,4.7
2004,11,27,21,30,03,24.1194,122.3821,49.1,4.1
2004,11,26,21,57,58,21.127,121.847,36.5,4.4
2004,11,26,20,49,12,23.9949,122.3517,41.6,4.2
2004,11,26,14,16,01,23.86,122.75,17.4,4
2004,11,21,11,09,40,24.3727,122.0964,29.8,4
2004,11,20,13,04,38,24.276,122.6528,51.3,4.1
2004,11,15,14,12,33,25.378,123.6886,164.8,4.3
2004,11,14,03,35,31,20.1791,122.5155,38.6,4.1
2004,11,12,13,13,49,23.93,122.41,1.3,4.1
2004,11,12,05,27,06,24.078,122.4966,47.2,4.4
2004,11,11,17,45,37,24.0182,122.4312,42.1,4.5
2004,11,11,02,16,42,24.3604,122.2525,40.8,5.6
2004,11,10,14,48,04,24.0233,122.4745,46.5,5
2004,11,08,19,38,10,23.9696,122.6181,45.7,5.2
2004,11,08,15,55,01,24.0233,122.5236,40.1,6.2
2004,11,08,15,35,07,24.0514,122.5583,52.6,4.8
2004,11,05,20,37,49,23.1379,121.4794,21.5,4
2004,11,04,20,25,32,21.6724,121.2173,28.6,4.7
2004,10,30,01,31,51,24.5217,121.8507,84.9,3.8
2004,10,23,07,00,58,24.83,122.01,4.3,4.2
2004,10,19,03,51,16,20.7369,122.165,178.3,4.8
2004,10,15,04,08,49,24.534,122.7709,99.8,6.7
2004,10,08,18,47,03,24.9343,123.7091,113.1,4.3
2004,10,05,18,12,59,20.1245,121.4397,42.8,4.5
2004,10,04,17,34,00,21.75,121.36,3.4,4
2004,09,29,00,27,42,20.9768,121.7185,85.7,4.4
2004,09,28,07,57,23,23.7168,121.7643,28,4.3
2004,09,26,12,29,05,23.9418,123.5678,41,4.1
2004,09,21,18,17,04,24.8491,122.1049,24.8,4.2
2004,09,19,03,52,03,24.3431,123.0204,43.9,3.7
2004,09,18,11,15,55,24.8761,122.2072,120.4,3.7
2004,09,18,02,52,34,24.4843,122.875,76.9,4.6
2004,09,08,01,07,47,23.3006,121.6831,18,3.6
2004,09,07,11,45,56,24.6827,121.9128,12.8,3.8
2004,08,30,23,22,15,24.6447,121.8698,81.7,4.3
2004,08,29,17,22,24,24.4053,121.9786,27.8,4.1
2004,08,29,08,27,59,23.9992,123.6408,38,3.6
2004,08,21,19,57,55,24.4556,122.2493,60.1,4.1
2004,08,20,19,20,16,23.8161,123.3161,27.7,4
2004,08,20,17,37,52,23.8405,123.3302,25.9,5.2
2004,08,18,22,18,28,22.4606,121.5669,39.5,4.3
2004,08,18,20,31,39,21.9884,121.377,85.3,4.5
2004,08,14,03,29,40,22.8478,121.078,7.6,4.1
2004,08,08,13,12,25,24.7114,121.8535,85.8,4.3
2004,08,08,08,30,54,24.3532,122.0912,64.9,3.9
2004,08,07,13,46,22,20.3443,122.5855,10,4.2
2004,08,05,13,38,17,23.6,120.59,10.9,3
2004,08,04,15,43,30,23.968,122.4251,39.8,3.9
2004,08,03,01,13,29,20.0872,121.7014,45.4,4.1
2004,08,02,18,18,24,20.64,122.57,0,3.6
2004,08,02,07,24,40,20.4467,122.7972,73,3.9
2004,08,01,17,21,04,20.4184,122.8093,70.5,4.2
2004,08,01,13,38,14,20.3666,122.4078,48,4
2004,08,01,11,21,24,24.5624,121.9999,0.1,4
2004,08,01,01,26,36,20.68,122.63,0,3.4
2004,08,01,00,47,40,20.323,122.074,42,3.6
2004,07,31,22,59,20,20.3447,122.415,31.1,4.2
2004,07,31,20,56,35,20.5687,122.2446,33,3.8
2004,07,31,17,46,12,20.2839,122.5738,27.1,4.7
2004,07,31,17,36,40,20.394,122.3604,33,4.1
2004,07,31,17,12,25,20.3263,122.5007,10,4.3
2004,07,31,16,32,41,20.3348,122.4663,32,4.4
2004,07,31,12,52,59,20.2514,122.7104,42.5,4
2004,07,31,12,45,05,20.2439,122.6694,43,4.3
2004,07,31,09,45,46,20.2778,122.5371,33,4.7
2004,07,31,09,27,36,20.2922,122.5865,33,4.8
2004,07,31,05,40,21,20.371,122.3847,33,4.1
2004,07,31,04,48,20,20.2935,122.5496,36.4,5.2
2004,07,31,00,50,10,20.3066,122.568,33,3.6
2004,07,31,00,32,51,20.3975,122.3677,32,3.7
2004,07,30,23,29,24,20.3228,122.4954,26.8,4.4
2004,07,30,18,49,38,20.525,122.274,33,4.1
2004,07,30,18,07,31,20.323,121.871,31,3.6
2004,07,30,14,31,16,20.267,122.5555,10,4.1
2004,07,30,11,28,17,20.3432,122.3748,33,3.7
2004,07,30,09,02,57,20.5483,122.2507,33,3.8
2004,07,30,08,40,33,20.3322,122.5104,10,4.3
2004,07,30,06,06,02,20.5266,122.2672,33,4.2
2004,07,30,05,31,51,20.6178,122.3445,10,3.5
2004,07,30,01,32,48,20.3034,122.3751,33,3.7
2004,07,30,00,29,54,20.2992,122.4962,10,4.2
2004,07,29,23,30,30,20.3623,122.362,33,3.9
2004,07,29,20,14,54,20.3681,122.5958,33,3.9
2004,07,29,18,56,34,20.2581,122.5844,21.1,4.8
2004,07,29,18,41,58,20.2724,122.5764,33,4.2
2004,07,29,18,38,13,20.3002,122.7374,37.6,4.3
2004,07,29,16,56,57,20.361,122.5414,10,4.1
2004,07,29,16,35,49,20.4243,122.4383,20,3.8
2004,07,29,15,10,10,20.3487,122.3947,33,4
2004,07,29,13,18,33,20.2825,122.5796,15,4.5
2004,07,29,12,06,27,20.3408,122.5081,27.6,4.1
2004,07,29,10,37,49,20.3792,122.3468,33,3.8
2004,07,29,09,36,35,20.3302,122.3833,33,3.9
2004,07,29,08,47,02,20.4086,122.3353,33,3.7
2004,07,29,08,38,53,20.4684,122.3307,33,4.2
2004,07,29,08,21,12,20.3504,122.3624,33,3.9
2004,07,29,07,44,37,20.2991,122.478,25.8,4.4
2004,07,29,07,30,46,20.3475,122.3694,33,4
2004,07,29,06,27,46,20.406,122.2555,26.6,4.1
2004,07,29,06,17,00,20.7,122.4,38,4
2004,07,29,05,46,56,20.36,122.182,33,4
2004,07,29,04,56,54,20.3383,122.3656,33,3.8
2004,07,29,04,35,34,20.1204,121.3227,44.4,4.1
2004,07,29,03,22,07,20.3051,122.4792,17,4
2004,07,29,01,12,33,20.2951,122.4526,33,4.4
2004,07,29,00,51,36,20.3447,122.3592,33,3.8
2004,07,29,00,36,28,20.3258,122.3775,33,3.9
2004,07,28,23,57,01,20.3313,122.3659,33,4.2
2004,07,28,23,27,57,20.2933,122.4538,28.9,3.8
2004,07,28,23,09,23,20.2722,122.3905,31,3.6
2004,07,26,01,15,08,25.0172,122.322,7.2,4
2004,07,25,00,04,20,23.0954,120.7301,6.7,3.6
2004,07,22,06,36,40,24.0498,121.6001,26.6,4
2004,07,20,09,17,21,21.9106,121.5924,10,4.2
2004,07,12,22,23,56,23.3113,123.5014,59,3.6
2004,07,12,01,11,10,23.1692,123.3618,17.8,4.6
2004,07,11,20,48,54,25.4533,124.6007,120.1,3.7
2004,07,10,05,03,02,24.0718,122.5168,36.6,4
2004,07,09,11,19,29,23.8625,121.5373,24.6,3.8
2004,07,06,11,39,25,24.8176,122.084,15.2,4.3
2004,07,06,11,38,00,22.8548,121.0428,22.4,4.5
2004,07,06,07,32,00,25.0092,122.3316,6,5.2
2004,07,06,00,21,09,24.5548,123.3044,97.1,4
2004,07,05,23,27,15,24.0764,122.5656,37,3.9
2004,06,13,02,22,57,22.8591,121.4024,30.7,4
2004,06,10,15,58,07,22.8361,121.1012,10.5,5.1
2004,06,06,21,22,21,24.7774,122.8953,26.5,4.1
2004,06,06,00,09,06,22.4043,121.1478,12.1,5
2004,06,04,02,41,42,23.961,122.7604,9.9,3.9
2004,06,04,02,35,00,23.9042,122.6416,11.1,3.9
2004,06,04,02,24,32,23.9315,122.9009,14,5
2004,06,02,16,56,30,23.5904,121.3533,19.1,4.7
2004,06,02,14,44,50,21.9561,121.8665,12.1,3.8
2004,05,24,09,15,04,22.5054,121.2027,2.7,4.3
2004,05,23,01,07,16,21.8855,121.6019,17.1,4.4
2004,05,23,00,58,28,21.908,121.6028,15,4.3
2004,05,22,12,55,26,22.7898,121.2999,18.5,4
2004,05,21,01,33,58,22.1165,121.5118,19.9,4.4
2004,05,19,20,20,51,22.6422,121.4282,22.6,3.8
2004,05,19,07,04,11,22.6872,121.4646,26.2,6.1
2004,05,19,06,34,03,24.0815,122.1923,33,4
2004,05,17,00,21,51,22.3734,123.0301,3.3,4.1
2004,05,16,06,04,08,23.0744,121.9647,19.1,5.6
2004,05,15,05,07,49,24.8623,121.9125,99.5,4.6
2004,05,13,15,28,49,24.0308,121.6111,23,3.7
2004,05,11,20,31,14,24.7632,122.0593,94.1,3.9
2004,05,11,17,39,45,25.184,123.9655,132.6,4.3
2004,05,10,06,53,16,22.5586,121.41,26.1,4.2
2004,05,09,20,06,47,24.601,121.8227,75,5
2004,05,09,08,24,10,20.8117,121.231,42.2,4.2
2004,05,09,06,02,22,23.4014,120.6249,13.1,4.2
2004,05,08,20,18,39,21.9499,121.5374,9.1,4.1
2004,05,08,08,02,51,22.1743,121.5881,10,5.6
2004,05,07,20,17,46,22.9094,120.5504,10.8,4.8
2004,05,01,21,58,48,23.8069,122.0596,18.6,4
2004,05,01,07,56,10,24.0588,121.648,29.4,5
2004,04,24,15,20,30,23.9349,121.5482,27.9,4.6
2004,04,23,14,04,29,22.8368,120.5428,30.5,4.5
2004,04,21,15,59,53,21.6396,120.0738,26.7,4.2
2004,04,19,17,51,24,22.7779,121.4261,40.2,4.5
2004,04,19,00,56,11,22.6901,121.2803,25.1,4.1
2004,04,18,22,13,49,23.4478,123.8107,39.5,3.9
2004,04,17,12,39,52,20.5397,122.4596,47.5,4
2004,04,10,23,58,58,23.9193,122.7682,5.1,3.4
2004,04,09,23,21,33,23.6241,121.5644,28.7,3.8
2004,04,09,05,33,38,24.082,121.5903,24.6,4.1
2004,04,06,13,13,47,21.0514,121.1512,37,4.7
2004,03,27,03,20,55,21.3789,121.515,35.9,3.9
2004,03,25,19,07,05,23.4112,120.631,13,4.2
2004,03,22,21,36,53,24.3405,121.8555,7.3,4.1
2004,03,13,05,03,50,22.8837,121.5638,35.3,4.5
2004,03,12,16,08,23,20.1569,121.5153,46.2,4.7
2004,03,12,13,19,04,24.0498,123.4821,25.8,3.8
2004,03,05,18,42,58,22.5025,124.0816,23.8,4.8
2004,03,03,13,50,29,23.9581,121.1601,26,4.2
2004,02,29,04,32,43,23.9917,123.556,42.8,4.3
2004,02,29,02,23,10,24.7649,122.0086,13.3,4.2
2004,02,28,22,18,15,24.0266,122.2432,16.4,4.1
2004,02,26,04,33,09,24.053,123.1837,67.6,5.3
2004,02,26,02,09,33,23.0409,121.4248,19.2,4.4
2004,02,25,07,23,45,24.9409,122.809,130.7,3.9
2004,02,24,01,45,49,25.1227,124.6929,2,3.5
2004,02,24,00,55,06,23.7576,121.4995,69.4,4.3
2004,02,23,20,20,57,24.0621,122.9323,39.9,4.3
2004,02,23,10,18,45,23.3805,122.1756,18.7,4.4
2004,02,19,10,24,28,22.9415,121.5032,21.1,4
2004,02,15,23,06,39,20.326,121.3156,55.9,4.8
2004,02,15,22,27,04,24.0984,121.8352,8.4,4.5
2004,02,15,19,14,23,24.0845,121.8746,2.6,4.2
2004,02,15,19,03,20,24.1053,121.8015,5.5,4.1
2004,02,15,13,32,06,23.8539,121.0374,31.7,4.7
2004,02,15,10,22,33,24.7543,123.2771,33,5
2004,02,11,16,32,37,22.8846,121.3885,20.8,3.9
2004,02,06,17,04,32,24.1481,121.9795,45.2,4.2
2004,02,04,03,24,01,23.3939,122.1539,42.4,5.3
2004,02,01,10,46,34,24.2251,123.2801,53.8,4
2004,02,01,10,28,25,21.9613,121.5542,15.4,4
2004,02,01,10,20,02,24.3048,123.2691,56.1,4
2004,01,30,12,43,18,24.4852,121.932,75.2,4.1
2004,01,28,19,34,50,22.9206,121.0314,18.2,4.7
2004,01,28,19,13,25,22.9303,121.0172,13.4,5.1
2004,01,27,01,57,20,23.8449,124.9791,17,3.7
2004,01,26,06,14,49,21.8895,121.4558,48.8,4.1
2004,01,24,18,40,59,21.8499,121.2055,14.6,4.8
2004,01,22,22,27,18,23.9392,123.5786,27.5,4
2004,01,14,14,20,39,22.8918,121.4791,15,3.9
2004,01,13,11,41,05,21.0525,119.8961,23.6,4.6
2004,01,13,09,29,01,23.9469,121.8251,4.8,4.7
2004,01,12,13,32,46,20.1372,122.6255,34.4,4.3
2004,01,10,17,48,38,24.6627,122.4217,96.2,3.9
2004,01,10,13,59,41,25.3864,124.8038,113.8,4.3
2004,01,10,13,37,17,20.2659,122.4913,34.7,3.8
2004,01,10,07,11,56,20.2506,122.482,34.1,4.2
2004,01,07,18,45,38,20.1817,122.4134,28.9,5.3
2004,01,07,11,44,15,24.1204,122.3647,47.1,4.4
2004,01,06,04,15,31,24.8445,122.8594,26.8,4.1
2004,01,05,11,07,24,22.7703,121.4021,23.5,4.4
2004,01,05,04,57,04,20.1984,122.3032,35,3.7
2004,01,05,03,33,39,20.2333,122.502,10,4.3
2004,01,04,14,34,44,20.1895,122.4656,20,4.2
2004,01,04,07,55,53,20.3543,122.7985,86.1,4
2004,01,02,15,39,01,20.198,122.4436,35.3,4
2004,01,01,03,15,19,23.3348,121.7159,48.1,5.2
2003,12,31,21,34,34,20.2101,122.5694,38,3.8
2003,12,29,13,41,50,24.6306,121.976,74.8,4.7
2003,12,29,12,44,50,24.0719,123.2551,27.2,3.8
2003,12,29,11,26,17,24.0412,123.2401,21.4,3.9
2003,12,29,11,24,42,24.0835,123.2449,37.5,4.4
2003,12,21,04,03,16,22.8178,121.1803,15,3.7
2003,12,18,15,46,14,24.4285,122.4688,16.9,4.1
2003,12,18,05,33,27,22.7745,121.2053,19.3,4.4
2003,12,17,23,11,40,25.1209,122.6534,167,3.8
2003,12,17,16,27,22,22.4646,121.4984,27.8,5.3
2003,12,16,14,13,19,23.0065,121.5125,26.3,4.4
2003,12,16,13,56,57,23.0335,121.5143,21.6,4.7
2003,12,14,20,59,47,24.3306,122.9319,52.7,4.6
2003,12,11,22,57,15,22.9564,121.338,18.4,4.4
2003,12,11,22,49,28,22.951,121.3547,18.2,4.7
2003,12,11,19,04,59,22.8612,121.3601,20.2,4.1
2003,12,11,02,22,14,22.8524,121.3808,23.3,4.2
2003,12,11,00,01,47,22.6764,121.5413,17.9,5.4
2003,12,10,22,32,10,23.0835,121.4558,22,4.3
2003,12,10,16,47,47,22.8948,121.4637,15,3.8
2003,12,10,16,35,57,22.9637,121.458,22.4,4.3
2003,12,10,08,46,45,22.8288,121.4363,26.6,5
2003,12,10,04,38,14,23.0988,121.384,27.6,6.8
2003,12,08,22,04,04,23.3954,121.4455,1.9,4.3
2003,12,06,06,34,55,22.9887,121.5124,54.3,4.8
2003,11,30,07,32,15,23.9252,122.504,9,3.9
2003,11,27,14,15,42,24.9346,123.3394,113.8,3.8
2003,11,24,09,01,39,24.4752,122.4738,43.3,4
2003,11,21,10,59,24,22.081,120.426,44,4.7
2003,11,19,12,20,09,24.512,123.8999,64.6,3.9
2003,11,16,22,16,00,22.9427,122.7191,39.3,4.4
2003,11,14,18,11,21,23.1512,120.3489,20.5,4.5
2003,11,14,15,54,02,24.0642,121.8392,37.8,4.6
2003,11,14,10,12,46,23.1344,120.4395,15.1,4.2
2003,11,14,03,41,52,23.3756,123.6439,44.7,4
2003,11,12,06,43,52,23.4989,123.8945,52.5,3.8
2003,11,12,06,22,56,23.4866,123.8905,34.4,3.9
2003,11,12,02,54,13,24.8193,122.1032,4.1,4.1
2003,11,12,00,02,34,24.468,122.0837,21.3,5
2003,11,09,05,35,49,24.8321,121.9116,92.3,4.3
2003,11,04,23,49,07,22.4469,122.1189,22,4.1
2003,11,04,05,38,16,25.009,122.7983,16.2,4.6
2003,11,04,05,01,24,24.9757,122.7914,25.2,4.6
2003,11,02,22,26,40,24.653,123.0199,111.6,3.8
2003,10,27,02,15,26,24.1849,123.6268,53.8,4.3
2003,10,15,19,26,20,23.3052,124.6502,34.4,4
2003,10,13,15,12,09,24.1103,122.3158,33,4.1
2003,10,12,20,21,28,24.4156,123.475,63.3,3.9
2003,10,11,04,41,07,24.6085,122.953,98.8,4.2
2003,10,10,12,51,08,24.088,122.6596,66.3,4.3
2003,10,10,11,23,45,22.1778,121.1871,2.4,4.7
2003,10,07,18,36,23,24.1132,122.2553,39.4,4.2
2003,10,03,08,44,00,24.0024,122.4164,22.6,4
2003,09,30,23,15,18,25.2176,123.5426,19.9,4.1
2003,09,26,10,05,54,23.9289,122.441,25,4.1
2003,09,24,08,00,51,23.7909,123.4146,51.8,3.8
2003,09,22,19,32,55,24.1247,123.5798,25.4,4.3
2003,09,15,18,54,54,24.9601,123.9881,6.6,3.8
2003,09,11,07,07,17,24.2579,122.2843,56.7,4.1
2003,09,10,22,55,04,22.6554,121.4236,98.3,5
2003,09,09,05,51,26,23.6844,121.6348,37.4,4.1
2003,09,07,10,42,21,25.5484,124.8089,115.5,4.9
2003,08,31,14,09,14,24.3294,122.0359,2.6,3.8
2003,08,30,16,52,21,24.3628,122.5536,81,4
2003,08,29,08,15,42,22.7052,124.1281,15,3.9
2003,08,26,07,20,16,24.185,122.5449,22.2,3.4
2003,08,23,11,31,02,23.7716,121.8729,7.1,4
2003,08,23,06,57,35,23.5746,122.0156,104.4,3.9
2003,08,22,21,05,20,24.4796,122.7459,79.1,4
2003,08,17,02,46,53,20.3474,121.8183,80.8,5.4
2003,08,11,16,30,12,24.6381,121.5877,66.9,4.8
2003,08,10,11,27,15,24.152,121.757,6.7,3.9
2003,08,09,13,30,00,24.4282,122.1702,6.5,3.5
2003,08,06,12,23,08,23.9409,121.6915,8.6,5.1
2003,08,03,11,35,22,24.2867,121.7503,56.8,4.6
2003,08,03,06,07,28,24.0575,121.9347,5.6,4.3
2003,07,30,18,36,32,23.9654,122.576,47.5,5.2
2003,07,29,15,46,38,21.9644,122.5098,6.1,3.8
2003,07,28,02,13,14,23.9431,123.2962,33,3.8
2003,07,25,03,10,28,24.7322,122.4336,112.7,4.4
2003,07,22,20,28,45,24.1741,122.68,55.8,4
2003,07,20,20,02,50,24.6708,122.6459,85.2,4.2
2003,07,18,02,41,19,24.6199,121.8897,83,4.4
2003,07,14,05,18,52,24.0634,121.7403,8.4,4.1
2003,07,13,15,06,29,24.473,122.0114,18.8,4.5
2003,07,13,14,13,31,24.3565,121.9102,5.3,4.1
2003,07,12,19,17,32,22.9547,121.5077,19.9,4.1
2003,07,11,11,54,33,24.2312,122.1705,24.7,3.8
2003,07,10,16,59,38,24.6753,122.3865,68,3.6
2003,07,07,19,55,01,20.6395,122.0146,8.7,5.5
2003,07,04,11,48,01,21.7728,121.4356,76.4,4.7
2003,07,01,03,01,25,21.2969,121.5818,81.4,4.3
2003,06,29,15,16,23,24.4539,121.9437,9.4,3.5
2003,06,26,18,27,10,20.588,121.9887,16.5,4.9
2003,06,23,08,35,15,23.9238,122.3839,17.4,4.5
2003,06,22,11,27,05,24.4045,121.9322,6.7,3.8
