eventID,Agency,year,month,day,hour,minute,second,timeError,longitude,latitude,SemiMajor90,SemiMinor90,ErrorStrike,depth,depthError,magnitude,sigmaMagnitude,magnitudeType
,,1999,4,6,13,18,53.899999999999999,,-26.337,-59.817,,,,17.800000000000001,,4.5999999999999996,,
,,1999,4,6,21,3,41.93,,-60.527000000000001,15.159000000000001,,,,64.5,,4.4000000000000004,,
,,1999,4,6,23,12,23.899999999999999,,-87.244,11.269,,,,25.800000000000001,,4.2000000000000002,,
,,1999,4,7,18,13,41.229999999999997,,-80.906999999999996,-6.5359999999999996,,,,33.0,,4.2999999999999998,,
,,1999,4,7,18,43,50.939999999999998,,-73.138000000000005,7.3780000000000001,,,,100.0,,3.8999999999999999,,
,,1999,4,8,4,15,47.079999999999998,,-78.981999999999999,3.3570000000000002,,,,33.0,,3.7000000000000002,,
,,1999,4,8,14,8,45.899999999999999,,-72.319199999999995,-24.675599999999999,,,,0.0,,3.8999999999999999,,
,,1999,4,8,21,28,42.770000000000003,,-61.887,10.345000000000001,,,,58.700000000000003,,3.7000000000000002,,
,,1999,4,9,18,6,41.509999999999998,,-72.200999999999993,-50.548999999999999,,,,44.600000000000001,,4.2000000000000002,,
,,1999,4,9,19,18,34.729999999999997,,-66.560000000000002,-21.222000000000001,,,,244.80000000000001,,3.7000000000000002,,
,,1999,4,9,20,56,33.460000000000001,,-66.353999999999999,-20.902999999999999,,,,267.89999999999998,,3.8999999999999999,,
,,1999,4,10,11,15,28.969999999999999,,-91.244200000000006,-38.997599999999998,,,,0.0,,3.7000000000000002,,
,,1999,4,10,15,55,24.530000000000001,,-71.143000000000001,-28.684999999999999,,,,59.600000000000001,,4.5,,
,,1999,4,10,16,40,43.200000000000003,,-92.944000000000003,18.632999999999999,,,,33.0,,3.6000000000000001,,
,,1999,4,11,12,4,51.82,,-72.882999999999996,-32.826000000000001,,,,26.899999999999999,,3.6000000000000001,,
,,1999,4,11,14,9,12.619999999999999,,-68.343999999999994,-15.715,,,,180.40000000000001,,3.8999999999999999,,
,,1999,4,11,21,31,58.189999999999998,,-67.474000000000004,-25.771000000000001,,,,33.0,,4.0999999999999996,,
,,1999,4,12,1,54,12.48,,-70.293999999999997,-22.763999999999999,,,,11.199999999999999,,4.9000000000000004,,
,,1999,4,12,3,0,50.060000000000002,,-45.649999999999999,21.459,,,,10.0,,4.4000000000000004,,
,,1999,4,12,6,4,14.5,,-68.736000000000004,11.428000000000001,,,,33.0,,3.6000000000000001,,
,,1999,4,12,20,5,52.710000000000001,,-70.897999999999996,-19.399999999999999,,,,52.0,,4.0999999999999996,,
,,1999,4,12,22,11,24.890000000000001,,-92.992000000000004,14.561999999999999,,,,47.0,,4.4000000000000004,,
,,1999,4,12,22,11,38.479999999999997,,-71.135999999999996,-15.178000000000001,,,,135.5,,3.7000000000000002,,
,,1999,4,13,0,38,4.9800000000000004,,-71.947999999999993,-31.388999999999999,,,,13.5,,3.6000000000000001,,
,,1999,4,13,2,26,55.200000000000003,,-82.962000000000003,4.8170000000000002,,,,0.10000000000000001,,4.2000000000000002,,
,,1999,4,13,20,34,24.260000000000002,,-73.546999999999997,-41.037999999999997,,,,80.799999999999997,,4.2000000000000002,,
,,1999,4,14,3,34,8.3599999999999994,,-59.920999999999999,14.609999999999999,,,,43.600000000000001,,3.5,,
,,1999,4,14,6,3,0.17999999999999999,,-70.748999999999995,-39.686,,,,154.69999999999999,,4.2999999999999998,,
,,1999,4,14,9,40,13.92,,-66.792000000000002,19.198,,,,72.0,,3.3999999999999999,,
,,1999,4,15,17,18,5.9699999999999998,,-90.472999999999999,13.273999999999999,,,,33.0,,4.2999999999999998,,
,,1999,4,15,18,0,37.719999999999999,,-72.358000000000004,-35.585999999999999,,,,32.200000000000003,,4.2000000000000002,,
,,1999,4,16,1,47,35.159999999999997,,-66.802999999999997,-20.238,,,,252.0,,3.7000000000000002,,
,,1999,4,16,5,17,10.859999999999999,,-71.962000000000003,-15.99,,,,55.200000000000003,,3.6000000000000001,,
,,1999,4,16,10,44,9.2100000000000009,,-71.920000000000002,-37.390000000000001,,,,83.599999999999994,,4.0999999999999996,,
,,1999,4,16,21,55,16.0,,-29.472999999999999,-59.396000000000001,,,,33.0,,4.4000000000000004,,
,,1999,4,16,23,49,53.850000000000001,,-84.209999999999994,9.4879999999999995,,,,53.899999999999999,,4.0999999999999996,,
,,1999,4,17,11,51,51.829999999999998,,-72.918000000000006,-35.000999999999998,,,,14.4,,3.7000000000000002,,
,,1999,4,17,18,18,26.07,,-64.135000000000005,19.402000000000001,,,,5.0,,3.8999999999999999,,
,,1999,4,18,7,9,3.8199999999999998,,-45.164999999999999,15.326000000000001,,,,10.0,,4.5999999999999996,,
,,1999,4,19,14,31,10.74,,-63.212000000000003,11.872,,,,34.200000000000003,,3.3999999999999999,,
,,1999,4,19,16,31,8.8599999999999994,,-80.198499999999996,6.5495999999999999,,,,0.0,,3.7999999999999998,,
,,1999,4,19,23,13,30.260000000000002,,-69.309600000000003,-15.550599999999999,,,,0.0,,4.2000000000000002,,
,,1999,4,20,5,16,29.719999999999999,,-65.366,18.558,,,,92.099999999999994,,3.8999999999999999,,
,,1999,4,20,9,28,13.99,,-74.884,-13.956,,,,48.899999999999999,,3.5,,
,,1999,4,21,11,29,29.57,,-77.087000000000003,-0.151,,,,85.0,,4.0999999999999996,,
,,1999,4,21,15,24,46.32,,-74.867000000000004,-9.1219999999999999,,,,100.0,,4.0,,
,,1999,4,21,22,26,36.780000000000001,,-72.346999999999994,-33.320999999999998,,,,36.600000000000001,,3.5,,
,,1999,4,23,9,47,23.039999999999999,,-75.873000000000005,-8.859,,,,150.0,,3.6000000000000001,,
,,1999,4,24,21,36,33.0,,-68.087000000000003,-23.376000000000001,,,,149.90000000000001,,4.2000000000000002,,
,,1999,4,25,9,10,44.079999999999998,,-69.245000000000005,-31.805,,,,114.8,,5.2999999999999998,,
,,1999,4,25,16,32,12.960000000000001,,-46.496000000000002,17.012,,,,10.0,,3.6000000000000001,,
,,1999,4,25,20,1,42.93,,-69.173000000000002,-18.577999999999999,,,,154.59999999999999,,4.2000000000000002,,
,,1999,4,26,0,35,3.6699999999999999,,-86.429000000000002,12.263999999999999,,,,90.799999999999997,,3.5,,
,,1999,4,26,6,59,34.200000000000003,,-69.549999999999997,-31.187999999999999,,,,157.90000000000001,,3.0,,
,,1999,4,26,8,10,36.170000000000002,,-69.367999999999995,9.8339999999999996,,,,11.6,,4.0999999999999996,,
,,1999,4,26,18,17,27.760000000000002,,-77.733000000000004,-1.6419999999999999,,,,185.30000000000001,,5.5,,
,,1999,4,26,21,38,1.3100000000000001,,-62.746000000000002,17.901,,,,20.699999999999999,,3.5,,
,,1999,4,27,11,27,51.850000000000001,,-61.530999999999999,17.818000000000001,,,,44.0,,3.6000000000000001,,
,,1999,4,28,2,32,16.579999999999998,,-70.344999999999999,-31.573,,,,145.0,,3.3999999999999999,,
,,1999,4,28,13,16,3.6899999999999999,,-88.055000000000007,12.710000000000001,,,,73.700000000000003,,4.0999999999999996,,
,,1999,4,28,13,22,17.739999999999998,,-68.980000000000004,18.390000000000001,,,,124.0,,3.3999999999999999,,
,,1999,4,28,14,7,20.399999999999999,,-63.386000000000003,-18.5,,,,42.200000000000003,,3.7999999999999998,,
,,1999,4,28,17,1,43.909999999999997,,-69.421000000000006,-16.364999999999998,,,,209.5,,3.8999999999999999,,
,,1999,4,28,19,26,37.280000000000001,,-27.071000000000002,-59.390999999999998,,,,33.0,,4.2000000000000002,,
,,1999,4,28,19,27,10.789999999999999,,-27.036999999999999,-59.423000000000002,,,,33.0,,4.7000000000000002,,
,,1999,4,28,21,48,1.49,,-77.405000000000001,-10.359,,,,126.3,,3.7000000000000002,,
,,1999,4,28,22,48,4.4000000000000004,,-94.781000000000006,17.279,,,,171.59999999999999,,3.7000000000000002,,
,,1999,4,29,9,10,9.2899999999999991,,-81.439999999999998,-6.5910000000000002,,,,29.899999999999999,,4.0,,
,,1999,4,29,17,15,18.59,,-91.622,15.281000000000001,,,,194.09999999999999,,4.0,,
,,1999,4,29,18,46,48.659999999999997,,-72.445999999999998,-45.924999999999997,,,,33.0,,4.2999999999999998,,
,,1999,4,30,2,21,38.700000000000003,,-94.444999999999993,17.620000000000001,,,,165.90000000000001,,4.0999999999999996,,
,,1999,5,1,8,50,12.640000000000001,,-67.200000000000003,19.59,,,,60.0,,3.0,,
,,1999,5,1,12,11,22.100000000000001,,-74.103999999999999,-46.890999999999998,,,,33.0,,4.2999999999999998,,
,,1999,5,2,8,11,5.7400000000000002,,-39.658000000000001,8.798,,,,10.0,,4.5,,
,,1999,5,2,15,32,12.52,,-83.059100000000001,11.629200000000001,,,,0.0,,3.2000000000000002,,
,,1999,5,2,17,48,12.789999999999999,,-76.444999999999993,4.9100000000000001,,,,102.3,,3.8999999999999999,,
,,1999,5,2,18,18,39.399999999999999,,-84.616,11.102,,,,194.69999999999999,,3.3999999999999999,,
,,1999,5,2,20,36,52.329999999999998,,-74.920000000000002,-9.6270000000000007,,,,180.19999999999999,,4.0999999999999996,,
,,1999,5,3,11,47,3.7599999999999998,,-64.581999999999994,-23.943999999999999,,,,170.80000000000001,,3.3999999999999999,,
,,1999,5,3,12,28,0.050000000000000003,,-93.802000000000007,14.467000000000001,,,,11.5,,4.2000000000000002,,
,,1999,5,3,16,52,22.59,,-75.200000000000003,-51.966000000000001,,,,44.0,,4.2999999999999998,,
,,1999,5,4,5,24,22.600000000000001,,-89.329300000000003,13.3545,,,,0.0,,3.7999999999999998,,
,,1999,5,4,10,43,14.390000000000001,,-87.066000000000003,11.759,,,,56.399999999999999,,4.0999999999999996,,
,,1999,5,4,10,48,44.549999999999997,,-87.082999999999998,11.722,,,,57.399999999999999,,4.2999999999999998,,
,,1999,5,4,19,36,36.32,,-65.551000000000002,12.259,,,,137.5,,4.2000000000000002,,
,,1999,5,5,0,25,35.640000000000001,,-90.873999999999995,12.988,,,,57.899999999999999,,4.2999999999999998,,
,,1999,5,5,8,14,14.17,,-70.858000000000004,-22.795999999999999,,,,33.0,,3.6000000000000001,,
,,1999,5,5,22,41,28.48,,-94.751000000000005,14.305,,,,16.0,,5.9000000000000004,,
,,1999,5,6,1,32,19.829999999999998,,-90.519000000000005,16.007200000000001,,,,0.0,,3.3999999999999999,,
,,1999,5,6,2,55,33.009999999999998,,-76.909999999999997,-12.369999999999999,,,,50.600000000000001,,4.7000000000000002,,
,,1999,5,6,4,33,23.02,,-25.489999999999998,-57.308,,,,33.0,,4.2000000000000002,,
,,1999,5,6,5,27,8.1699999999999999,,-69.748000000000005,-19.911000000000001,,,,33.0,,4.0,,
,,1999,5,6,16,27,12.42,,-92.049000000000007,13.702,,,,44.600000000000001,,4.0999999999999996,,
,,1999,5,7,4,4,45.619999999999997,,-70.759,-16.663,,,,16.199999999999999,,4.4000000000000004,,
,,1999,5,7,4,31,9.9900000000000002,,-64.030000000000001,18.260000000000002,,,,147.0,,3.7999999999999998,,
,,1999,5,7,10,0,5.5999999999999996,,-77.275999999999996,8.1820000000000004,,,,7.9000000000000004,,3.6000000000000001,,
,,1999,5,7,14,32,21.73,,-92.917000000000002,13.817,,,,0.29999999999999999,,4.5999999999999996,,
,,1999,5,7,16,20,41.549999999999997,,-75.998000000000005,-8.2430000000000003,,,,33.0,,3.7999999999999998,,
,,1999,5,7,18,12,28.66,,-84.257999999999996,10.044,,,,84.400000000000006,,4.2000000000000002,,
,,1999,5,7,21,50,23.780000000000001,,-56.082000000000001,-62.203000000000003,,,,10.0,,4.2999999999999998,,
,,1999,5,8,5,6,30.48,,-72.562399999999997,20.189800000000002,,,,0.0,,3.2000000000000002,,
,,1999,5,8,20,43,6.6900000000000004,,-70.123000000000005,-29.175000000000001,,,,119.3,,3.8999999999999999,,
,,1999,5,8,22,15,56.5,,-68.618799999999993,-14.054600000000001,,,,700.0,,3.3999999999999999,,
,,1999,5,9,7,13,53.700000000000003,,-68.644999999999996,-29.265999999999998,,,,109.09999999999999,,4.4000000000000004,,
,,1999,5,9,13,26,34.5,,-76.363,-4.7919999999999998,,,,58.799999999999997,,4.2000000000000002,,
,,1999,5,9,18,33,46.509999999999998,,-82.394000000000005,-43.539999999999999,,,,10.0,,4.5,,
,,1999,5,9,19,36,1.02,,-73.189999999999998,-33.427999999999997,,,,13.5,,3.6000000000000001,,
,,1999,5,9,21,15,44.009999999999998,,-29.143999999999998,-55.368000000000002,,,,33.0,,4.2999999999999998,,
,,1999,5,10,3,58,10.99,,-75.691000000000003,-7.7699999999999996,,,,40.700000000000003,,4.2999999999999998,,
,,1999,5,10,8,47,24.969999999999999,,-69.150000000000006,-30.387,,,,64.299999999999997,,5.2000000000000002,,
,,1999,5,10,8,51,43.740000000000002,,-67.697400000000002,-29.2607,,,,0.0,,4.2000000000000002,,
,,1999,5,10,13,43,41.200000000000003,,-82.614000000000004,5.3799999999999999,,,,30.5,,4.2999999999999998,,
,,1999,5,10,21,52,26.949999999999999,,-82.961500000000001,-0.33800000000000002,,,,0.0,,3.7000000000000002,,
,,1999,5,11,5,27,57.960000000000001,,-62.5,10.438000000000001,,,,3.0,,3.2000000000000002,,
,,1999,5,11,11,21,16.100000000000001,,-94.296000000000006,17.041,,,,140.59999999999999,,3.7999999999999998,,
,,1999,5,12,11,45,35.579999999999998,,-70.947999999999993,-35.113999999999997,,,,112.59999999999999,,3.7999999999999998,,
,,1999,5,12,23,33,53.149999999999999,,-70.331000000000003,-34.935000000000002,,,,0.0,,3.6000000000000001,,
,,1999,5,13,17,38,52.850000000000001,,-84.935000000000002,2.347,,,,21.100000000000001,,3.6000000000000001,,
,,1999,5,14,0,23,1.0800000000000001,,-73.611999999999995,-36.828000000000003,,,,55.0,,4.7000000000000002,,
,,1999,5,14,1,51,43.43,,-44.594200000000001,12.5082,,,,0.0,,3.3999999999999999,,
,,1999,5,14,12,9,52.43,,-71.697000000000003,18.347999999999999,,,,33.0,,3.8999999999999999,,
,,1999,5,15,10,20,38.170000000000002,,-74.650000000000006,4.5030000000000001,,,,18.0,,3.8999999999999999,,
,,1999,5,16,3,49,27.780000000000001,,-76.022000000000006,-1.304,,,,33.0,,3.7999999999999998,,
,,1999,5,16,6,51,39.799999999999997,,-94.135000000000005,16.596,,,,168.30000000000001,,3.8999999999999999,,
,,1999,5,16,10,12,43.899999999999999,,-91.495000000000005,15.695,,,,186.19999999999999,,4.0,,
,,1999,5,17,5,31,13.15,,-70.224000000000004,-15.504,,,,218.0,,3.8999999999999999,,
,,1999,5,17,8,26,35.32,,-73.646100000000004,6.5041000000000002,,,,0.0,,4.0999999999999996,,
,,1999,5,17,22,8,22.91,,-87.703999999999994,12.079000000000001,,,,51.700000000000003,,4.2000000000000002,,
,,1999,5,17,23,43,15.890000000000001,,-87.721000000000004,12.087999999999999,,,,51.299999999999997,,3.8999999999999999,,
,,1999,5,18,6,57,0.0,,-24.52,-41.600000000000001,,,,0.0,,3.1000000000000001,,
,,1999,5,18,21,29,37.079999999999998,,-84.188999999999993,2.8220000000000001,,,,0.0,,4.0999999999999996,,
,,1999,5,18,23,17,32.770000000000003,,-93.763999999999996,2.6880000000000002,,,,10.0,,3.6000000000000001,,
,,1999,5,19,1,38,56.759999999999998,,-94.787999999999997,2.1859999999999999,,,,10.0,,3.7999999999999998,,
,,1999,5,19,3,33,50.890000000000001,,-73.661000000000001,-14.625999999999999,,,,76.099999999999994,,4.2000000000000002,,
,,1999,5,19,6,18,39.149999999999999,,-70.387,-24.276,,,,110.90000000000001,,3.8999999999999999,,
,,1999,5,19,8,33,18.510000000000002,,-58.609000000000002,14.298,,,,131.0,,3.7999999999999998,,
,,1999,5,19,15,47,53.200000000000003,,-91.078800000000001,15.424899999999999,,,,218.19999999999999,,3.2999999999999998,,
,,1999,5,19,18,4,6.3799999999999999,,-72.356999999999999,-34.581000000000003,,,,35.899999999999999,,3.5,,
,,1999,5,19,18,40,1.4099999999999999,,-92.969999999999999,15.724,,,,121.40000000000001,,4.5,,
,,1999,5,19,20,26,54.5,,-72.364999999999995,-34.628999999999998,,,,31.199999999999999,,3.8999999999999999,,
,,1999,5,20,12,45,42.560000000000002,,-69.084000000000003,-26.321000000000002,,,,113.2,,4.4000000000000004,,
,,1999,5,20,22,54,1.28,,-62.972000000000001,10.380000000000001,,,,67.099999999999994,,4.2999999999999998,,
,,1999,5,21,9,38,12.02,,-65.870000000000005,19.460000000000001,,,,35.0,,3.3999999999999999,,
,,1999,5,21,16,38,59.009999999999998,,-94.525999999999996,-37.406999999999996,,,,10.0,,4.5999999999999996,,
,,1999,5,22,0,21,56.93,,-68.734999999999999,-21.734999999999999,,,,119.90000000000001,,4.2000000000000002,,
,,1999,5,22,1,32,13.5,,-70.471000000000004,-36.789999999999999,,,,156.09999999999999,,4.7999999999999998,,
,,1999,5,22,6,35,37.829999999999998,,-25.454999999999998,-61.290999999999997,,,,33.0,,4.4000000000000004,,
,,1999,5,23,8,11,37.460000000000001,,-61.677,16.526,,,,114.90000000000001,,3.7000000000000002,,
,,1999,5,23,17,7,29.539999999999999,,-60.805,16.007000000000001,,,,25.0,,3.3999999999999999,,
,,1999,5,23,20,50,36.439999999999998,,-71.277000000000001,-36.918999999999997,,,,33.0,,4.0999999999999996,,
,,1999,5,23,22,36,29.280000000000001,,-90.609700000000004,14.6966,,,,0.0,,3.7999999999999998,,
,,1999,5,24,14,41,52.689999999999998,,-90.248999999999995,14.243,,,,100.0,,3.7999999999999998,,
,,1999,5,24,15,59,53.799999999999997,,-72.266999999999996,3.0529999999999999,,,,33.0,,3.7000000000000002,,
,,1999,5,24,18,54,16.879999999999999,,-41.228000000000002,22.666,,,,10.0,,4.2999999999999998,,
,,1999,5,25,2,16,0.029999999999999999,,-80.296000000000006,-0.76300000000000001,,,,41.0,,4.2999999999999998,,
,,1999,5,25,2,18,11.66,,-80.611999999999995,-4.2690000000000001,,,,32.700000000000003,,4.5999999999999996,,
,,1999,5,25,8,47,41.82,,-89.890000000000001,13.092000000000001,,,,72.099999999999994,,4.4000000000000004,,
,,1999,5,25,10,52,9.3699999999999992,,-92.974999999999994,-30.882000000000001,,,,10.0,,4.7000000000000002,,
,,1999,5,25,12,35,52.310000000000002,,-85.025000000000006,10.683,,,,24.699999999999999,,3.8999999999999999,,
,,1999,5,25,16,42,2.3500000000000001,,-66.736000000000004,-27.789000000000001,,,,137.30000000000001,,5.2000000000000002,,
,,1999,5,27,1,34,52.219999999999999,,-33.924999999999997,6.8209999999999997,,,,0.0,,4.5,,
,,1999,5,27,19,9,35.350000000000001,,-46.475000000000001,16.613,,,,10.0,,3.7000000000000002,,
,,1999,5,28,4,52,56.079999999999998,,-87.382000000000005,12.548,,,,91.200000000000003,,5.0,,
,,1999,5,28,10,15,11.33,,-87.406999999999996,12.547000000000001,,,,91.099999999999994,,3.7999999999999998,,
,,1999,5,28,11,36,48.859999999999999,,-75.227999999999994,22.117000000000001,,,,33.0,,3.7999999999999998,,
,,1999,5,28,13,28,11.17,,-91.087000000000003,14.842000000000001,,,,193.59999999999999,,3.8999999999999999,,
,,1999,5,28,21,56,42.079999999999998,,-75.510000000000005,-14.377000000000001,,,,65.0,,4.2999999999999998,,
,,1999,5,29,20,16,32.850000000000001,,-75.992000000000004,-50.396000000000001,,,,25.100000000000001,,4.5999999999999996,,
,,1999,5,29,22,50,16.440000000000001,,-85.777000000000001,11.419,,,,144.90000000000001,,4.2999999999999998,,
,,1999,5,30,1,6,40.729999999999997,,-67.924000000000007,-30.939,,,,134.09999999999999,,3.1000000000000001,,
,,1999,5,30,10,46,59.340000000000003,,-70.262,-30.693999999999999,,,,184.69999999999999,,3.5,,
,,1999,5,30,15,30,26.300000000000001,,-87.730999999999995,16.177,,,,30.100000000000001,,4.9000000000000004,,
,,1999,6,1,6,24,49.93,,-68.849699999999999,-21.187999999999999,,,,0.0,,3.7999999999999998,,
,,1999,6,1,9,15,10.199999999999999,,-77.923000000000002,6.851,,,,39.100000000000001,,4.4000000000000004,,
,,1999,6,1,21,42,15.69,,-73.671999999999997,4.2489999999999997,,,,48.799999999999997,,4.5999999999999996,,
,,1999,6,2,4,12,9.5999999999999996,,-72.366,-36.408000000000001,,,,121.40000000000001,,4.2000000000000002,,
,,1999,6,2,22,21,29.02,,-93.581999999999994,-37.997,,,,10.0,,4.5999999999999996,,
,,1999,6,5,19,10,49.369999999999997,,-82.703999999999994,8.3559999999999999,,,,45.899999999999999,,4.7000000000000002,,
,,1999,6,6,7,8,11.800000000000001,,-90.912999999999997,13.927,,,,86.5,,5.4000000000000004,,
,,1999,6,6,16,58,17.489999999999998,,-91.459000000000003,13.778,,,,6.0,,4.2000000000000002,,
,,1999,6,6,19,33,23.109999999999999,,-72.090000000000003,-35.204000000000001,,,,38.700000000000003,,4.0999999999999996,,
,,1999,6,8,5,23,17.25,,-69.340000000000003,-17.638000000000002,,,,147.69999999999999,,4.4000000000000004,,
,,1999,6,8,12,4,0.68999999999999995,,-60.398000000000003,15.068,,,,52.399999999999999,,5.2999999999999998,,
,,1999,6,9,0,1,53.299999999999997,,-77.674999999999997,7.3179999999999996,,,,42.700000000000003,,4.2000000000000002,,
,,1999,6,9,4,5,44.560000000000002,,-47.054000000000002,-53.087000000000003,,,,10.0,,5.2999999999999998,,
,,1999,6,9,13,29,5.5999999999999996,,-71.284000000000006,-36.045999999999999,,,,100.90000000000001,,4.0,,
,,1999,6,9,21,29,49.329999999999998,,-82.456999999999994,4.5419999999999998,,,,33.0,,3.6000000000000001,,
,,1999,6,9,23,24,58.549999999999997,,-66.111000000000004,-22.611999999999998,,,,221.0,,5.2000000000000002,,
,,1999,6,11,22,5,46.359999999999999,,-64.992800000000003,17.233799999999999,,,,0.0,,3.7999999999999998,,
,,1999,6,13,8,29,13.82,,-70.024000000000001,-27.754999999999999,,,,94.0,,4.2999999999999998,,
,,1999,6,13,20,40,26.18,,-65.902000000000001,-21.992000000000001,,,,263.80000000000001,,4.2999999999999998,,
,,1999,6,13,22,48,25.100000000000001,,-50.094000000000001,13.939,,,,34.399999999999999,,4.9000000000000004,,
,,1999,6,14,11,44,0.40000000000000002,,-70.471000000000004,-20.652000000000001,,,,58.899999999999999,,4.2999999999999998,,
,,1999,6,14,12,48,9.9499999999999993,,-59.658000000000001,10.086,,,,62.200000000000003,,3.2999999999999998,,
,,1999,6,14,22,49,42.780000000000001,,-74.403000000000006,-16.216000000000001,,,,33.0,,3.7000000000000002,,
,,1999,6,15,2,36,41.140000000000001,,-28.503,-54.548000000000002,,,,33.0,,4.4000000000000004,,
,,1999,6,15,10,40,3.6800000000000002,,-70.141999999999996,-34.302,,,,5.9000000000000004,,4.4000000000000004,,
,,1999,6,15,16,36,41.670000000000002,,-71.400000000000006,-14.551,,,,100.2,,3.6000000000000001,,
,,1999,6,16,4,32,26.379999999999999,,-72.935000000000002,9.1739999999999995,,,,33.0,,3.6000000000000001,,
,,1999,6,17,12,19,9.6300000000000008,,-46.540999999999997,17.834,,,,10.0,,4.2000000000000002,,
,,1999,6,17,17,3,28.579999999999998,,-67.268000000000001,-22.274999999999999,,,,187.19999999999999,,4.2999999999999998,,
,,1999,6,17,17,6,16.890000000000001,,-79.829999999999998,-0.16500000000000001,,,,100.0,,4.0,,
,,1999,6,18,2,34,31.699999999999999,,-76.584999999999994,7.5599999999999996,,,,36.0,,4.2999999999999998,,
,,1999,6,22,3,26,27.5,,-66.989999999999995,-24.43,,,,183.90000000000001,,3.8999999999999999,,
,,1999,6,22,11,43,7.9699999999999998,,-71.620999999999995,-34.877000000000002,,,,46.299999999999997,,3.7999999999999998,,
,,1999,6,22,12,29,41.439999999999998,,-67.608000000000004,-19.917000000000002,,,,76.299999999999997,,3.7999999999999998,,
,,1999,6,22,13,43,0.82999999999999996,,-66.438999999999993,-31.234000000000002,,,,146.69999999999999,,3.8999999999999999,,
,,1999,6,23,1,1,3.54,,-68.843999999999994,-22.300000000000001,,,,103.59999999999999,,4.2000000000000002,,
,,1999,6,24,3,26,54.060000000000002,,-76.384,-13.391999999999999,,,,65.599999999999994,,4.2999999999999998,,
,,1999,6,24,7,30,46.009999999999998,,-28.887,0.93300000000000005,,,,10.0,,4.7999999999999998,,
,,1999,6,25,5,56,29.609999999999999,,-25.085999999999999,-60.758000000000003,,,,33.0,,4.7999999999999998,,
,,1999,6,25,17,15,58.640000000000001,,-72.215000000000003,-33.311,,,,38.600000000000001,,4.2000000000000002,,
,,1999,6,25,17,23,37.979999999999997,,-72.313000000000002,-33.561999999999998,,,,46.799999999999997,,3.8999999999999999,,
,,1999,6,25,17,26,36.979999999999997,,-72.316000000000003,-33.526000000000003,,,,39.799999999999997,,4.0999999999999996,,
,,1999,6,25,17,26,50.869999999999997,,-63.643999999999998,-22.780000000000001,,,,542.89999999999998,,3.7999999999999998,,
,,1999,6,25,18,9,33.490000000000002,,-72.322999999999993,-33.448999999999998,,,,33.399999999999999,,3.8999999999999999,,
,,1999,6,25,18,13,38.729999999999997,,-72.352999999999994,-33.372999999999998,,,,38.899999999999999,,4.5,,
,,1999,6,25,18,25,58.560000000000002,,-72.385000000000005,-33.466000000000001,,,,29.899999999999999,,4.0999999999999996,,
,,1999,6,25,18,37,25.600000000000001,,-72.117999999999995,-33.457000000000001,,,,64.599999999999994,,4.0999999999999996,,
,,1999,6,25,18,46,55.600000000000001,,-72.358000000000004,-33.475000000000001,,,,32.799999999999997,,4.0,,
,,1999,6,25,18,55,3.1800000000000002,,-72.298000000000002,-33.436999999999998,,,,33.100000000000001,,3.3999999999999999,,
,,1999,6,25,19,5,23.59,,-72.247,-33.472000000000001,,,,36.799999999999997,,3.7999999999999998,,
,,1999,6,25,19,7,30.43,,-72.286000000000001,-33.454000000000001,,,,34.600000000000001,,3.7000000000000002,,
,,1999,6,25,19,19,4.3499999999999996,,-72.296999999999997,-33.405999999999999,,,,32.799999999999997,,3.7000000000000002,,
,,1999,6,25,19,28,45.700000000000003,,-72.233000000000004,-33.466000000000001,,,,34.100000000000001,,3.6000000000000001,,
,,1999,6,25,19,44,11.119999999999999,,-72.322000000000003,-33.444000000000003,,,,33.5,,4.2000000000000002,,
,,1999,6,25,19,52,0.0,,-24.510000000000002,-40.780000000000001,,,,0.0,,3.6000000000000001,,
,,1999,6,25,21,29,22.289999999999999,,-72.311000000000007,-33.414000000000001,,,,32.399999999999999,,3.2999999999999998,,
,,1999,6,26,9,13,13.85,,-71.885000000000005,-37.490000000000002,,,,134.90000000000001,,4.2000000000000002,,
,,1999,6,26,10,31,32.899999999999999,,-32.0,3.887,,,,10.0,,4.2999999999999998,,
,,1999,6,27,0,31,8.8000000000000007,,-81.028999999999996,-4.9820000000000002,,,,33.0,,4.0999999999999996,,
,,1999,6,27,1,35,26.449999999999999,,-76.463999999999999,-7.0380000000000003,,,,47.0,,3.8999999999999999,,
,,1999,6,27,4,5,27.73,,-83.066000000000003,3.6160000000000001,,,,33.0,,3.8999999999999999,,
,,1999,6,27,11,40,43.810000000000002,,-31.254000000000001,3.4350000000000001,,,,10.0,,3.8999999999999999,,
,,1999,6,28,0,5,25.399999999999999,,-65.570999999999998,17.437999999999999,,,,100.0,,3.7999999999999998,,
,,1999,6,28,7,45,2.4399999999999999,,-69.781000000000006,-17.827999999999999,,,,144.5,,4.0999999999999996,,
,,1999,6,29,10,55,9.0,,-72.465999999999994,-15.618,,,,95.400000000000006,,5.0,,
,,1999,6,30,5,19,52.18,,-64.765000000000001,19.361999999999998,,,,110.8,,4.0999999999999996,,
,,1999,6,30,5,30,47.68,,-64.769000000000005,19.385000000000002,,,,80.900000000000006,,3.7999999999999998,,
,,1999,6,30,11,14,45.649999999999999,,-64.701999999999998,19.454000000000001,,,,97.900000000000006,,4.2000000000000002,,
