X,Y,#EventID,year,month,dayThour,minute,second,latitude,longitude,depth,Author,Catalog,Contributor,ContributorID,MagType,magnitude,MagAuthor,EventLocationName
122.01,24.61,1301517,2002,04,04T06,55,23,24.61,122.01,11.2,ISC,ISC,ISC,5840975,Mw,3.6,NIED,TAIWAN REGION
122.066,24.541,1299790,2002,04,03T20,37,05,24.541,122.066,5,ISC,ISC,ISC,5840939,Mw,4,NIED,TAIWAN REGION
122.047,24.357,1299226,2002,04,03T18,06,09,24.357,122.047,23.9,ISC,ISC,ISC,5840928,MW,5.3,HRVD,TAIWAN REGION
122.324,24.211,1296677,2002,04,03T06,47,37,24.211,122.324,33,ISC,ISC,ISC,5840889,Mw,4.7,NIED,TAIWAN REGION
122.21,24.86,1293145,2002,04,02T12,24,31,24.86,122.21,4.3,TAP,ISC,ISC,4464334,Mw,3.6,NIED,TAIWAN REGION
124.104,23.102,1291052,2002,04,02T01,15,35,23.102,124.104,34,ISC,ISC,ISC,5840778,Mw,4.4,NIED,SOUTHWESTERN RYUKYU ISLANDS
122.041,24.479,1289072,2002,04,01T16,36,06,24.479,122.041,10,ISC,ISC,ISC,5840746,Mw,4,NIED,TAIWAN REGION
124.048,23.129,1287892,2002,04,01T11,37,48,23.129,124.048,29.5,ISC,ISC,ISC,5840727,Mw,3.6,NIED,SOUTHWESTERN RYUKYU ISLANDS
122.064,24.396,1318522,2002,03,31T22,09,45,24.396,122.064,13.7,ISC,ISC,ISC,5629029,Mw,4.2,NIED,TAIWAN REGION
121.835,24.592,1317919,2002,03,31T19,15,10,24.592,121.835,6.1,ISC,ISC,ISC,5629014,Mw,4.1,NIED,TAIWAN
121.984,24.411,1317399,2002,03,31T17,09,36,24.411,121.984,14.3,ISC,ISC,ISC,5628997,Mw,4.3,NIED,TAIWAN
122.221,24.249,1317059,2002,03,31T15,42,36,24.249,122.221,50.6,ISC,ISC,ISC,5628988,Mw,3.9,NIED,TAIWAN REGION
122.184,24.27,1314687,2002,03,31T06,52,50,24.27,122.184,33,ISC,ISC,ISC,5628932,MW,7.1,NEIC,TAIWAN REGION
122.341,24.035,1313521,2002,03,30T18,44,10,24.035,122.341,45.5,ISC,ISC,ISC,5628870,Mw,4.2,NIED,TAIWAN REGION
121.405,22.536,1309693,2002,03,29T04,53,38,22.536,121.405,38.3,ISC,ISC,ISC,5628740,Mw,4.2,NIED,TAIWAN REGION
124.862,25.046,1309119,2002,03,28T22,27,40,25.046,124.862,7.4,ISC,ISC,ISC,5628718,Mw,3.5,NIED,NORTHEAST OF TAIWAN
123.994,23.158,1302572,2002,03,27T01,11,41,23.158,123.994,25.3,ISC,ISC,ISC,5628544,Mw,4,NIED,SOUTHWESTERN RYUKYU ISLANDS
123.985,23.221,1301754,2002,03,26T18,39,24,23.221,123.985,33,ISC,ISC,ISC,5628517,Mw,3.9,NIED,SOUTHWESTERN RYUKYU ISLANDS
121.765,24.814,1301404,2002,03,26T16,25,05,24.814,121.765,55.2,ISC,ISC,ISC,5628508,Mw,4.2,NIED,TAIWAN
123.997,23.153,1301373,2002,03,26T16,21,55,23.153,123.997,26.2,ISC,ISC,ISC,5628507,Mw,3.7,NIED,SOUTHWESTERN RYUKYU ISLANDS
123.99,23.226,1299917,2002,03,26T06,51,43,23.226,123.99,24.3,ISC,ISC,ISC,5628459,Mw,4.8,NIED,SOUTHWESTERN RYUKYU ISLANDS
124.044,23.295,1299412,2002,03,26T03,45,48,23.295,124.044,33,ISC,ISC,ISC,5628437,MW,6.4,NEIC,SOUTHWESTERN RYUKYU ISLANDS
122.445,24.045,1295733,2002,03,25T00,20,40,24.045,122.445,32.8,ISC,ISC,ISC,5628328,Mw,4.1,NIED,TAIWAN REGION
124.927,22.914,1281329,2002,03,19T18,57,51,22.914,124.927,20.3,ISC,ISC,ISC,5627810,Mw,3.9,NIED,SOUTHEAST OF TAIWAN
122.716,24.828,1279590,2002,03,18T16,38,45,24.828,122.716,30.7,ISC,ISC,ISC,5627702,Mw,4.3,NIED,TAIWAN REGION
122.75,24.873,1279550,2002,03,18T16,17,52,24.873,122.75,30.1,ISC,ISC,ISC,5627698,Mw,4.9,NIED,TAIWAN REGION
124.011,23.136,1278670,2002,03,18T01,33,06,23.136,124.011,15,ISC,ISC,ISC,5627644,Mw,4.9,NIED,SOUTHWESTERN RYUKYU ISLANDS
122.164,20.272,1266194,2002,03,10T05,24,07,20.272,122.164,13.6,ISC,ISC,ISC,5626911,MW,5.6,HRVD,PHILIPPINE ISLANDS REGION
122.792,23.883,1264620,2002,03,09T11,43,55,23.883,122.792,1.7,ISC,ISC,ISC,5626845,Mw,3.6,NIED,TAIWAN REGION
122.004,24.666,1249822,2002,03,04T21,16,30,24.666,122.004,74.1,ISC,ISC,ISC,5626288,Mw,4.4,NIED,TAIWAN REGION
124.679,23.161,1249107,2002,03,04T16,23,39,23.161,124.679,,ISC,ISC,ISC,5626271,Mw,4.2,NIED,SOUTHWESTERN RYUKYU ISLANDS
121.564,23.729,1247971,2002,03,04T09,04,26,23.729,121.564,10,ISC,ISC,ISC,5626250,Mw,4.7,NIED,TAIWAN
121.991,24.394,1240303,2002,03,01T22,02,01,24.394,121.991,13.1,ISC,ISC,ISC,5626033,Mw,3.9,NIED,TAIWAN
120.784,23.076,1237516,2002,03,01T08,47,46,23.076,120.784,8.6,ISC,ISC,ISC,5625981,Mw,4.5,NIED,TAIWAN
122.883,24.004,1236861,2002,03,01T04,21,17,24.004,122.883,10.2,ISC,ISC,ISC,5625965,Mw,3.8,NIED,TAIWAN REGION
122.705,23.922,1305106,2002,02,28T20,14,45,23.922,122.705,28.3,ISC,ISC,ISC,5397084,Mw,4.4,NIED,TAIWAN REGION
122.141,23.618,1270407,2002,02,13T13,19,50,23.618,122.141,28.1,ISC,ISC,ISC,5395794,Mw,4.4,NIED,TAIWAN REGION
121.68,23.762,1268058,2002,02,12T03,27,25,23.762,121.68,52.8,ISC,ISC,ISC,5395647,MW,5.6,NEIC,TAIWAN
122.777,23.787,1310412,2002,01,30T21,55,26,23.787,122.777,9.7,ISC,ISC,ISC,5343827,Mw,3.9,NIED,TAIWAN REGION
122.619,23.919,1310101,2002,01,30T19,17,20,23.919,122.619,56.2,ISC,ISC,ISC,5343817,Mw,4.3,NIED,TAIWAN REGION
122.825,23.995,1286197,2002,01,22T19,03,59,23.995,122.825,21.1,ISC,ISC,ISC,5343173,Mw,4,NIED,TAIWAN REGION
121.679,21.913,1284932,2002,01,22T06,47,08,21.913,121.679,19.5,ISC,ISC,ISC,5343127,Mw,4.9,NIED,TAIWAN REGION
123.182,24.799,1284153,2002,01,21T15,23,18,24.799,123.182,27.2,ISC,ISC,ISC,5343076,Mw,4,NIED,SOUTHWESTERN RYUKYU ISLANDS
122.716,23.938,1281087,2002,01,19T14,31,02,23.938,122.716,24.7,ISC,ISC,ISC,5342912,Mw,3.6,NIED,TAIWAN REGION
122.642,23.862,1280813,2002,01,19T10,36,25,23.862,122.642,17,ISC,ISC,ISC,5342902,Mw,4.2,NIED,TAIWAN REGION
122.83,24.007,1280026,2002,01,18T23,21,54,24.007,122.83,7.8,ISC,ISC,ISC,5342860,Mw,3.9,NIED,TAIWAN REGION
122.962,24.36,1278050,2002,01,17T17,55,25,24.36,122.962,51.6,ISC,ISC,ISC,5342756,Mw,4.1,NIED,TAIWAN REGION
122.421,24.512,1273055,2002,01,14T16,34,15,24.512,122.421,60.3,ISC,ISC,ISC,5342444,Mw,4.8,NIED,TAIWAN REGION
122.875,24.035,1257197,2001,12,28T00,41,40,24.035,122.875,21,ISC,ISC,ISC,5283646,MW,5.1,HRVD,TAIWAN REGION
122.875,24.166,1241581,2001,12,22T21,40,27,24.166,122.875,17.7,ISC,ISC,ISC,5283146,MW,5.2,NEIC,TAIWAN REGION
122.69,23.865,1231649,2001,12,19T00,42,07,23.865,122.69,37.5,ISC,ISC,ISC,5282695,Mw,4.3,NIED,TAIWAN REGION
122.78,24.0,1231513,2001,12,19T00,06,25,24,122.78,18,ISC,ISC,ISC,5282689,Mw,3.9,NIED,TAIWAN REGION
122.736,23.773,1231177,2001,12,18T22,41,19,23.773,122.736,27.4,ISC,ISC,ISC,5282674,Mw,4.7,NIED,TAIWAN REGION
122.87,24.1,1231130,2001,12,18T22,19,40,24.1,122.87,41.6,ISC,ISC,ISC,5282673,Mw,4.2,NIED,TAIWAN REGION
122.758,23.78,1230077,2001,12,18T17,31,08,23.78,122.758,6.8,ISC,ISC,ISC,5282628,Mw,4,NIED,TAIWAN REGION
122.79,24.062,1229232,2001,12,18T14,44,29,24.062,122.79,26.9,ISC,ISC,ISC,5282593,Mw,4.5,NIED,TAIWAN REGION
122.758,23.831,1227816,2001,12,18T10,34,45,23.831,122.758,29.4,ISC,ISC,ISC,5282538,Mw,4.6,NIED,TAIWAN REGION
122.789,24.005,1226998,2001,12,18T08,24,14,24.005,122.789,22,ISC,ISC,ISC,5282499,Mw,4.3,NIED,TAIWAN REGION
122.846,23.936,1225400,2001,12,18T05,12,30,23.936,122.846,6,ISC,ISC,ISC,5282419,Mw,5.2,NIED,TAIWAN REGION
122.813,23.924,1224686,2001,12,18T04,03,00,23.924,122.813,27.7,ISC,ISC,ISC,5282380,MW,6.7,NEIC,TAIWAN REGION
122.804,23.913,1224647,2001,12,18T04,02,36,23.913,122.804,25.7,ISC,ISC,ISC,5282379,Mw,6.8,NIED,TAIWAN REGION
122.409,24.596,1216008,2001,12,16T01,04,54,24.596,122.409,88.9,ISC,ISC,ISC,5282241,Mw,4.4,NIED,TAIWAN REGION
123.217,24.956,1211868,2001,12,14T23,54,05,24.956,123.217,8.9,ISC,ISC,ISC,5282160,Mw,4.3,NIED,SOUTHWESTERN RYUKYU ISLANDS
122.05,24.83,1197777,2001,12,12T02,36,01,24.83,122.05,6,ISC,ISC,ISC,5281891,Mw,4.3,NIED,TAIWAN REGION
121.024,22.896,1187042,2001,12,10T08,24,26,22.896,121.024,22.5,ISC,ISC,ISC,5281770,Mw,4.6,NIED,TAIWAN REGION
122.369,24.113,1252276,2001,11,29T07,34,13,24.113,122.369,33,ISC,ISC,ISC,5251016,Mw,4.7,NIED,TAIWAN REGION
123.248,24.91,1249626,2001,11,28T10,19,53,24.91,123.248,27.4,ISC,ISC,ISC,5250930,Mw,4.4,NIED,SOUTHWESTERN RYUKYU ISLANDS
122.317,23.727,1248867,2001,11,28T02,53,49,23.727,122.317,7.6,ISC,ISC,ISC,5250909,Mw,4.8,NIED,TAIWAN REGION
122.635,23.97,1239616,2001,11,24T23,22,58,23.97,122.635,22.8,ISC,ISC,ISC,5250641,Mw,4.8,NIED,TAIWAN REGION
122.78,24.793,1177122,2001,11,10T00,37,14,24.793,122.78,34.8,ISC,ISC,ISC,5249393,MW,5.1,HRVD,TAIWAN REGION
123.787,25.062,1166113,2001,11,08T08,00,05,25.062,123.787,24.9,ISC,ISC,ISC,5249271,Mw,4.1,NIED,NORTHEAST OF TAIWAN
123.573,24.202,1147089,2001,10,06T00,38,23,24.202,123.573,19.4,ISC,ISC,ISC,5201778,Mw,4,NIED,SOUTHWESTERN RYUKYU ISLANDS
123.622,24.228,1146054,2001,10,05T21,58,37,24.228,123.622,19.7,ISC,ISC,ISC,5201765,Mw,4,NIED,SOUTHWESTERN RYUKYU ISLANDS
122.135,24.338,1114095,2001,10,01T16,49,31,24.338,122.135,20.3,ISC,ISC,ISC,5201466,Mw,4.1,NIED,TAIWAN REGION
123.482,24.97,1177592,2001,09,22T19,38,03,24.97,123.482,32.7,ISC,ISC,ISC,4846861,Mw,4.6,NIED,SOUTHWESTERN RYUKYU ISLANDS
123.437,24.957,1175566,2001,09,22T12,26,37,24.957,123.437,33,ISC,ISC,ISC,4846835,Mw,4.4,NIED,SOUTHWESTERN RYUKYU ISLANDS
123.435,24.897,1098919,2001,09,12T14,28,57,24.897,123.435,30.8,ISC,ISC,ISC,4846014,Mw,4.7,NIED,SOUTHWESTERN RYUKYU ISLANDS
121.699,24.007,1088297,2001,09,11T00,31,19,24.007,121.699,27.1,ISC,ISC,ISC,4845859,Mw,4,NIED,TAIWAN
123.155,24.748,1080688,2001,09,09T23,11,24,24.748,123.155,34,ISC,ISC,ISC,4845751,Mw,4.1,NIED,SOUTHWESTERN RYUKYU ISLANDS
124.836,24.477,1073186,2001,09,08T19,45,31,24.477,124.836,58.2,ISC,ISC,ISC,4845675,Mw,4.5,NIED,SOUTHWESTERN RYUKYU ISLANDS
121.759,24.107,1230108,2001,08,31T11,33,17,24.107,121.759,5.9,ISC,ISC,ISC,4775567,Mw,4.9,NIED,TAIWAN
121.666,23.979,1165906,2001,08,20T16,57,59,23.979,121.666,12.8,ISC,ISC,ISC,4774457,Mw,5,NIED,TAIWAN
121.674,22.332,1155581,2001,08,19T01,58,26,22.332,121.674,27.2,ISC,ISC,ISC,4774344,Mw,5,NIED,TAIWAN REGION
121.126,23.152,1092975,2001,08,11T01,02,24,23.152,121.126,3.2,ISC,ISC,ISC,4773762,Mw,4.4,NIED,TAIWAN
123.161,24.866,1227918,2001,07,31T13,36,11,24.866,123.161,26.4,ISC,ISC,ISC,4752189,Mw,4,NIED,SOUTHWESTERN RYUKYU ISLANDS
123.564,23.925,1196488,2001,07,25T18,43,32,23.925,123.564,27.4,ISC,ISC,ISC,4751542,Mw,3.9,NIED,SOUTHWESTERN RYUKYU ISLANDS
122.381,23.999,1134842,2001,07,16T14,08,19,23.999,122.381,50.2,ISC,ISC,ISC,4750888,Mw,4.3,NIED,TAIWAN REGION
120.985,24.432,1108321,2001,07,13T11,33,25,24.432,120.985,4,ISC,ISC,ISC,4750676,Mw,4.5,NIED,TAIWAN
121.757,24.038,1081567,2001,07,09T15,20,48,24.038,121.757,54.7,ISC,ISC,ISC,4750414,Mw,4.7,NIED,TAIWAN
121.64,24.16,3287097,2001,06,26T18,46,24,24.16,121.64,6.1,TAP,ISC,ISC,4445178,MW,4.2,ASIES,TAIWAN
121.146,23.108,1164494,2001,06,19T05,43,39,23.108,121.146,18.8,ISC,ISC,ISC,4734998,MW,5.1,HRVD,TAIWAN
121.08,23.21,1164437,2001,06,19T05,43,19,23.21,121.08,11.8,TAP,ISC,ISC,4444321,Mw,5.5,NIED,TAIWAN
121.152,23.097,1164118,2001,06,19T05,16,15,23.097,121.152,5.4,ISC,ISC,ISC,4734995,MW,5.3,HRVD,TAIWAN
123.878,25.335,1145362,2001,06,16T17,31,46,25.335,123.878,154.8,ISC,ISC,ISC,4734817,Mw,4.9,NIED,NORTHEAST OF TAIWAN
123.32,24.204,1136787,2001,06,15T16,13,44,24.204,123.32,19.4,ISC,ISC,ISC,4734739,Mw,3.5,NIED,SOUTHWESTERN RYUKYU ISLANDS
123.306,24.211,1136615,2001,06,15T16,00,13,24.211,123.306,16.5,ISC,ISC,ISC,4734737,Mw,3.7,NIED,SOUTHWESTERN RYUKYU ISLANDS
121.914,24.516,1121573,2001,06,14T02,35,26,24.516,121.914,37.3,ISC,ISC,ISC,4734557,MW,5.8,NEIC,TAIWAN
123.383,23.887,1120346,2001,06,13T22,27,04,23.887,123.383,37.3,ISC,ISC,ISC,4734543,MW,5.3,HRVD,SOUTHWESTERN RYUKYU ISLANDS
122.416,24.47,1116754,2001,06,13T13,17,55,24.47,122.416,80.6,ISC,ISC,ISC,4734509,MW,5.5,NEIC,TAIWAN REGION
121.13,23.143,1092454,2001,06,10T21,26,18,23.143,121.13,15.9,ISC,ISC,ISC,4734228,Mw,4.4,NIED,TAIWAN
121.883,23.99,1179176,2001,05,23T15,05,14,23.99,121.883,8.4,ISC,ISC,ISC,4660177,Mw,4.6,NIED,TAIWAN
123.101,24.868,1138560,2001,05,17T20,09,55,24.868,123.101,8.4,ISC,ISC,ISC,4659694,Mw,4,NIED,SOUTHWESTERN RYUKYU ISLANDS
121.812,23.913,1081581,2001,05,10T04,06,35,23.913,121.812,19.6,ISC,ISC,ISC,4659009,Mw,4.4,NIED,TAIWAN
123.412,25.045,1209693,2001,04,29T08,35,43,25.045,123.412,28,ISC,ISC,ISC,4613235,Mw,4.3,NIED,NORTHEAST OF TAIWAN
123.306,23.778,1198516,2001,04,27T05,31,42,23.778,123.306,26.8,ISC,ISC,ISC,4613021,Mw,3.9,NIED,SOUTHWESTERN RYUKYU ISLANDS
121.069,23.628,1197540,2001,04,27T02,02,33,23.628,121.069,2.1,ISC,ISC,ISC,4613009,Mw,5.3,NIED,TAIWAN
122.312,23.976,1088588,2001,04,10T21,31,47,23.976,122.312,29.1,ISC,ISC,ISC,4611427,Mw,4.4,NIED,TAIWAN REGION
121.818,24.223,1087255,2001,04,10T17,41,52,24.223,121.818,16.2,ISC,ISC,ISC,4611407,Mw,3.9,NIED,TAIWAN
123.579,24.169,1070533,2001,04,08T13,43,49,24.169,123.579,52.7,ISC,ISC,ISC,4611146,Mw,4,NIED,SOUTHWESTERN RYUKYU ISLANDS
123.737,25.258,1068795,2001,04,08T08,35,25,25.258,123.737,148.8,ISC,ISC,ISC,4611124,Mw,4,NIED,NORTHEAST OF TAIWAN
121.403,22.759,1191399,2001,03,23T01,03,16,22.759,121.403,21.7,ISC,ISC,ISC,4583537,Mw,4.3,NIED,TAIWAN REGION
123.392,23.912,1189682,2001,03,22T17,28,44,23.912,123.392,42,ISC,ISC,ISC,4583506,Mw,4.1,NIED,SOUTHWESTERN RYUKYU ISLANDS
124.97,25.601,1183222,2001,03,21T14,47,15,25.601,124.97,127.1,ISC,ISC,ISC,4583379,Mw,4.1,NIED,NORTHEAST OF TAIWAN
122.384,24.841,1167567,2001,03,19T00,55,37,24.841,122.384,7.3,ISC,ISC,ISC,4583128,Mw,4.1,NIED,TAIWAN REGION
120.706,23.597,1107419,2001,03,11T18,24,08,23.597,120.706,18.5,ISC,ISC,ISC,4582238,Mw,4.2,NIED,TAIWAN
120.977,23.829,1021093,2001,03,01T16,37,51,23.829,120.977,28,ISC,ISC,ISC,4581123,MW,5.2,HRVD,TAIWAN
121.638,23.548,1112735,2001,02,23T19,18,26,23.548,121.638,48.7,ISC,ISC,ISC,4523009,Mw,4.3,NIED,TAIWAN
123.332,24.753,1101534,2001,02,22T13,43,16,24.753,123.332,26,ISC,ISC,ISC,4522869,Mw,4,NIED,SOUTHWESTERN RYUKYU ISLANDS
123.278,24.73,1086733,2001,02,20T20,32,27,24.73,123.278,28.5,ISC,ISC,ISC,4522652,Mw,4.3,NIED,SOUTHWESTERN RYUKYU ISLANDS
120.661,23.582,1068457,2001,02,18T20,25,11,23.582,120.661,25,ISC,ISC,ISC,4522406,Mw,4.7,NIED,TAIWAN
122.484,20.282,1057033,2001,02,17T17,49,24,20.282,122.484,15.1,ISC,ISC,ISC,4522243,MW,5.5,HRVD,PHILIPPINE ISLANDS REGION
123.466,24.417,1050314,2001,02,17T00,16,58,24.417,123.466,16,ISC,ISC,ISC,4522138,Mw,3.9,NIED,SOUTHWESTERN RYUKYU ISLANDS
122.651,24.593,1049942,2001,02,16T23,13,08,24.593,122.651,101.2,ISC,ISC,ISC,4522131,MW,5.2,NEIC,TAIWAN REGION
123.786,25.119,1020961,2001,02,13T19,12,55,25.119,123.786,21.4,ISC,ISC,ISC,4521729,Mw,4.9,NIED,NORTHEAST OF TAIWAN
120.94,24.24,958207,2001,02,05T08,37,22,24.24,120.94,11.6,TAP,ISC,ISC,4398721,Mw,4.2,NIED,TAIWAN
121.837,24.231,955638,2001,02,04T23,54,15,24.231,121.837,18.5,ISC,ISC,ISC,4520646,Mw,4.3,NIED,TAIWAN
123.473,24.311,1143486,2001,01,28T06,43,56,24.311,123.473,50.3,ISC,ISC,ISC,4494437,Mw,3.9,NIED,SOUTHWESTERN RYUKYU ISLANDS
123.591,24.303,1100342,2001,01,23T12,24,11,24.303,123.591,16.6,ISC,ISC,ISC,4493881,Mw,3.5,NIED,SOUTHWESTERN RYUKYU ISLANDS
122.118,24.454,1095323,2001,01,22T23,27,19,24.454,122.118,41,ISC,ISC,ISC,4493801,Mw,4.9,NIED,TAIWAN REGION
121.91,24.169,1046556,2001,01,17T19,52,16,24.169,121.91,7.5,ISC,ISC,ISC,4493170,Mw,4.4,NIED,TAIWAN
120.959,24.093,984290,2001,01,11T09,09,11,24.093,120.959,27.1,ISC,ISC,ISC,4492271,Mw,4.3,NIED,TAIWAN
120.941,24.114,984147,2001,01,11T08,36,59,24.114,120.941,25.2,ISC,ISC,ISC,4492267,Mw,4.9,NIED,TAIWAN
123.051,23.633,934511,2001,01,02T21,05,49,23.633,123.051,35.5,ISC,ISC,ISC,4491441,Mw,4.5,NIED,SOUTHWESTERN RYUKYU ISLANDS
123.03,24.319,1132991,2000,12,30T19,42,53,24.319,123.03,62.1,ISC,ISC,ISC,4414360,Mw,4.6,NIED,SOUTHWESTERN RYUKYU ISLANDS
122.882,21.78,1129017,2000,12,30T09,43,25,21.78,122.882,13.3,ISC,ISC,ISC,4414321,Mw,4.5,NIED,TAIWAN REGION
121.914,24.408,1123867,2000,12,29T18,03,29,24.408,121.914,21.4,ISC,ISC,ISC,4414273,MW,4.8,ASIES,TAIWAN
122.064,23.412,1111854,2000,12,28T09,01,26,23.412,122.064,9.2,ISC,ISC,ISC,4414142,MW,4.7,ASIES,TAIWAN REGION
121.134,24.14,1074676,2000,12,22T11,23,01,24.14,121.134,33,ISC,ISC,ISC,4413660,MW,4.2,ASIES,TAIWAN
122.431,24.071,1000445,2000,12,12T20,32,55,24.071,122.431,36.9,ISC,ISC,ISC,4412665,Mw,5.4,HRVD,TAIWAN REGION
120.191,23.087,988295,2000,12,10T19,30,44,23.087,120.191,19,ISC,ISC,ISC,4412479,MW,5,ASIES,TAIWAN
120.211,23.13,985098,2000,12,10T10,08,39,23.13,120.211,17.1,ISC,ISC,ISC,4412430,MW,4.4,ASIES,TAIWAN
123.442,25.101,1177570,2000,11,30T06,08,44,25.101,123.442,15.6,ISC,ISC,ISC,4373799,Mw,4.4,NIED,NORTHEAST OF TAIWAN
123.457,25.006,1177499,2000,11,30T05,50,08,25.006,123.457,6.6,ISC,ISC,ISC,4373797,Mw,4.2,NIED,NORTHEAST OF TAIWAN
121.819,23.84,1172641,2000,11,29T13,41,41,23.84,121.819,19.3,ISC,ISC,ISC,4373727,MW,4.2,ASIES,TAIWAN
121.772,23.861,1171510,2000,11,29T11,00,33,23.861,121.772,29,ISC,ISC,ISC,4373711,MW,4.8,ASIES,TAIWAN
122.564,24.21,1119578,2000,11,23T11,22,17,24.21,122.564,58.3,ISC,ISC,ISC,4373040,MW,4,ASIES,TAIWAN REGION
123.1,25.0,1107280,2000,11,22T07,11,00,25,123.1,5,NIED,ISC,ISC,5304045,Mw,4.1,NIED,NORTHEAST OF TAIWAN
121.975,24.822,1090067,2000,11,20T00,07,09,24.822,121.975,6.3,ISC,ISC,ISC,4372605,MW,4.3,ASIES,TAIWAN
124.187,23.266,979121,2000,11,08T18,36,21,23.266,124.187,15,ISC,ISC,ISC,4370896,Mw,5.7,NEIC,SOUTHWESTERN RYUKYU ISLANDS
121.022,24.252,1196851,2000,10,30T19,54,06,24.252,121.022,19.2,ISC,ISC,ISC,4226925,MW,3.9,ASIES,TAIWAN
123.181,22.98,1191476,2000,10,29T23,33,43,22.98,123.181,34.7,ISC,ISC,ISC,4226828,Mw,4.3,NIED,SOUTHEAST OF TAIWAN
123.317,24.107,1178456,2000,10,28T03,33,04,24.107,123.317,8.8,ISC,ISC,ISC,4226651,Mw,4.1,NIED,SOUTHWESTERN RYUKYU ISLANDS
121.609,23.848,1145094,2000,10,24T07,11,57,23.848,121.609,22.6,ISC,ISC,ISC,4226280,MW,4.5,ASIES,TAIWAN
120.833,23.64,971983,2000,10,06T19,09,16,23.64,120.833,7.5,ISC,ISC,ISC,4224934,MW,4,ASIES,TAIWAN
120.823,23.65,971933,2000,10,06T19,04,49,23.65,120.823,9.7,ISC,ISC,ISC,4224933,Mw,4.5,NIED,TAIWAN
121.626,24.081,949451,2000,10,04T20,29,21,24.081,121.626,20.2,ISC,ISC,ISC,4224749,MW,4.2,ASIES,TAIWAN
123.427,24.834,925405,2000,10,01T07,44,06,24.834,123.427,21,ISC,ISC,ISC,4224465,Mw,4.5,NIED,SOUTHWESTERN RYUKYU ISLANDS
120.866,23.046,1106113,2000,09,29T23,41,24,23.046,120.866,11.9,ISC,ISC,ISC,4200358,MW,4.2,ASIES,TAIWAN
121.05,23.147,1104376,2000,09,29T19,48,40,23.147,121.05,8.5,ISC,ISC,ISC,4200340,Mw,4.1,NIED,TAIWAN
120.026,23.356,1082793,2000,09,26T17,16,40,23.356,120.026,12.7,ISC,ISC,ISC,4200045,MW,4.2,ASIES,TAIWAN
121.572,21.894,1072930,2000,09,25T06,33,08,21.894,121.572,11.6,ISC,ISC,ISC,4199914,Mw,4.4,NIED,TAIWAN REGION
121.584,21.889,1046518,2000,09,21T06,04,04,21.889,121.584,14.7,ISC,ISC,ISC,4199630,MW,4.6,ASIES,TAIWAN REGION
120.945,23.319,1046064,2000,09,21T04,49,14,23.319,120.945,4.9,ISC,ISC,ISC,4199623,Mw,4.2,NIED,TAIWAN
124.855,24.432,1041463,2000,09,20T14,01,29,24.432,124.855,41.5,ISC,ISC,ISC,4199569,Mw,4.1,NIED,SOUTHWESTERN RYUKYU ISLANDS
121.789,24.74,1041090,2000,09,20T13,24,18,24.74,121.789,89.2,ISC,ISC,ISC,4199564,MW,4,ASIES,TAIWAN
122.505,23.961,1016425,2000,09,16T23,04,14,23.961,122.505,43.6,ISC,ISC,ISC,4199275,MW,5,ASIES,TAIWAN REGION
120.888,23.084,1016238,2000,09,16T22,53,50,23.084,120.888,5.5,ISC,ISC,ISC,4199274,MW,4.1,ASIES,TAIWAN
120.999,24.351,1006040,2000,09,15T00,07,27,24.351,120.999,9.2,ISC,ISC,ISC,4199118,MW,4.2,ASIES,TAIWAN
122.264,24.372,991821,2000,09,12T05,09,12,24.372,122.264,22.7,ISC,ISC,ISC,4198895,MW,4,ASIES,TAIWAN REGION
121.845,24.122,987292,2000,09,11T10,49,29,24.122,121.845,11.3,ISC,ISC,ISC,4198832,MW,4.2,ASIES,TAIWAN
121.571,24.104,979751,2000,09,10T08,54,47,24.104,121.571,40.2,ISC,ISC,ISC,4198722,Mw,5.8,NEIC,TAIWAN
121.126,24.079,925690,2000,09,01T09,24,39,24.079,121.126,10,ISC,ISC,ISC,4197971,MW,4.8,ASIES,TAIWAN
120.981,24.459,1142826,2000,08,26T05,36,32,24.459,120.981,4.9,ISC,ISC,ISC,4175980,Mw,4.3,NIED,TAIWAN
121.648,23.63,1118576,2000,08,23T08,13,56,23.63,121.648,18.7,ISC,ISC,ISC,4175727,MW,3.9,ASIES,TAIWAN
121.591,23.625,1115893,2000,08,23T00,49,17,23.625,121.591,43,ISC,ISC,ISC,4175699,Mw,5.3,HRVD,TAIWAN
120.997,22.939,1103095,2000,08,21T16,42,24,22.939,120.997,5.7,ISC,ISC,ISC,4175577,MW,4.3,ASIES,TAIWAN
121.74,24.23,3287081,2000,08,20T19,02,13,24.23,121.74,8.1,TAP,ISC,ISC,4059223,Mw,4.2,NIED,TAIWAN
120.846,23.081,1091857,2000,08,20T10,51,13,23.081,120.846,5.9,ISC,ISC,ISC,4175469,MW,4.5,ASIES,TAIWAN
120.849,23.069,1091749,2000,08,20T10,48,14,23.069,120.849,8.7,ISC,ISC,ISC,4175465,MW,4.8,ASIES,TAIWAN
120.823,23.057,1090410,2000,08,20T06,59,39,23.057,120.823,8,ISC,ISC,ISC,4175447,MW,4.3,ASIES,TAIWAN
124.889,24.089,1087857,2000,08,19T22,18,37,24.089,124.889,59,ISC,ISC,ISC,4175414,Mw,4.1,NIED,SOUTHWESTERN RYUKYU ISLANDS
