# gsimlt_path=b1,smlt_path=b1,imt=PGA,investigation_time=50.0
lon,lat,iml
-64.167,-1.43608,0.0187174
-64.1663,1.53168,0.0153937
-64.1578,-2.42533,0.0164231
-64.1566,2.52094,0.0115839
-64.1448,-29.1352,0.005
-64.1438,-3.41458,0.013588
-64.1422,3.51019,0.00761525
-64.1251,-4.40384,0.0111995
-64.123,4.49945,0.005
-64.1016,-5.39309,0.010555
-64.099,5.4887,0.005
-64.0925,-36.06,0.005
-64.082,-21.2212,0.005
-64.0732,-6.38235,0.0121701
-64.0703,6.47795,0.005
-64.0401,-7.3716,0.0154922
-64.0366,7.46721,0.005
-64.0019,-8.36085,0.0194414
-63.998,8.45646,0.005
-63.9883,-30.1244,0.005
-63.9722,-22.2104,0.005
-63.9589,-9.35011,0.0233385
-63.9544,9.44571,0.005
-63.9107,-10.3394,0.0277208
-63.9058,10.435,0.005
-63.8876,-37.0492,0.005
-63.8575,-11.3286,0.0333477
-63.856,-23.1997,0.005
-63.8521,11.4242,0.005
-63.8239,-31.1137,0.005
-63.7991,-12.3179,0.0412618
-63.7931,12.4135,0.005
-63.7353,-13.3071,0.0379019
-63.7333,-24.1889,0.005
-63.7289,13.4027,0.005
-63.6725,-38.0385,0.005
-63.6662,-14.2964,0.0158132
-63.6592,14.392,0.005
-63.6512,-32.1029,0.005
-63.6037,-25.1782,0.005
-63.5916,-15.2856,0.00702866
-63.5113,-16.2749,0.005
-63.4697,-33.0922,0.005
-63.4671,-26.1674,0.005
-63.4465,-39.0277,0.005
-63.4253,-17.2641,0.005
-63.3335,-18.2534,0.005
-63.3232,-27.1567,0.005
-63.2791,-34.0815,0.005
-63.2355,-19.2426,0.005
-63.1822,-0.446823,0.0250263
-63.1819,0.542431,0.0230746
-63.1774,-1.43608,0.0252838
-63.1767,1.53168,0.0196059
-63.1716,-28.1459,0.005
-63.1676,-2.42533,0.0241624
-63.1664,2.52094,0.0149814
-63.1528,-3.41458,0.0221439
-63.1511,3.51019,0.0101566
-63.1329,-4.40384,0.0197051
-63.1314,-20.2319,0.005
-63.1307,4.49945,0.00585541
-63.1079,-5.39309,0.0175466
-63.1052,5.4887,0.005
-63.079,-35.0707,0.005
-63.0778,-6.38235,0.0170792
-63.0746,6.47795,0.005
-63.0426,-7.3716,0.0186521
-63.0389,7.46721,0.005
-63.0208,-21.2212,0.005
-63.0122,-29.1352,0.005
-63.0021,-8.36085,0.0210923
-62.9979,8.45646,0.005
-62.9563,-9.35011,0.0235994
-62.9516,9.44571,0.005
-62.9052,-10.3394,0.0263177
-62.9037,-22.2104,0.00515008
-62.8999,10.435,0.005
-62.8689,-36.06,0.005
-62.8486,-11.3286,0.0298788
-62.8446,-30.1244,0.005
-62.8428,11.4242,0.005
-62.7865,-12.3179,0.0339033
-62.7802,12.4135,0.005
-62.7798,-23.1997,0.00827565
-62.7188,-13.3071,0.0235741
