Longitude,Latitude,Depth,m_min,m_bin,a0_value
-57.25000,-9.25000,0.000,3.00,0.50,5.218298e-04
-56.75000,-9.25000,0.000,3.00,0.50,-1.577960e-03
-56.25000,-9.25000,0.000,3.00,0.50,-2.522595e-03
-55.75000,-9.25000,0.000,3.00,0.50,-1.773255e-01
-55.25000,-9.25000,0.000,3.00,0.50,-1.836226e-01
-54.75000,-9.25000,0.000,3.00,0.50,-9.923047e-02
-54.25000,-9.25000,0.000,3.00,0.50,-1.072254e-01
-53.75000,-9.25000,0.000,3.00,0.50,-1.291772e-01
-53.25000,-9.25000,0.000,3.00,0.50,-1.415859e-01
-52.75000,-9.25000,0.000,3.00,0.50,-2.641068e-01
-52.25000,-9.25000,0.000,3.00,0.50,-3.756922e-01
-51.75000,-9.25000,0.000,3.00,0.50,-4.524537e-02
-51.25000,-9.25000,0.000,3.00,0.50,1.053680e-03
-50.75000,-9.25000,0.000,3.00,0.50,7.595297e-02
-50.25000,-9.25000,0.000,3.00,0.50,1.416049e-01
-49.75000,-9.25000,0.000,3.00,0.50,2.413404e-01
-49.25000,-9.25000,0.000,3.00,0.50,2.340159e-01
-48.75000,-9.25000,0.000,3.00,0.50,1.507298e-01
-48.25000,-9.25000,0.000,3.00,0.50,3.405822e-02
-47.75000,-9.25000,0.000,3.00,0.50,-2.551216e-01
-47.25000,-9.25000,0.000,3.00,0.50,-3.721220e-01
-46.75000,-9.25000,0.000,3.00,0.50,-5.206508e-01
-46.25000,-9.25000,0.000,3.00,0.50,-6.273511e-01
-45.75000,-9.25000,0.000,3.00,0.50,-6.599521e-01
-45.25000,-9.25000,0.000,3.00,0.50,-5.664249e-01
-44.75000,-9.25000,0.000,3.00,0.50,-5.664173e-01
-44.25000,-9.25000,0.000,3.00,0.50,-5.285206e-01
-43.75000,-9.25000,0.000,3.00,0.50,-4.883342e-01
-43.25000,-9.25000,0.000,3.00,0.50,-4.855445e-01
-42.75000,-9.25000,0.000,3.00,0.50,-5.455208e-01
-42.25000,-9.25000,0.000,3.00,0.50,-4.422050e-01
-41.75000,-9.25000,0.000,3.00,0.50,-4.217555e-01
-41.25000,-9.25000,0.000,3.00,0.50,-1.225752e-01
-40.75000,-9.25000,0.000,3.00,0.50,2.703498e-01
-40.25000,-9.25000,0.000,3.00,0.50,3.410026e-01
-39.75000,-9.25000,0.000,3.00,0.50,3.304010e-01
-39.25000,-9.25000,0.000,3.00,0.50,3.391277e-01
-38.75000,-9.25000,0.000,3.00,0.50,3.057869e-01
-38.25000,-9.25000,0.000,3.00,0.50,3.209651e-01
-37.75000,-9.25000,0.000,3.00,0.50,4.899832e-01
-37.25000,-9.25000,0.000,3.00,0.50,6.116675e-01
-36.75000,-9.25000,0.000,3.00,0.50,7.541366e-01
-36.25000,-9.25000,0.000,3.00,0.50,7.643062e-01
-35.75000,-9.25000,0.000,3.00,0.50,7.140277e-01
-35.25000,-9.25000,0.000,3.00,0.50,5.787982e-01
-34.75000,-9.25000,0.000,3.00,0.50,4.492661e-01
-34.25000,-9.25000,0.000,3.00,0.50,4.206088e-01
-33.75000,-9.25000,0.000,3.00,0.50,4.773911e-02
-33.25000,-9.25000,0.000,3.00,0.50,-1.039547e-01
-32.75000,-9.25000,0.000,3.00,0.50,-3.276874e-01
-32.25000,-9.25000,0.000,3.00,0.50,-4.063241e-01
-31.75000,-9.25000,0.000,3.00,0.50,-1.005422e+00
-31.25000,-9.25000,0.000,3.00,0.50,-1.159165e+00
-30.75000,-9.25000,0.000,3.00,0.50,-1.171433e+00
-30.25000,-9.25000,0.000,3.00,0.50,-1.183375e+00
-79.75000,-8.75000,0.000,3.00,0.50,-9.646021e-01
-79.25000,-8.75000,0.000,3.00,0.50,-9.483132e-01
-78.75000,-8.75000,0.000,3.00,0.50,-9.306887e-01
-78.25000,-8.75000,0.000,3.00,0.50,-8.246223e-01
-77.75000,-8.75000,0.000,3.00,0.50,-8.048719e-01
-77.25000,-8.75000,0.000,3.00,0.50,-5.349429e-01
-76.75000,-8.75000,0.000,3.00,0.50,-5.091408e-01
-76.25000,-8.75000,0.000,3.00,0.50,-4.799580e-01
-75.75000,-8.75000,0.000,3.00,0.50,-4.464198e-01
-75.25000,-8.75000,0.000,3.00,0.50,-2.912594e-01
-74.75000,-8.75000,0.000,3.00,0.50,-2.444787e-01
-74.25000,-8.75000,0.000,3.00,0.50,-1.146553e-01
-73.75000,-8.75000,0.000,3.00,0.50,-5.693689e-02
-73.25000,-8.75000,0.000,3.00,0.50,8.705040e-02
-72.75000,-8.75000,0.000,3.00,0.50,9.354844e-02
-72.25000,-8.75000,0.000,3.00,0.50,4.322522e-02
-71.75000,-8.75000,0.000,3.00,0.50,-1.036459e-01
-71.25000,-8.75000,0.000,3.00,0.50,-2.027723e-01
-70.75000,-8.75000,0.000,3.00,0.50,-2.282122e-01
-70.25000,-8.75000,0.000,3.00,0.50,-2.880912e-01
-69.75000,-8.75000,0.000,3.00,0.50,-3.008485e-01
-69.25000,-8.75000,0.000,3.00,0.50,-3.157550e-01
-68.75000,-8.75000,0.000,3.00,0.50,-4.597072e-01
-68.25000,-8.75000,0.000,3.00,0.50,-4.751659e-01
-67.75000,-8.75000,0.000,3.00,0.50,-4.893838e-01
-67.25000,-8.75000,0.000,3.00,0.50,-5.014614e-01
-66.75000,-8.75000,0.000,3.00,0.50,-4.904382e-01
-66.25000,-8.75000,0.000,3.00,0.50,-4.970739e-01
-65.75000,-8.75000,0.000,3.00,0.50,-5.012896e-01
-65.25000,-8.75000,0.000,3.00,0.50,-6.410992e-01
-64.75000,-8.75000,0.000,3.00,0.50,-6.840093e-01
-64.25000,-8.75000,0.000,3.00,0.50,-6.675482e-01
-63.75000,-8.75000,0.000,3.00,0.50,-6.994302e-01
-63.25000,-8.75000,0.000,3.00,0.50,-6.713966e-01
-62.75000,-8.75000,0.000,3.00,0.50,-4.829953e-01
-62.25000,-8.75000,0.000,3.00,0.50,-4.936501e-01
-61.75000,-8.75000,0.000,3.00,0.50,-4.855783e-01
-61.25000,-8.75000,0.000,3.00,0.50,-4.970448e-01
-60.75000,-8.75000,0.000,3.00,0.50,-4.158184e-01
-60.25000,-8.75000,0.000,3.00,0.50,-4.035159e-01
-59.75000,-8.75000,0.000,3.00,0.50,-2.475748e-01
-59.25000,-8.75000,0.000,3.00,0.50,-2.365289e-01
-58.75000,-8.75000,0.000,3.00,0.50,-2.315298e-01
-58.25000,-8.75000,0.000,3.00,0.50,-2.311048e-01
-57.75000,-8.75000,0.000,3.00,0.50,-1.397593e-01
-57.25000,-8.75000,0.000,3.00,0.50,-2.141962e-01
-56.75000,-8.75000,0.000,3.00,0.50,-2.117309e-01
-56.25000,-8.75000,0.000,3.00,0.50,-2.038657e-01
-55.75000,-8.75000,0.000,3.00,0.50,-1.924895e-01
-55.25000,-8.75000,0.000,3.00,0.50,-1.846230e-01
-54.75000,-8.75000,0.000,3.00,0.50,-1.105066e-01
-54.25000,-8.75000,0.000,3.00,0.50,-6.621654e-02
-53.75000,-8.75000,0.000,3.00,0.50,-1.252623e-01
-53.25000,-8.75000,0.000,3.00,0.50,-2.604663e-01
-52.75000,-8.75000,0.000,3.00,0.50,-2.695309e-01
-52.25000,-8.75000,0.000,3.00,0.50,-1.906056e-01
-51.75000,-8.75000,0.000,3.00,0.50,-1.032092e-01
-51.25000,-8.75000,0.000,3.00,0.50,4.754673e-02
-50.75000,-8.75000,0.000,3.00,0.50,5.128651e-02
-50.25000,-8.75000,0.000,3.00,0.50,8.290712e-02
-49.75000,-8.75000,0.000,3.00,0.50,1.589546e-01
-49.25000,-8.75000,0.000,3.00,0.50,-1.444375e-02
-48.75000,-8.75000,0.000,3.00,0.50,5.766776e-03
-48.25000,-8.75000,0.000,3.00,0.50,-1.293873e-01
-47.75000,-8.75000,0.000,3.00,0.50,-2.297200e-01
-47.25000,-8.75000,0.000,3.00,0.50,-4.544378e-01
-46.75000,-8.75000,0.000,3.00,0.50,-4.993734e-01
-46.25000,-8.75000,0.000,3.00,0.50,-6.299896e-01
-45.75000,-8.75000,0.000,3.00,0.50,-5.859968e-01
-45.25000,-8.75000,0.000,3.00,0.50,-5.709955e-01
-44.75000,-8.75000,0.000,3.00,0.50,-5.290269e-01
-44.25000,-8.75000,0.000,3.00,0.50,-4.889235e-01
-43.75000,-8.75000,0.000,3.00,0.50,-5.060216e-01
-43.25000,-8.75000,0.000,3.00,0.50,-5.021752e-01
-42.75000,-8.75000,0.000,3.00,0.50,-5.402308e-01
-42.25000,-8.75000,0.000,3.00,0.50,-4.149391e-01
-41.75000,-8.75000,0.000,3.00,0.50,-2.039978e-01
-41.25000,-8.75000,0.000,3.00,0.50,-1.433320e-01
-40.75000,-8.75000,0.000,3.00,0.50,-3.513163e-02
-40.25000,-8.75000,0.000,3.00,0.50,2.845232e-01
-39.75000,-8.75000,0.000,3.00,0.50,3.179604e-01
-39.25000,-8.75000,0.000,3.00,0.50,3.302096e-01
-38.75000,-8.75000,0.000,3.00,0.50,1.446884e-01
-38.25000,-8.75000,0.000,3.00,0.50,4.577521e-01
-37.75000,-8.75000,0.000,3.00,0.50,5.572472e-01
-37.25000,-8.75000,0.000,3.00,0.50,6.369012e-01
-36.75000,-8.75000,0.000,3.00,0.50,7.908786e-01
-36.25000,-8.75000,0.000,3.00,0.50,8.300457e-01
-35.75000,-8.75000,0.000,3.00,0.50,7.995150e-01
-35.25000,-8.75000,0.000,3.00,0.50,6.959740e-01
-34.75000,-8.75000,0.000,3.00,0.50,5.332247e-01
-34.25000,-8.75000,0.000,3.00,0.50,4.962016e-01
-33.75000,-8.75000,0.000,3.00,0.50,3.143663e-01
-33.25000,-8.75000,0.000,3.00,0.50,2.069768e-01
-32.75000,-8.75000,0.000,3.00,0.50,-2.702278e-01
-32.25000,-8.75000,0.000,3.00,0.50,-3.906625e-01
-31.75000,-8.75000,0.000,3.00,0.50,-8.915033e-01
-31.25000,-8.75000,0.000,3.00,0.50,-1.149785e+00
-30.75000,-8.75000,0.000,3.00,0.50,-1.163250e+00
-30.25000,-8.75000,0.000,3.00,0.50,-1.176206e+00
-79.75000,-8.25000,0.000,3.00,0.50,-9.629877e-01
-79.25000,-8.25000,0.000,3.00,0.50,-9.464015e-01
-78.75000,-8.25000,0.000,3.00,0.50,-9.283998e-01
-78.25000,-8.25000,0.000,3.00,0.50,-8.215346e-01
-77.75000,-8.25000,0.000,3.00,0.50,-8.011451e-01
-77.25000,-8.25000,0.000,3.00,0.50,-5.306784e-01
-76.75000,-8.25000,0.000,3.00,0.50,-5.037276e-01
-76.25000,-8.25000,0.000,3.00,0.50,-4.729010e-01
-75.75000,-8.25000,0.000,3.00,0.50,-3.188260e-01
-75.25000,-8.25000,0.000,3.00,0.50,-2.740029e-01
-74.75000,-8.25000,0.000,3.00,0.50,-2.183378e-01
-74.25000,-8.25000,0.000,3.00,0.50,-1.449998e-01
-73.75000,-8.25000,0.000,3.00,0.50,9.461129e-02
-73.25000,-8.25000,0.000,3.00,0.50,1.720824e-01
-72.75000,-8.25000,0.000,3.00,0.50,1.144964e-01
-72.25000,-8.25000,0.000,3.00,0.50,6.755365e-02
-71.75000,-8.25000,0.000,3.00,0.50,1.628211e-02
-71.25000,-8.25000,0.000,3.00,0.50,-2.069718e-01
-70.75000,-8.25000,0.000,3.00,0.50,-3.243729e-01
-70.25000,-8.25000,0.000,3.00,0.50,-3.063659e-01
-69.75000,-8.25000,0.000,3.00,0.50,-3.095873e-01
-69.25000,-8.25000,0.000,3.00,0.50,-3.231684e-01
-68.75000,-8.25000,0.000,3.00,0.50,-4.692348e-01
-68.25000,-8.25000,0.000,3.00,0.50,-4.822233e-01
-67.75000,-8.25000,0.000,3.00,0.50,-4.944143e-01
-67.25000,-8.25000,0.000,3.00,0.50,-5.051211e-01
-66.75000,-8.25000,0.000,3.00,0.50,-5.140034e-01
-66.25000,-8.25000,0.000,3.00,0.50,-4.997474e-01
-65.75000,-8.25000,0.000,3.00,0.50,-5.979576e-01
-65.25000,-8.25000,0.000,3.00,0.50,-6.439026e-01
-64.75000,-8.25000,0.000,3.00,0.50,-6.899084e-01
-64.25000,-8.25000,0.000,3.00,0.50,-6.787713e-01
-63.75000,-8.25000,0.000,3.00,0.50,-7.244274e-01
-63.25000,-8.25000,0.000,3.00,0.50,-7.120798e-01
-62.75000,-8.25000,0.000,3.00,0.50,-7.099814e-01
-62.25000,-8.25000,0.000,3.00,0.50,-7.118230e-01
-61.75000,-8.25000,0.000,3.00,0.50,-6.890800e-01
-61.25000,-8.25000,0.000,3.00,0.50,-6.971337e-01
-60.75000,-8.25000,0.000,3.00,0.50,-7.032338e-01
-60.25000,-8.25000,0.000,3.00,0.50,-4.260310e-01
-59.75000,-8.25000,0.000,3.00,0.50,-4.547059e-01
-59.25000,-8.25000,0.000,3.00,0.50,-2.655989e-01
-58.75000,-8.25000,0.000,3.00,0.50,-2.610139e-01
-58.25000,-8.25000,0.000,3.00,0.50,-2.597036e-01
-57.75000,-8.25000,0.000,3.00,0.50,-3.309891e-01
-57.25000,-8.25000,0.000,3.00,0.50,-3.282240e-01
-56.75000,-8.25000,0.000,3.00,0.50,-2.335754e-01
-56.25000,-8.25000,0.000,3.00,0.50,-2.251307e-01
-55.75000,-8.25000,0.000,3.00,0.50,-2.031942e-01
-55.25000,-8.25000,0.000,3.00,0.50,-2.470408e-01
-54.75000,-8.25000,0.000,3.00,0.50,-2.036464e-01
-54.25000,-8.25000,0.000,3.00,0.50,-1.738855e-01
-53.75000,-8.25000,0.000,3.00,0.50,-3.579821e-01
-53.25000,-8.25000,0.000,3.00,0.50,-2.762729e-01
-52.75000,-8.25000,0.000,3.00,0.50,-2.835909e-01
-52.25000,-8.25000,0.000,3.00,0.50,-1.930118e-01
-51.75000,-8.25000,0.000,3.00,0.50,2.491555e-02
-51.25000,-8.25000,0.000,3.00,0.50,3.457741e-02
-50.75000,-8.25000,0.000,3.00,0.50,1.579672e-01
-50.25000,-8.25000,0.000,3.00,0.50,1.744496e-01
-49.75000,-8.25000,0.000,3.00,0.50,9.125980e-02
-49.25000,-8.25000,0.000,3.00,0.50,-2.918873e-02
-48.75000,-8.25000,0.000,3.00,0.50,-9.007539e-02
-48.25000,-8.25000,0.000,3.00,0.50,-1.364926e-01
-47.75000,-8.25000,0.000,3.00,0.50,-1.572145e-01
-47.25000,-8.25000,0.000,3.00,0.50,-3.461708e-01
-46.75000,-8.25000,0.000,3.00,0.50,-5.022691e-01
-46.25000,-8.25000,0.000,3.00,0.50,-5.150985e-01
-45.75000,-8.25000,0.000,3.00,0.50,-5.290405e-01
-45.25000,-8.25000,0.000,3.00,0.50,-5.708489e-01
-44.75000,-8.25000,0.000,3.00,0.50,-4.898546e-01
-44.25000,-8.25000,0.000,3.00,0.50,-4.865696e-01
-43.75000,-8.25000,0.000,3.00,0.50,-4.827109e-01
-43.25000,-8.25000,0.000,3.00,0.50,-5.191350e-01
-42.75000,-8.25000,0.000,3.00,0.50,-5.345620e-01
-42.25000,-8.25000,0.000,3.00,0.50,-4.083855e-01
-41.75000,-8.25000,0.000,3.00,0.50,-3.823583e-01
-41.25000,-8.25000,0.000,3.00,0.50,-1.492464e-01
-40.75000,-8.25000,0.000,3.00,0.50,-1.058622e-01
-40.25000,-8.25000,0.000,3.00,0.50,1.405209e-01
-39.75000,-8.25000,0.000,3.00,0.50,1.602149e-01
-39.25000,-8.25000,0.000,3.00,0.50,1.160645e-01
-38.75000,-8.25000,0.000,3.00,0.50,2.537358e-01
-38.25000,-8.25000,0.000,3.00,0.50,4.711335e-01
-37.75000,-8.25000,0.000,3.00,0.50,5.607909e-01
-37.25000,-8.25000,0.000,3.00,0.50,7.396229e-01
-36.75000,-8.25000,0.000,3.00,0.50,8.254017e-01
-36.25000,-8.25000,0.000,3.00,0.50,9.905153e-01
-35.75000,-8.25000,0.000,3.00,0.50,9.242238e-01
-35.25000,-8.25000,0.000,3.00,0.50,7.234657e-01
-34.75000,-8.25000,0.000,3.00,0.50,5.973175e-01
-34.25000,-8.25000,0.000,3.00,0.50,4.719765e-01
-33.75000,-8.25000,0.000,3.00,0.50,3.586815e-01
-33.25000,-8.25000,0.000,3.00,0.50,-4.011175e-03
-32.75000,-8.25000,0.000,3.00,0.50,-6.358425e-02
-32.25000,-8.25000,0.000,3.00,0.50,-4.087429e-01
-31.75000,-8.25000,0.000,3.00,0.50,-8.827825e-01
-31.25000,-8.25000,0.000,3.00,0.50,-8.974547e-01
-30.75000,-8.25000,0.000,3.00,0.50,-1.155537e+00
-30.25000,-8.25000,0.000,3.00,0.50,-1.169529e+00
-79.75000,-7.75000,0.000,3.00,0.50,-9.625640e-01
-79.25000,-7.75000,0.000,3.00,0.50,-9.458774e-01
-78.75000,-7.75000,0.000,3.00,0.50,-9.277461e-01
-78.25000,-7.75000,0.000,3.00,0.50,-8.201965e-01
-77.75000,-7.75000,0.000,3.00,0.50,-7.995255e-01
-77.25000,-7.75000,0.000,3.00,0.50,-5.293455e-01
-76.75000,-7.75000,0.000,3.00,0.50,-5.020369e-01
-76.25000,-7.75000,0.000,3.00,0.50,-4.707051e-01
-75.75000,-7.75000,0.000,3.00,0.50,-3.138534e-01
-75.25000,-7.75000,0.000,3.00,0.50,-2.664518e-01
-74.75000,-7.75000,0.000,3.00,0.50,-2.061216e-01
-74.25000,-7.75000,0.000,3.00,0.50,-1.253615e-01
-73.75000,-7.75000,0.000,3.00,0.50,8.715628e-02
-73.25000,-7.75000,0.000,3.00,0.50,1.649897e-01
-72.75000,-7.75000,0.000,3.00,0.50,2.239424e-01
-72.25000,-7.75000,0.000,3.00,0.50,1.002987e-01
-71.75000,-7.75000,0.000,3.00,0.50,2.383960e-02
-71.25000,-7.75000,0.000,3.00,0.50,-2.966708e-01
-70.75000,-7.75000,0.000,3.00,0.50,-3.233151e-01
-70.25000,-7.75000,0.000,3.00,0.50,-3.216436e-01
-69.75000,-7.75000,0.000,3.00,0.50,-3.138444e-01
-69.25000,-7.75000,0.000,3.00,0.50,-3.309303e-01
-68.75000,-7.75000,0.000,3.00,0.50,-4.800316e-01
-68.25000,-7.75000,0.000,3.00,0.50,-4.887531e-01
-67.75000,-7.75000,0.000,3.00,0.50,-4.998536e-01
-67.25000,-7.75000,0.000,3.00,0.50,-5.096544e-01
-66.75000,-7.75000,0.000,3.00,0.50,-5.179374e-01
-66.25000,-7.75000,0.000,3.00,0.50,-5.245885e-01
-65.75000,-7.75000,0.000,3.00,0.50,-5.998795e-01
-65.25000,-7.75000,0.000,3.00,0.50,-7.030499e-01
-64.75000,-7.75000,0.000,3.00,0.50,-6.966742e-01
-64.25000,-7.75000,0.000,3.00,0.50,-6.894182e-01
-63.75000,-7.75000,0.000,3.00,0.50,-6.824464e-01
-63.25000,-7.75000,0.000,3.00,0.50,-7.357670e-01
-62.75000,-7.75000,0.000,3.00,0.50,-7.334074e-01
-62.25000,-7.75000,0.000,3.00,0.50,-7.359075e-01
-61.75000,-7.75000,0.000,3.00,0.50,-7.411233e-01
-61.25000,-7.75000,0.000,3.00,0.50,-7.059935e-01
-60.75000,-7.75000,0.000,3.00,0.50,-7.103492e-01
-60.25000,-7.75000,0.000,3.00,0.50,-7.139860e-01
-59.75000,-7.75000,0.000,3.00,0.50,-7.895297e-01
-59.25000,-7.75000,0.000,3.00,0.50,-6.487599e-01
-58.75000,-7.75000,0.000,3.00,0.50,-5.412973e-01
-58.25000,-7.75000,0.000,3.00,0.50,-3.826351e-01
-57.75000,-7.75000,0.000,3.00,0.50,-3.520023e-01
-57.25000,-7.75000,0.000,3.00,0.50,-3.358073e-01
-56.75000,-7.75000,0.000,3.00,0.50,-3.359970e-01
-56.25000,-7.75000,0.000,3.00,0.50,-2.841938e-01
-55.75000,-7.75000,0.000,3.00,0.50,-2.618634e-01
-55.25000,-7.75000,0.000,3.00,0.50,-2.717754e-01
-54.75000,-7.75000,0.000,3.00,0.50,-3.733605e-01
-54.25000,-7.75000,0.000,3.00,0.50,-3.729173e-01
-53.75000,-7.75000,0.000,3.00,0.50,-3.846367e-01
-53.25000,-7.75000,0.000,3.00,0.50,-3.799233e-01
-52.75000,-7.75000,0.000,3.00,0.50,-2.779405e-01
-52.25000,-7.75000,0.000,3.00,0.50,-8.524811e-02
-51.75000,-7.75000,0.000,3.00,0.50,1.150732e-01
-51.25000,-7.75000,0.000,3.00,0.50,2.019039e-01
-50.75000,-7.75000,0.000,3.00,0.50,2.297224e-01
-50.25000,-7.75000,0.000,3.00,0.50,1.888216e-01
-49.75000,-7.75000,0.000,3.00,0.50,9.716081e-02
-49.25000,-7.75000,0.000,3.00,0.50,7.035623e-02
-48.75000,-7.75000,0.000,3.00,0.50,-2.719501e-02
-48.25000,-7.75000,0.000,3.00,0.50,-1.278547e-01
-47.75000,-7.75000,0.000,3.00,0.50,-2.300229e-01
-47.25000,-7.75000,0.000,3.00,0.50,-3.604682e-01
-46.75000,-7.75000,0.000,3.00,0.50,-3.771488e-01
-46.25000,-7.75000,0.000,3.00,0.50,-4.774184e-01
-45.75000,-7.75000,0.000,3.00,0.50,-5.279378e-01
-45.25000,-7.75000,0.000,3.00,0.50,-4.897709e-01
-44.75000,-7.75000,0.000,3.00,0.50,-4.530784e-01
-44.25000,-7.75000,0.000,3.00,0.50,-4.841357e-01
-43.75000,-7.75000,0.000,3.00,0.50,-4.795316e-01
-43.25000,-7.75000,0.000,3.00,0.50,-5.145378e-01
-42.75000,-7.75000,0.000,3.00,0.50,-5.073290e-01
-42.25000,-7.75000,0.000,3.00,0.50,-3.894078e-01
-41.75000,-7.75000,0.000,3.00,0.50,-3.445198e-01
-41.25000,-7.75000,0.000,3.00,0.50,-2.614136e-01
-40.75000,-7.75000,0.000,3.00,0.50,8.258885e-03
-40.25000,-7.75000,0.000,3.00,0.50,1.377885e-01
-39.75000,-7.75000,0.000,3.00,0.50,1.433913e-01
-39.25000,-7.75000,0.000,3.00,0.50,4.152272e-01
-38.75000,-7.75000,0.000,3.00,0.50,4.050002e-01
-38.25000,-7.75000,0.000,3.00,0.50,4.814075e-01
-37.75000,-7.75000,0.000,3.00,0.50,5.634286e-01
-37.25000,-7.75000,0.000,3.00,0.50,6.725173e-01
-36.75000,-7.75000,0.000,3.00,0.50,7.991678e-01
-36.25000,-7.75000,0.000,3.00,0.50,8.922393e-01
-35.75000,-7.75000,0.000,3.00,0.50,9.142763e-01
-35.25000,-7.75000,0.000,3.00,0.50,8.209840e-01
-34.75000,-7.75000,0.000,3.00,0.50,5.343437e-01
-34.25000,-7.75000,0.000,3.00,0.50,4.548706e-01
-33.75000,-7.75000,0.000,3.00,0.50,3.528531e-01
-33.25000,-7.75000,0.000,3.00,0.50,-3.478695e-02
-32.75000,-7.75000,0.000,3.00,0.50,-5.494037e-02
-32.25000,-7.75000,0.000,3.00,0.50,-2.873943e-01
-31.75000,-7.75000,0.000,3.00,0.50,-8.747252e-01
-31.25000,-7.75000,0.000,3.00,0.50,-8.905964e-01
-30.75000,-7.75000,0.000,3.00,0.50,-1.148511e+00
-30.25000,-7.75000,0.000,3.00,0.50,-1.163516e+00
-79.75000,-7.25000,0.000,3.00,0.50,-9.633474e-01
-79.25000,-7.25000,0.000,3.00,0.50,-9.467644e-01
-78.75000,-7.25000,0.000,3.00,0.50,-9.287620e-01
-78.25000,-7.25000,0.000,3.00,0.50,-8.206638e-01
-77.75000,-7.25000,0.000,3.00,0.50,-8.000946e-01
-77.25000,-7.25000,0.000,3.00,0.50,-5.310256e-01
-76.75000,-7.25000,0.000,3.00,0.50,-5.041944e-01
-76.25000,-7.25000,0.000,3.00,0.50,-4.735604e-01
-75.75000,-7.25000,0.000,3.00,0.50,-3.168308e-01
-75.25000,-7.25000,0.000,3.00,0.50,-2.705080e-01
-74.75000,-7.25000,0.000,3.00,0.50,-2.110509e-01
-74.25000,-7.25000,0.000,3.00,0.50,-1.260799e-01
-73.75000,-7.25000,0.000,3.00,0.50,1.079288e-01
-73.25000,-7.25000,0.000,3.00,0.50,1.302916e-01
-72.75000,-7.25000,0.000,3.00,0.50,1.075730e-01
-72.25000,-7.25000,0.000,3.00,0.50,6.100585e-02
-71.75000,-7.25000,0.000,3.00,0.50,-3.060244e-02
-71.25000,-7.25000,0.000,3.00,0.50,-2.944496e-01
-70.75000,-7.25000,0.000,3.00,0.50,-3.215455e-01
-70.25000,-7.25000,0.000,3.00,0.50,-3.230087e-01
-69.75000,-7.25000,0.000,3.00,0.50,-3.176347e-01
-69.25000,-7.25000,0.000,3.00,0.50,-3.983309e-01
-68.75000,-7.25000,0.000,3.00,0.50,-4.865944e-01
-68.25000,-7.25000,0.000,3.00,0.50,-4.985383e-01
-67.75000,-7.25000,0.000,3.00,0.50,-5.091809e-01
-67.25000,-7.25000,0.000,3.00,0.50,-5.184888e-01
-66.75000,-7.25000,0.000,3.00,0.50,-5.226861e-01
-66.25000,-7.25000,0.000,3.00,0.50,-6.271366e-01
-65.75000,-7.25000,0.000,3.00,0.50,-6.291172e-01
-65.25000,-7.25000,0.000,3.00,0.50,-7.076851e-01
-64.75000,-7.25000,0.000,3.00,0.50,-7.032214e-01
-64.25000,-7.25000,0.000,3.00,0.50,-6.983992e-01
-63.75000,-7.25000,0.000,3.00,0.50,-6.940517e-01
-63.25000,-7.25000,0.000,3.00,0.50,-7.514934e-01
-62.75000,-7.25000,0.000,3.00,0.50,-7.489964e-01
-62.25000,-7.25000,0.000,3.00,0.50,-7.493907e-01
-61.75000,-7.25000,0.000,3.00,0.50,-7.518892e-01
-61.25000,-7.25000,0.000,3.00,0.50,-7.198502e-01
-60.75000,-7.25000,0.000,3.00,0.50,-7.229898e-01
-60.25000,-7.25000,0.000,3.00,0.50,-7.202157e-01
-59.75000,-7.25000,0.000,3.00,0.50,-7.967978e-01
-59.25000,-7.25000,0.000,3.00,0.50,-7.306257e-01
-58.75000,-7.25000,0.000,3.00,0.50,-8.005469e-01
-58.25000,-7.25000,0.000,3.00,0.50,-7.631549e-01
-57.75000,-7.25000,0.000,3.00,0.50,-7.012675e-01
-57.25000,-7.25000,0.000,3.00,0.50,-5.832024e-01
-56.75000,-7.25000,0.000,3.00,0.50,-5.830905e-01
-56.25000,-7.25000,0.000,3.00,0.50,-4.091109e-01
-55.75000,-7.25000,0.000,3.00,0.50,-4.717009e-01
-55.25000,-7.25000,0.000,3.00,0.50,-4.940591e-01
-54.75000,-7.25000,0.000,3.00,0.50,-4.852818e-01
-54.25000,-7.25000,0.000,3.00,0.50,-3.908467e-01
-53.75000,-7.25000,0.000,3.00,0.50,-3.924976e-01
-53.25000,-7.25000,0.000,3.00,0.50,-3.951280e-01
-52.75000,-7.25000,0.000,3.00,0.50,-2.605722e-01
-52.25000,-7.25000,0.000,3.00,0.50,3.752766e-03
-51.75000,-7.25000,0.000,3.00,0.50,2.043276e-01
-51.25000,-7.25000,0.000,3.00,0.50,3.703540e-01
-50.75000,-7.25000,0.000,3.00,0.50,3.127428e-01
-50.25000,-7.25000,0.000,3.00,0.50,2.810325e-01
-49.75000,-7.25000,0.000,3.00,0.50,1.313414e-01
-49.25000,-7.25000,0.000,3.00,0.50,1.048496e-01
-48.75000,-7.25000,0.000,3.00,0.50,3.105159e-02
-48.25000,-7.25000,0.000,3.00,0.50,-9.954190e-02
-47.75000,-7.25000,0.000,3.00,0.50,-2.075685e-01
-47.25000,-7.25000,0.000,3.00,0.50,-3.411089e-01
-46.75000,-7.25000,0.000,3.00,0.50,-3.633293e-01
-46.25000,-7.25000,0.000,3.00,0.50,-3.555480e-01
-45.75000,-7.25000,0.000,3.00,0.50,-5.048599e-01
-45.25000,-7.25000,0.000,3.00,0.50,-5.249884e-01
-44.75000,-7.25000,0.000,3.00,0.50,-4.845611e-01
