Longitude,Latitude,Depth,M_min,M_bin,Smoothed Rate
-57.00000,-7.00000,0.00000,3.00000,0.50000,0.0002681 0.001369 0.001233 0.0002727 0.0002378 2.902e-05 2.891e-06 0.0
-57.00000,-6.00000,0.00000,3.00000,0.50000,0.0002283 0.001011 0.0009558 0.0002441 0.0002197 2.702e-05 2.828e-06 0.0
-57.00000,-5.00000,0.00000,3.00000,0.50000,0.0002078 0.0008335 0.0008223 0.0002309 0.0002045 2.514e-05 2.758e-06 0.0
-57.00000,-4.00000,0.00000,3.00000,0.50000,0.0001961 0.0007544 0.0007641 0.0002305 0.0001923 2.339e-05 2.682e-06 0.0
-57.00000,-3.00000,0.00000,3.00000,0.50000,0.0001864 0.0007132 0.0007382 0.0002401 0.0001831 2.175e-05 2.601e-06 0.0
-57.00000,-2.00000,0.00000,3.00000,0.50000,0.0001738 0.0006496 0.0007147 0.0002563 0.0001764 2.022e-05 2.516e-06 0.0
-57.00000,-1.00000,0.00000,3.00000,0.50000,0.0001566 0.0005496 0.0006751 0.0002743 0.0001714 1.878e-05 2.429e-06 0.0
-57.00000,0.00000,0.00000,3.00000,0.50000,0.0001372 0.0004458 0.0006139 0.000288 0.0001676 1.743e-05 2.34e-06 0.0
-57.00000,1.00000,0.00000,3.00000,0.50000,0.0001185 0.0003615 0.0005393 0.0002921 0.000164 1.617e-05 2.249e-06 0.0
-57.00000,2.00000,0.00000,3.00000,0.50000,0.0001023 0.0002987 0.0004645 0.0002841 0.0001599 1.499e-05 2.159e-06 0.0
-57.00000,3.00000,0.00000,3.00000,0.50000,8.892e-05 0.0002523 0.0003988 0.0002649 0.0001549 1.388e-05 2.069e-06 0.0
-57.00000,4.00000,0.00000,3.00000,0.50000,7.797e-05 0.0002174 0.0003444 0.0002379 0.0001486 1.284e-05 1.981e-06 0.0
-57.00000,5.00000,0.00000,3.00000,0.50000,6.899e-05 0.0001901 0.0002996 0.0002073 0.000141 1.188e-05 1.893e-06 0.0
-57.00000,6.00000,0.00000,3.00000,0.50000,6.154e-05 0.0001679 0.0002613 0.0001769 0.0001324 1.098e-05 1.808e-06 0.0
-57.00000,7.00000,0.00000,3.00000,0.50000,5.529e-05 0.0001492 0.0002274 0.0001491 0.000123 1.015e-05 1.726e-06 0.0
-57.00000,8.00000,0.00000,3.00000,0.50000,4.996e-05 0.000133 0.000197 0.0001251 0.0001133 9.385e-06 1.646e-06 0.0
-57.00000,9.00000,0.00000,3.00000,0.50000,4.538e-05 0.0001187 0.00017 0.0001049 0.0001037 8.677e-06 1.568e-06 0.0
-57.00000,10.00000,0.00000,3.00000,0.50000,4.139e-05 0.0001061 0.0001465 8.832e-05 9.435e-05 8.025e-06 1.494e-06 0.0
-57.00000,11.00000,0.00000,3.00000,0.50000,3.791e-05 9.505e-05 0.0001266 7.476e-05 8.555e-05 7.426e-06 1.423e-06 0.0
-57.00000,12.00000,0.00000,3.00000,0.50000,3.483e-05 8.538e-05 0.0001098 6.371e-05 7.74e-05 6.876e-06 1.354e-06 0.0
-56.00000,-37.00000,0.00000,3.00000,0.50000,9.953e-05 0.0001933 0.00013 3.659e-05 0.0001371 2.545e-05 1.541e-06 0.0
-56.00000,-36.00000,0.00000,3.00000,0.50000,0.0001135 0.0002313 0.0001512 4.251e-05 0.0001475 2.758e-05 1.613e-06 0.0
-56.00000,-35.00000,0.00000,3.00000,0.50000,0.0001301 0.0002847 0.0001786 5.002e-05 0.0001577 2.981e-05 1.687e-06 0.0
-56.00000,-34.00000,0.00000,3.00000,0.50000,0.0001496 0.0003652 0.0002149 5.969e-05 0.0001678 3.21e-05 1.765e-06 0.0
-56.00000,-33.00000,0.00000,3.00000,0.50000,0.0001727 0.0004951 0.0002652 7.232e-05 0.0001782 3.444e-05 1.844e-06 0.0
-56.00000,-32.00000,0.00000,3.00000,0.50000,0.0002001 0.0007161 0.0003385 8.886e-05 0.0001893 3.68e-05 1.927e-06 0.0
-56.00000,-31.00000,0.00000,3.00000,0.50000,0.0002332 0.001071 0.0004517 0.0001104 0.0002013 3.915e-05 2.012e-06 0.0
-56.00000,-30.00000,0.00000,3.00000,0.50000,0.0002756 0.001496 0.0006354 0.0001376 0.0002141 4.146e-05 2.098e-06 0.0
-56.00000,-29.00000,0.00000,3.00000,0.50000,0.0003354 0.00194 0.0009355 0.0001698 0.0002276 4.369e-05 2.187e-06 0.0
-56.00000,-28.00000,0.00000,3.00000,0.50000,0.0004312 0.002591 0.001359 0.0002033 0.0002413 4.581e-05 2.276e-06 0.0
-56.00000,-27.00000,0.00000,3.00000,0.50000,0.0006082 0.002547 0.001698 0.0002311 0.0002544 4.778e-05 2.366e-06 0.0
-56.00000,-26.00000,0.00000,3.00000,0.50000,0.0009785 0.001893 0.001659 0.0002455 0.0002663 4.958e-05 2.456e-06 0.0
-56.00000,-25.00000,0.00000,3.00000,0.50000,0.001793 0.001741 0.001423 0.0002445 0.0002767 5.115e-05 2.545e-06 0.0
-56.00000,-24.00000,0.00000,3.00000,0.50000,0.003197 0.002161 0.001294 0.0002342 0.0002855 5.246e-05 2.633e-06 0.0
-56.00000,-23.00000,0.00000,3.00000,0.50000,0.004638 0.003243 0.001356 0.0002244 0.000293 5.347e-05 2.718e-06 0.0
-56.00000,-22.00000,0.00000,3.00000,0.50000,0.003278 0.004973 0.001622 0.0002231 0.0002998 5.412e-05 2.8e-06 0.0
-56.00000,-21.00000,0.00000,3.00000,0.50000,0.001818 0.006619 0.002038 0.0002348 0.0003061 5.439e-05 2.877e-06 0.0
-56.00000,-20.00000,0.00000,3.00000,0.50000,0.001381 0.007848 0.002292 0.0002618 0.0003121 5.423e-05 2.948e-06 0.0
-56.00000,-19.00000,0.00000,3.00000,0.50000,0.001532 0.0108 0.002092 0.0003036 0.0003175 5.363e-05 3.013e-06 0.0
-56.00000,-18.00000,0.00000,3.00000,0.50000,0.002666 0.01432 0.001708 0.000356 0.0003221 5.259e-05 3.069e-06 0.0
-56.00000,-17.00000,0.00000,3.00000,0.50000,0.007028 0.01563 0.00146 0.0004097 0.000326 5.114e-05 3.117e-06 0.0
-56.00000,-16.00000,0.00000,3.00000,0.50000,0.01026 0.0113 0.001439 0.0004546 0.0003296 4.933e-05 3.155e-06 0.0
-56.00000,-15.00000,0.00000,3.00000,0.50000,0.003486 0.006707 0.001673 0.0004874 0.0003327 4.721e-05 3.183e-06 0.0
-56.00000,-14.00000,0.00000,3.00000,0.50000,0.001592 0.005443 0.002213 0.0005127 0.0003348 4.487e-05 3.199e-06 0.0
-56.00000,-13.00000,0.00000,3.00000,0.50000,0.001708 0.007354 0.003037 0.0005317 0.0003343 4.238e-05 3.204e-06 0.0
-56.00000,-12.00000,0.00000,3.00000,0.50000,0.003281 0.01112 0.003758 0.0005327 0.0003294 3.982e-05 3.197e-06 0.0
-56.00000,-11.00000,0.00000,3.00000,0.50000,0.002654 0.01024 0.003688 0.000502 0.0003192 3.725e-05 3.178e-06 0.0
-56.00000,-10.00000,0.00000,3.00000,0.50000,0.001057 0.005944 0.002874 0.0004424 0.0003036 3.475e-05 3.148e-06 0.0
-56.00000,-9.00000,0.00000,3.00000,0.50000,0.0005461 0.00345 0.002002 0.0003726 0.0002843 3.233e-05 3.107e-06 0.0
-56.00000,-8.00000,0.00000,3.00000,0.50000,0.0003687 0.002232 0.001389 0.0003106 0.0002635 3.004e-05 3.056e-06 0.0
-56.00000,-7.00000,0.00000,3.00000,0.50000,0.000289 0.001538 0.001016 0.0002639 0.0002432 2.788e-05 2.995e-06 0.0
-56.00000,-6.00000,0.00000,3.00000,0.50000,0.0002448 0.001175 0.0007966 0.0002328 0.0002249 2.587e-05 2.927e-06 0.0
-56.00000,-5.00000,0.00000,3.00000,0.50000,0.0002159 0.001078 0.0006674 0.0002148 0.0002097 2.4e-05 2.85e-06 0.0
-56.00000,-4.00000,0.00000,3.00000,0.50000,0.0001944 0.001285 0.0005891 0.0002068 0.0001976 2.226e-05 2.768e-06 0.0
-56.00000,-3.00000,0.00000,3.00000,0.50000,0.0001765 0.001769 0.0005374 0.0002062 0.0001884 2.064e-05 2.681e-06 0.0
-56.00000,-2.00000,0.00000,3.00000,0.50000,0.0001603 0.001744 0.000497 0.0002103 0.0001818 1.914e-05 2.59e-06 0.0
-56.00000,-1.00000,0.00000,3.00000,0.50000,0.0001448 0.001101 0.000459 0.0002162 0.000177 1.775e-05 2.497e-06 0.0
-56.00000,0.00000,0.00000,3.00000,0.50000,0.00013 0.0006566 0.0004195 0.0002209 0.0001733 1.645e-05 2.401e-06 0.0
-56.00000,1.00000,0.00000,3.00000,0.50000,0.0001161 0.000441 0.0003784 0.0002218 0.00017 1.524e-05 2.305e-06 0.0
-56.00000,2.00000,0.00000,3.00000,0.50000,0.0001034 0.0003298 0.0003378 0.0002175 0.0001663 1.411e-05 2.21e-06 0.0
-56.00000,3.00000,0.00000,3.00000,0.50000,9.201e-05 0.0002643 0.0002998 0.0002075 0.0001619 1.306e-05 2.114e-06 0.0
-56.00000,4.00000,0.00000,3.00000,0.50000,8.203e-05 0.0002209 0.0002654 0.0001927 0.0001561 1.208e-05 2.021e-06 0.0
-56.00000,5.00000,0.00000,3.00000,0.50000,7.333e-05 0.0001895 0.000235 0.0001746 0.000149 1.118e-05 1.929e-06 0.0
-56.00000,6.00000,0.00000,3.00000,0.50000,6.577e-05 0.0001652 0.000208 0.0001548 0.0001406 1.033e-05 1.84e-06 0.0
-56.00000,7.00000,0.00000,3.00000,0.50000,5.92e-05 0.0001457 0.000184 0.0001351 0.0001312 9.557e-06 1.753e-06 0.0
-56.00000,8.00000,0.00000,3.00000,0.50000,5.349e-05 0.0001294 0.0001625 0.0001166 0.0001211 8.839e-06 1.669e-06 0.0
-56.00000,9.00000,0.00000,3.00000,0.50000,4.85e-05 0.0001155 0.0001434 0.0001 0.0001109 8.177e-06 1.589e-06 0.0
-56.00000,10.00000,0.00000,3.00000,0.50000,4.414e-05 0.0001036 0.0001265 8.558e-05 0.0001008 7.568e-06 1.511e-06 0.0
-56.00000,11.00000,0.00000,3.00000,0.50000,4.031e-05 9.315e-05 0.0001118 7.327e-05 9.111e-05 7.008e-06 1.437e-06 0.0
-56.00000,12.00000,0.00000,3.00000,0.50000,3.692e-05 8.407e-05 9.897e-05 6.292e-05 8.211e-05 6.493e-06 1.366e-06 0.0
-55.00000,-37.00000,0.00000,3.00000,0.50000,0.0001089 0.000198 0.0001323 3.472e-05 0.0001501 2.364e-05 1.529e-06 0.0
-55.00000,-36.00000,0.00000,3.00000,0.50000,0.0001259 0.0002338 0.0001531 3.979e-05 0.0001598 2.56e-05 1.601e-06 0.0
-55.00000,-35.00000,0.00000,3.00000,0.50000,0.0001465 0.0002798 0.0001789 4.601e-05 0.000168 2.763e-05 1.676e-06 0.0
-55.00000,-34.00000,0.00000,3.00000,0.50000,0.0001713 0.00034 0.0002115 5.369e-05 0.0001749 2.972e-05 1.754e-06 0.0
-55.00000,-33.00000,0.00000,3.00000,0.50000,0.0002009 0.0004187 0.0002538 6.321e-05 0.0001811 3.185e-05 1.834e-06 0.0
-55.00000,-32.00000,0.00000,3.00000,0.50000,0.0002353 0.0005198 0.0003106 7.497e-05 0.0001874 3.398e-05 1.917e-06 0.0
-55.00000,-31.00000,0.00000,3.00000,0.50000,0.0002745 0.0006429 0.0003896 8.927e-05 0.0001942 3.61e-05 2.002e-06 0.0
-55.00000,-30.00000,0.00000,3.00000,0.50000,0.0003185 0.0007805 0.0005018 0.0001061 0.0002018 3.818e-05 2.09e-06 0.0
-55.00000,-29.00000,0.00000,3.00000,0.50000,0.0003689 0.0009241 0.0006561 0.0001247 0.0002103 4.019e-05 2.178e-06 0.0
-55.00000,-28.00000,0.00000,3.00000,0.50000,0.0004314 0.001054 0.0008384 0.0001433 0.0002194 4.21e-05 2.269e-06 0.0
-55.00000,-27.00000,0.00000,3.00000,0.50000,0.0005171 0.001136 0.0009803 0.0001593 0.0002288 4.389e-05 2.359e-06 0.0
-55.00000,-26.00000,0.00000,3.00000,0.50000,0.0006424 0.001217 0.001014 0.0001705 0.0002382 4.552e-05 2.45e-06 0.0
-55.00000,-25.00000,0.00000,3.00000,0.50000,0.0008289 0.001467 0.0009841 0.0001768 0.0002473 4.696e-05 2.54e-06 0.0
-55.00000,-24.00000,0.00000,3.00000,0.50000,0.001119 0.002237 0.0009824 0.0001809 0.0002562 4.818e-05 2.628e-06 0.0
-55.00000,-23.00000,0.00000,3.00000,0.50000,0.001769 0.004223 0.00106 0.0001877 0.0002651 4.914e-05 2.714e-06 0.0
-55.00000,-22.00000,0.00000,3.00000,0.50000,0.004458 0.005682 0.001238 0.0002022 0.0002739 4.978e-05 2.796e-06 0.0
-55.00000,-21.00000,0.00000,3.00000,0.50000,0.006323 0.004462 0.001486 0.0002294 0.0002826 5.008e-05 2.873e-06 0.0
-55.00000,-20.00000,0.00000,3.00000,0.50000,0.002612 0.004177 0.001624 0.0002738 0.0002907 4.998e-05 2.945e-06 0.0
-55.00000,-19.00000,0.00000,3.00000,0.50000,0.002388 0.004862 0.0015 0.0003374 0.0002977 4.948e-05 3.01e-06 0.0
-55.00000,-18.00000,0.00000,3.00000,0.50000,0.006001 0.005823 0.001274 0.0004152 0.0003031 4.857e-05 3.067e-06 0.0
-55.00000,-17.00000,0.00000,3.00000,0.50000,0.0179 0.006664 0.001129 0.0004889 0.0003071 4.726e-05 3.114e-06 0.0
-55.00000,-16.00000,0.00000,3.00000,0.50000,0.01083 0.005715 0.0011 0.0005322 0.0003099 4.561e-05 3.152e-06 0.0
-55.00000,-15.00000,0.00000,3.00000,0.50000,0.003538 0.004294 0.001177 0.000534 0.0003117 4.365e-05 3.179e-06 0.0
-55.00000,-14.00000,0.00000,3.00000,0.50000,0.001595 0.003952 0.001344 0.0005087 0.0003122 4.147e-05 3.194e-06 0.0
-55.00000,-13.00000,0.00000,3.00000,0.50000,0.001036 0.004566 0.001553 0.0004763 0.0003104 3.915e-05 3.197e-06 0.0
-55.00000,-12.00000,0.00000,3.00000,0.50000,0.0008458 0.004767 0.001699 0.0004428 0.0003051 3.675e-05 3.189e-06 0.0
-55.00000,-11.00000,0.00000,3.00000,0.50000,0.0007091 0.004144 0.001667 0.000404 0.0002957 3.435e-05 3.168e-06 0.0
-55.00000,-10.00000,0.00000,3.00000,0.50000,0.000565 0.003958 0.001462 0.0003585 0.0002822 3.199e-05 3.136e-06 0.0
-55.00000,-9.00000,0.00000,3.00000,0.50000,0.0004515 0.004464 0.001196 0.0003116 0.000266 2.972e-05 3.093e-06 0.0
-55.00000,-8.00000,0.00000,3.00000,0.50000,0.0003749 0.003408 0.0009601 0.0002699 0.0002487 2.756e-05 3.04e-06 0.0
-55.00000,-7.00000,0.00000,3.00000,0.50000,0.0003219 0.001934 0.0007825 0.000237 0.000232 2.553e-05 2.977e-06 0.0
-55.00000,-6.00000,0.00000,3.00000,0.50000,0.0002817 0.001318 0.0006559 0.0002133 0.0002172 2.364e-05 2.906e-06 0.0
-55.00000,-5.00000,0.00000,3.00000,0.50000,0.0002488 0.001226 0.0005661 0.0001978 0.0002051 2.189e-05 2.827e-06 0.0
-55.00000,-4.00000,0.00000,3.00000,0.50000,0.0002209 0.00174 0.0005007 0.0001891 0.0001958 2.026e-05 2.743e-06 0.0
-55.00000,-3.00000,0.00000,3.00000,0.50000,0.0001968 0.003216 0.0004505 0.0001858 0.0001891 1.876e-05 2.653e-06 0.0
-55.00000,-2.00000,0.00000,3.00000,0.50000,0.0001758 0.003298 0.0004091 0.0001865 0.0001847 1.737e-05 2.56e-06 0.0
-55.00000,-1.00000,0.00000,3.00000,0.50000,0.0001572 0.00161 0.0003726 0.0001897 0.0001819 1.609e-05 2.465e-06 0.0
-55.00000,0.00000,0.00000,3.00000,0.50000,0.0001405 0.0007799 0.0003387 0.000194 0.00018 1.489e-05 2.368e-06 0.0
-55.00000,1.00000,0.00000,3.00000,0.50000,0.0001252 0.0004757 0.0003066 0.0001975 0.0001784 1.379e-05 2.27e-06 0.0
-55.00000,2.00000,0.00000,3.00000,0.50000,0.0001114 0.0003412 0.0002761 0.0001985 0.0001764 1.276e-05 2.173e-06 0.0
-55.00000,3.00000,0.00000,3.00000,0.50000,9.892e-05 0.0002678 0.0002475 0.0001953 0.0001731 1.181e-05 2.077e-06 0.0
-55.00000,4.00000,0.00000,3.00000,0.50000,8.785e-05 0.0002208 0.0002213 0.0001866 0.0001682 1.093e-05 1.982e-06 0.0
-55.00000,5.00000,0.00000,3.00000,0.50000,7.814e-05 0.0001875 0.0001975 0.0001728 0.0001613 1.012e-05 1.89e-06 0.0
-55.00000,6.00000,0.00000,3.00000,0.50000,6.967e-05 0.0001623 0.0001762 0.0001552 0.0001525 9.36e-06 1.8e-06 0.0
-55.00000,7.00000,0.00000,3.00000,0.50000,6.234e-05 0.0001422 0.0001571 0.000136 0.0001421 8.662e-06 1.713e-06 0.0
-55.00000,8.00000,0.00000,3.00000,0.50000,5.599e-05 0.0001257 0.00014 0.0001172 0.0001306 8.018e-06 1.63e-06 0.0
-55.00000,9.00000,0.00000,3.00000,0.50000,5.049e-05 0.000112 0.0001249 0.0001 0.0001187 7.424e-06 1.549e-06 0.0
-55.00000,10.00000,0.00000,3.00000,0.50000,4.571e-05 0.0001002 0.0001115 8.504e-05 0.000107 6.878e-06 1.472e-06 0.0
-55.00000,11.00000,0.00000,3.00000,0.50000,4.153e-05 9.013e-05 9.962e-05 7.237e-05 9.583e-05 6.375e-06 1.398e-06 0.0
-55.00000,12.00000,0.00000,3.00000,0.50000,3.788e-05 8.138e-05 8.922e-05 6.181e-05 8.554e-05 5.913e-06 1.328e-06 0.0
-54.00000,-37.00000,0.00000,3.00000,0.50000,0.0001241 0.0002134 0.0001417 3.429e-05 0.0001698 2.254e-05 1.564e-06 0.0
-54.00000,-36.00000,0.00000,3.00000,0.50000,0.0001471 0.0002529 0.0001643 3.886e-05 0.0001799 2.438e-05 1.639e-06 0.0
-54.00000,-35.00000,0.00000,3.00000,0.50000,0.0001767 0.0003032 0.0001913 4.427e-05 0.0001868 2.628e-05 1.716e-06 0.0
-54.00000,-34.00000,0.00000,3.00000,0.50000,0.0002154 0.0003671 0.0002237 5.068e-05 0.0001912 2.822e-05 1.797e-06 0.0
-54.00000,-33.00000,0.00000,3.00000,0.50000,0.0002657 0.0004477 0.0002627 5.826e-05 0.0001939 3.019e-05 1.88e-06 0.0
-54.00000,-32.00000,0.00000,3.00000,0.50000,0.0003294 0.0005466 0.0003102 6.712e-05 0.0001962 3.216e-05 1.966e-06 0.0
-54.00000,-31.00000,0.00000,3.00000,0.50000,0.0004041 0.0006604 0.0003687 7.73e-05 0.0001988 3.411e-05 2.054e-06 0.0
-54.00000,-30.00000,0.00000,3.00000,0.50000,0.0004793 0.0007768 0.0004407 8.862e-05 0.0002022 3.6e-05 2.144e-06 0.0
-54.00000,-29.00000,0.00000,3.00000,0.50000,0.0005413 0.0008781 0.0005266 0.0001006 0.0002066 3.782e-05 2.235e-06 0.0
-54.00000,-28.00000,0.00000,3.00000,0.50000,0.0005884 0.0009566 0.000621 0.0001126 0.000212 3.955e-05 2.328e-06 0.0
-54.00000,-27.00000,0.00000,3.00000,0.50000,0.0006358 0.001029 0.0007115 0.0001236 0.0002181 4.115e-05 2.421e-06 0.0
-54.00000,-26.00000,0.00000,3.00000,0.50000,0.0007045 0.001134 0.0007889 0.0001333 0.0002248 4.262e-05 2.514e-06 0.0
-54.00000,-25.00000,0.00000,3.00000,0.50000,0.0008162 0.001329 0.0008568 0.0001422 0.0002321 4.391e-05 2.606e-06 0.0
-54.00000,-24.00000,0.00000,3.00000,0.50000,0.001026 0.001709 0.0009248 0.0001517 0.0002399 4.5e-05 2.697e-06 0.0
-54.00000,-23.00000,0.00000,3.00000,0.50000,0.001601 0.002341 0.0009961 0.0001647 0.0002481 4.584e-05 2.785e-06 0.0
-54.00000,-22.00000,0.00000,3.00000,0.50000,0.00398 0.002741 0.001066 0.0001847 0.0002567 4.642e-05 2.868e-06 0.0
-54.00000,-21.00000,0.00000,3.00000,0.50000,0.00561 0.002551 0.001119 0.000216 0.0002653 4.667e-05 2.947e-06 0.0
-54.00000,-20.00000,0.00000,3.00000,0.50000,0.002493 0.002505 0.001128 0.0002631 0.0002734 4.658e-05 3.02e-06 0.0
-54.00000,-19.00000,0.00000,3.00000,0.50000,0.002188 0.002898 0.001084 0.0003286 0.0002804 4.611e-05 3.086e-06 0.0
-54.00000,-18.00000,0.00000,3.00000,0.50000,0.004473 0.004007 0.00102 0.0004073 0.0002858 4.527e-05 3.143e-06 0.0
-54.00000,-17.00000,0.00000,3.00000,0.50000,0.01281 0.005749 0.0009764 0.0004796 0.0002895 4.407e-05 3.191e-06 0.0
-54.00000,-16.00000,0.00000,3.00000,0.50000,0.01173 0.005227 0.0009691 0.0005159 0.0002916 4.254e-05 3.228e-06 0.0
-54.00000,-15.00000,0.00000,3.00000,0.50000,0.003524 0.003987 0.000992 0.0005033 0.0002924 4.074e-05 3.254e-06 0.0
-54.00000,-14.00000,0.00000,3.00000,0.50000,0.001596 0.003989 0.001031 0.0004593 0.0002916 3.872e-05 3.268e-06 0.0
-54.00000,-13.00000,0.00000,3.00000,0.50000,0.001044 0.005328 0.001068 0.0004097 0.0002887 3.656e-05 3.27e-06 0.0
-54.00000,-12.00000,0.00000,3.00000,0.50000,0.0008107 0.005365 0.001081 0.0003674 0.0002832 3.432e-05 3.259e-06 0.0
-54.00000,-11.00000,0.00000,3.00000,0.50000,0.0006841 0.003966 0.001054 0.0003327 0.0002747 3.208e-05 3.236e-06 0.0
-54.00000,-10.00000,0.00000,3.00000,0.50000,0.0006019 0.003716 0.0009876 0.0003025 0.0002636 2.987e-05 3.201e-06 0.0
-54.00000,-9.00000,0.00000,3.00000,0.50000,0.0005429 0.004079 0.0008993 0.0002753 0.0002509 2.774e-05 3.155e-06 0.0
-54.00000,-8.00000,0.00000,3.00000,0.50000,0.0004957 0.003159 0.0008068 0.0002511 0.0002378 2.572e-05 3.098e-06 0.0
-54.00000,-7.00000,0.00000,3.00000,0.50000,0.0004495 0.001897 0.0007205 0.0002303 0.0002255 2.381e-05 3.031e-06 0.0
-54.00000,-6.00000,0.00000,3.00000,0.50000,0.0003979 0.001325 0.0006431 0.0002134 0.0002152 2.204e-05 2.956e-06 0.0
-54.00000,-5.00000,0.00000,3.00000,0.50000,0.0003444 0.001136 0.0005744 0.0002008 0.0002072 2.039e-05 2.873e-06 0.0
-54.00000,-4.00000,0.00000,3.00000,0.50000,0.000296 0.001183 0.0005136 0.0001929 0.0002019 1.886e-05 2.785e-06 0.0
-54.00000,-3.00000,0.00000,3.00000,0.50000,0.0002564 0.001364 0.0004601 0.0001897 0.0001991 1.745e-05 2.691e-06 0.0
-54.00000,-2.00000,0.00000,3.00000,0.50000,0.000225 0.001294 0.0004133 0.0001912 0.0001982 1.615e-05 2.594e-06 0.0
-54.00000,-1.00000,0.00000,3.00000,0.50000,0.0001988 0.000923 0.0003719 0.0001974 0.0001987 1.495e-05 2.495e-06 0.0
-54.00000,0.00000,0.00000,3.00000,0.50000,0.0001755 0.000621 0.0003344 0.0002078 0.0002 1.383e-05 2.395e-06 0.0
-54.00000,1.00000,0.00000,3.00000,0.50000,0.0001541 0.0004452 0.0002999 0.0002208 0.0002011 1.281e-05 2.294e-06 0.0
-54.00000,2.00000,0.00000,3.00000,0.50000,0.0001344 0.0003415 0.0002678 0.0002333 0.0002013 1.186e-05 2.193e-06 0.0
-54.00000,3.00000,0.00000,3.00000,0.50000,0.0001169 0.0002746 0.0002382 0.0002399 0.0001996 1.098e-05 2.094e-06 0.0
-54.00000,4.00000,0.00000,3.00000,0.50000,0.0001016 0.0002278 0.0002115 0.0002351 0.0001952 1.017e-05 1.997e-06 0.0
-54.00000,5.00000,0.00000,3.00000,0.50000,8.868e-05 0.0001933 0.0001877 0.0002176 0.0001877 9.414e-06 1.902e-06 0.0
-54.00000,6.00000,0.00000,3.00000,0.50000,7.778e-05 0.0001666 0.0001667 0.0001912 0.000177 8.719e-06 1.81e-06 0.0
-54.00000,7.00000,0.00000,3.00000,0.50000,6.864e-05 0.0001453 0.0001482 0.0001618 0.0001638 8.077e-06 1.721e-06 0.0
-54.00000,8.00000,0.00000,3.00000,0.50000,6.096e-05 0.0001279 0.0001321 0.0001342 0.0001489 7.484e-06 1.635e-06 0.0
-54.00000,9.00000,0.00000,3.00000,0.50000,5.446e-05 0.0001135 0.0001181 0.0001106 0.0001336 6.938e-06 1.553e-06 0.0
-54.00000,10.00000,0.00000,3.00000,0.50000,4.892e-05 0.0001013 0.0001057 9.135e-05 0.0001187 6.434e-06 1.474e-06 0.0
-54.00000,11.00000,0.00000,3.00000,0.50000,4.417e-05 9.094e-05 9.491e-05 7.602e-05 0.0001049 5.971e-06 1.399e-06 0.0
-54.00000,12.00000,0.00000,3.00000,0.50000,4.006e-05 8.2e-05 8.541e-05 6.385e-05 9.239e-05 5.545e-06 1.328e-06 0.0
-53.00000,-37.00000,0.00000,3.00000,0.50000,0.0001402 0.000233 0.0001559 3.446e-05 0.0001853 2.143e-05 1.599e-06 0.0
-53.00000,-36.00000,0.00000,3.00000,0.50000,0.0001712 0.0002816 0.0001836 3.88e-05 0.0001964 2.315e-05 1.676e-06 0.0
-53.00000,-35.00000,0.00000,3.00000,0.50000,0.0002147 0.000347 0.000217 4.383e-05 0.0002034 2.493e-05 1.756e-06 0.0
-53.00000,-34.00000,0.00000,3.00000,0.50000,0.0002791 0.0004374 0.0002561 4.964e-05 0.0002067 2.674e-05 1.839e-06 0.0
-53.00000,-33.00000,0.00000,3.00000,0.50000,0.0003801 0.000566 0.0003003 5.631e-05 0.0002077 2.856e-05 1.925e-06 0.0
-53.00000,-32.00000,0.00000,3.00000,0.50000,0.000546 0.0007539 0.000349 6.389e-05 0.0002078 3.037e-05 2.013e-06 0.0
-53.00000,-31.00000,0.00000,3.00000,0.50000,0.0008126 0.001025 0.0004029 7.233e-05 0.0002079 3.214e-05 2.103e-06 0.0
-53.00000,-30.00000,0.00000,3.00000,0.50000,0.001144 0.001355 0.0004654 8.148e-05 0.0002085 3.385e-05 2.196e-06 0.0
-53.00000,-29.00000,0.00000,3.00000,0.50000,0.001298 0.001573 0.0005421 9.105e-05 0.0002099 3.547e-05 2.289e-06 0.0
-53.00000,-28.00000,0.00000,3.00000,0.50000,0.001202 0.001542 0.0006392 0.0001007 0.0002123 3.698e-05 2.384e-06 0.0
-53.00000,-27.00000,0.00000,3.00000,0.50000,0.001091 0.001442 0.0007627 0.00011 0.0002156 3.836e-05 2.479e-06 0.0
-53.00000,-26.00000,0.00000,3.00000,0.50000,0.001087 0.001451 0.0009158 0.0001189 0.0002198 3.961e-05 2.573e-06 0.0
-53.00000,-25.00000,0.00000,3.00000,0.50000,0.001205 0.001587 0.001093 0.0001278 0.0002249 4.069e-05 2.667e-06 0.0
-53.00000,-24.00000,0.00000,3.00000,0.50000,0.001434 0.001792 0.001271 0.0001375 0.0002308 4.158e-05 2.758e-06 0.0
-53.00000,-23.00000,0.00000,3.00000,0.50000,0.001732 0.001967 0.001403 0.0001499 0.0002374 4.225e-05 2.847e-06 0.0
-53.00000,-22.00000,0.00000,3.00000,0.50000,0.001922 0.002032 0.001426 0.000167 0.0002445 4.268e-05 2.931e-06 0.0
-53.00000,-21.00000,0.00000,3.00000,0.50000,0.001826 0.002045 0.001335 0.0001917 0.0002517 4.283e-05 3.01e-06 0.0
-53.00000,-20.00000,0.00000,3.00000,0.50000,0.001615 0.002168 0.001206 0.0002262 0.0002587 4.269e-05 3.083e-06 0.0
-53.00000,-19.00000,0.00000,3.00000,0.50000,0.001622 0.002562 0.001107 0.0002714 0.000265 4.222e-05 3.148e-06 0.0
